global_step,losses/approx_kl,charts/episodic_return,_step,losses/old_approx_kl,charts/episodic_length,_timestamp,charts/SPS,losses/value_loss,losses/entropy,charts/learning_rate,losses/clipfrac,_runtime,losses/explained_variance,losses/policy_loss
476416,3.721565008163452e-06,,4933,-6.660819053649902e-06,,1763260607.1437728,910.0,0.0031697507947683334,0.5121967196464539,1.4208909306034911e-05,0.0,551.1171617507935,-0.16303670406341553,-0.00044017285108566284
477056,4.0996819734573364e-06,,4939,-0.00015890412032604218,,1763260607.6975522,910.0,0.0025021922774612904,0.5622708201408386,1.3824885172653012e-05,0.0,551.6709411144257,-0.32455921173095703,1.5623867511749268e-05
477703,,500.0,4946,,500.0,1763260608.2982917,,,,,,552.2716805934906,,
478464,3.8106925785541534e-05,,4953,0.0006067464128136635,,1763260609.0122483,910.0,0.0024221017956733704,0.5638364553451538,1.2980030987819191e-05,0.0,552.9856371879578,0.19355010986328125,-0.0006250110454857349
478976,5.987472832202911e-06,,4958,2.587679773569107e-05,,1763260609.4575894,910.0,0.0027464190497994423,0.5065665245056152,1.267281095351791e-05,0.0,553.4309782981873,-0.6342025995254517,2.687983214855194e-05
479488,8.584931492805481e-06,,4963,-0.001069098711013794,,1763260609.904555,911.0,0.002630542265251279,0.495018869638443,1.2365591828711331e-05,0.0,553.8779439926147,0.16549819707870483,-0.00018165260553359985
480256,2.4493783712387085e-06,,4971,-0.000252673402428627,,1763260610.6166632,911.0,685.5543212890625,0.5413379669189453,1.190476177725941e-05,0.0,554.5900521278381,0.0010873675346374512,-0.00042558740824460983
480384,6.574206054210663e-06,,4972,-0.00030215363949537277,,1763260610.7268546,911.0,0.0024512354284524918,0.5366947054862976,1.182795676868409e-05,0.0,554.700243473053,0.36817675828933716,-0.00035339221358299255
481024,4.78699803352356e-07,,4978,-0.0002164151519536972,,1763260611.322588,911.0,0.0022065904922783375,0.5434627532958984,1.144393263530219e-05,0.0,555.2959768772125,0.027731120586395264,-9.42423939704895e-05
481280,1.549161970615387e-05,,4981,0.0006017796695232391,,1763260611.5466764,911.0,738.463623046875,0.47065508365631104,1.129032261815155e-05,0.0,555.5200653076172,0.0005077123641967773,0.0009964928030967712
482176,5.959533154964447e-06,,4989,0.0004845457151532173,,1763260612.3681054,911.0,0.0027917514089494944,0.5047433376312256,1.075268846761901e-05,0.0,556.3414943218231,-1.4700043201446533,-0.000325523316860199
482688,1.4778226613998413e-05,,4994,0.001816513016819954,,1763260612.8152554,912.0,0.0026205764152109623,0.5161047577857971,1.0445468433317728e-05,0.0,556.7886443138123,-0.0561293363571167,0.000322217121720314
484096,9.562820196151733e-06,,5008,-0.0008955821394920349,,1763260614.0732133,912.0,0.002334242220968008,0.5310927629470825,9.600614248483907e-06,0.0,558.0466022491455,-0.062143683433532715,-0.0018801689147949219
484608,4.748813807964325e-06,,5013,0.000115259550511837,,1763260614.608366,912.0,0.0015759527450427413,0.5356714129447937,9.293395123677328e-06,0.0,558.5817549228668,0.029604077339172363,0.0005467087030410767
484736,4.507601261138916e-07,,5015,-5.7756900787353516e-05,,1763260614.720255,912.0,605.6819458007812,0.5135849714279175,9.216590115102008e-06,0.0,558.6936438083649,0.0004538893699645996,0.00013774633407592773
487203,,500.0,5039,,500.0,1763260616.9118822,,,,,,560.8852710723877,,
490496,2.3711472749710083e-06,,5071,-4.318356513977051e-05,,1763260619.8847609,914.0,0.00226950878277421,0.5171591639518738,5.760368821938755e-06,0.0,563.858149766922,0.18879681825637817,-0.0006129089742898941
495203,,500.0,5117,,500.0,1763260624.0544295,,,,,,568.027818441391,,
495703,,500.0,5122,,500.0,1763260624.4968667,,,,,,568.470255613327,,
496203,,500.0,5127,,500.0,1763260624.9738588,,,,,,568.9472477436066,,
496256,8.381903171539307e-09,,5128,-2.5182031095027924e-05,,1763260625.0589552,916.0,975.266357421875,0.5064197778701782,2.304147528775502e-06,0.0,569.0323441028595,0.0005422234535217285,5.356967449188232e-06
497536,1.0337680578231812e-07,,5140,2.4226494133472443e-05,,1763260626.2001028,917.0,0.0035109464079141617,0.4746851325035095,1.5360983525170013e-06,0.0,570.1734917163849,-0.15140199661254883,-0.00010091066360473633
498176,1.5273690223693848e-07,,5146,6.422027945518494e-05,,1763260626.7895775,917.0,0.0025184093974530697,0.5268372893333435,1.152073764387751e-06,0.0,570.7629663944244,0.09488344192504883,-0.00021942704916000366
498560,3.166496753692627e-08,,5150,4.0980055928230286e-05,,1763260627.1257918,917.0,0.003646416123956442,0.5069104433059692,9.216589660354657e-07,0.0,571.0991806983948,-1.5029840469360352,5.066022276878357e-05
498688,1.862645149230957e-08,,5151,-2.767704427242279e-05,,1763260627.2346978,917.0,0.0022593990433961153,0.4876088500022888,8.448540711469832e-07,0.0,571.2080867290497,0.07777345180511475,-2.9150396585464478e-05
499840,5.587935447692871e-09,,5163,1.1090189218521118e-05,,1763260628.268925,917.0,0.0021307989954948425,0.44688987731933594,1.536098324095292e-07,0.0,572.2423138618469,-0.8256758451461792,1.4156103134155273e-06
