losses/clipfrac,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,charts/SPS,_step,losses/explained_variance,charts/learning_rate,losses/value_loss,_timestamp,global_step,_runtime,charts/episodic_length,losses/entropy
0.0,8.568167686462402e-08,-6.966292858123779e-05,1.938268542289734e-05,,867.0,4981,1.52587890625e-05,1.228878682013601e-05,861.6686401367188,1763260636.2310185,479616,580.0546514987946,,0.5818237662315369
0.0,6.061047315597534e-06,9.987875819206238e-05,0.00042516179382801056,,868.0,4989,-0.029649972915649414,1.1751151760108769e-05,0.0012174585135653615,1763260637.038823,480512,580.8624558448792,,0.5276529788970947
0.0,7.385388016700745e-07,5.4154545068740845e-05,8.037220686674118e-05,,868.0,4994,-0.5784298181533813,1.144393263530219e-05,0.0012994800927117467,1763260637.5200737,481024,581.3437066078186,,0.556315541267395
0.0,2.7818605303764343e-06,0.0004224563017487526,1.9902363419532776e-06,,869.0,5008,-0.13726866245269775,1.0599078450468369e-05,0.001453539589419961,1763260638.7749689,482432,582.5986018180847,,0.5755021572113037
0.0,6.856396794319153e-06,0.00027669593691825867,-0.0001161675900220871,,869.0,5013,-0.04609692096710205,1.0291858416167088e-05,0.001278278767131269,1763260639.2185733,482944,583.042206287384,,0.5657074451446533
,,,,500.0,,5015,,,,1763260639.3361125,483085,583.1597454547882,500.0,
,,,,500.0,,5039,,,,1763260641.551629,485585,585.3752620220184,500.0,
0.0,1.559033989906311e-06,-0.0004891231656074524,-3.7901103496551514e-05,,871.0,5071,-0.31021177768707275,6.7588325691758655e-06,0.0016790119698271155,1763260644.4701188,488832,588.2937517166138,,0.47896137833595276
0.0,2.3189932107925415e-07,-4.2498111724853516e-05,0.0001297174021601677,,873.0,5117,-0.012649774551391602,3.9170508898678236e-06,0.001321717631071806,1763260648.7033505,493568,592.526983499527,,0.5926076173782349
0.0,1.0803341865539551e-07,3.629177808761597e-05,-5.7617202401161194e-05,,873.0,5122,-0.036258816719055176,3.609831082940218e-06,0.0014177639968693256,1763260649.1838794,494080,593.0075123310089,,0.6076306104660034
,,,,500.0,,5127,,,,1763260649.5557077,494585,593.3793406486511,500.0,
0.0,3.725290298461914e-09,1.1019408702850342e-05,-8.312985301017761e-06,,873.0,5128,3.135204315185547e-05,3.3026112760126125e-06,728.6107177734375,1763260649.6270936,494592,593.4507265090942,,0.5311130285263062
0.0,1.1827796697616577e-07,7.617846131324768e-05,7.441267371177673e-07,,874.0,5140,-0.007192850112915039,2.534562099754112e-06,0.0013525173999369144,1763260650.757413,495872,594.5810458660126,,0.5647502541542053
0.0,7.636845111846924e-08,-6.724148988723755e-06,-2.101808786392212e-05,,874.0,5146,0.03704303503036499,2.150537738998537e-06,0.0012557122390717268,1763260651.3440313,496512,595.1676642894745,,0.5449432134628296
0.0,1.210719347000122e-07,-3.9696693420410156e-05,-6.523728370666504e-05,,874.0,5150,-0.15189337730407715,1.9201229406462517e-06,0.0017564508598297834,1763260651.6754677,496896,595.4991006851196,,0.5119563341140747
0.0,9.313225746154785e-09,1.1175870895385742e-05,8.763745427131653e-06,,874.0,5151,0.01884007453918457,1.8433179320709314e-06,0.0015286169946193695,1763260651.7859735,497024,595.6096065044403,,0.5715768933296204
0.0,5.587935447692871e-09,1.671910285949707e-05,-8.093193173408508e-06,,875.0,5163,2.4080276489257812e-05,1.152073764387751e-06,414.52081298828125,1763260652.8226488,498176,596.6462817192078,,0.5421022176742554
0.0,2.0489096641540527e-08,-4.0121376514434814e-06,-6.230734288692474e-05,,875.0,5165,-0.04651045799255371,9.984638609239482e-07,0.0015219441847875714,1763260653.0790105,498432,596.9026434421539,,0.5870111584663391
