losses/old_approx_kl,charts/learning_rate,losses/approx_kl,losses/policy_loss,charts/episodic_return,_timestamp,losses/entropy,losses/clipfrac,charts/SPS,losses/value_loss,global_step,_runtime,losses/explained_variance,charts/episodic_length,_step
-0.006895539350807667,0.00021090629161335528,0.0009379154071211815,0.00384378619492054,,1763260218.6665328,0.49775898456573486,0.001953125,1075.0,0.00100508623290807,148608,163.81594967842102,-0.03227794170379639,,1777
,,,,500.0,1763260222.3912609,,,,,152740,167.5406777858734,,500.0,1818
,,,,500.0,1763260222.8699799,,,,,153240,168.0193967819214,,500.0,1823
,,,,500.0,1763260225.5378263,,,,,156240,170.6872432231903,,500.0,1851
,,,,500.0,1763260226.0181131,,,,,156740,171.16753005981445,,500.0,1856
0.010721269994974136,0.00020529954053927213,0.0012950263917446136,0.005409561097621918,,1763260227.1479595,0.42798441648483276,0.0,1076.0,0.003478607162833214,157952,172.29737639427185,0.13010895252227783,,1868
-0.005845122970640659,0.00020499232050497085,0.00030834320932626724,-0.004465445876121521,,1763260227.5951643,0.5310047268867493,0.0,1077.0,0.004095820244401693,158464,172.74458122253418,0.21581393480300903,,1873
0.0011658398434519768,0.0002047619054792449,3.0494295060634613e-05,0.001550227403640747,,1763260227.9711847,0.5657385587692261,0.0,1077.0,711.667236328125,158848,173.12060165405273,1.4901161193847656e-06,,1877
0.004777765832841396,0.00020422427041921765,0.00014636199921369553,-0.0027122199535369873,,1763260228.7527695,0.5225319862365723,0.0,1077.0,1197.76220703125,159744,173.9021863937378,-3.075599670410156e-05,,1886
,,,,500.0,1763260229.608635,,,,,160740,174.75805187225342,,500.0,1895
-0.002183513715863228,0.00020314900029916316,0.0002407170832157135,-0.004701703786849976,,1763260230.3975933,0.5084784626960754,0.0,1077.0,0.0007542609237134457,161536,175.54701018333435,-0.19808852672576904,,1903
-0.003575502894818783,0.00020299539028201252,2.8821639716625214e-05,-0.0007011666893959045,,1763260230.6241539,0.48535454273223877,0.0,1077.0,1700.23095703125,161792,175.77357077598572,-7.212162017822266e-05,,1906
0.0018798010423779488,0.00020222734019625932,6.498675793409348e-05,-0.0006277710199356079,,1763260231.780377,0.5235188603401184,0.0,1077.0,0.0011594900861382484,163072,176.92979383468628,0.016144633293151855,,1918
,,,,500.0,1763260231.9080248,,,,,163240,177.05744171142578,,500.0,1920
0.004256679676473141,0.0002006144350161776,3.844592720270157e-05,0.0009800810366868973,,1763260234.2385638,0.5213593244552612,0.0,1078.0,1306.98828125,165760,179.38798069953918,0.0001265406608581543,,1945
,,,,500.0,1763260235.5259507,,,,,167240,180.67536759376526,,500.0,1959
-0.005280640907585621,0.00019884791981894523,0.0004735393449664116,-0.0022302232682704926,,1763260236.8833668,0.5055314302444458,0.0,1078.0,0.0002719394105952233,168704,182.03278374671936,-0.1813269853591919,,1973
0.0018161330372095108,0.00019815668929368258,0.00010015256702899933,0.0011515095829963684,,1763260237.926843,0.5436280369758606,0.0,1078.0,239.7659149169922,169856,183.0762598514557,-7.128715515136719e-05,,1985
-0.0026975860819220543,0.00019769585924223065,0.00031555909663438797,0.0020101219415664673,,1763260238.634607,0.4925609230995178,0.0,1078.0,0.0003701912355609238,170624,183.78402400016785,-0.28362786769866943,,1991
,,,,500.0,1763260239.6026726,,,,,171740,184.75208950042725,,500.0,2002
,,,,500.0,1763260240.0491426,,,,,172240,185.19855952262878,,500.0,2007
,,,,434.0,1763260240.886143,,,,,173174,186.03555989265442,,434.0,2016
-0.0033798841759562492,0.0001960061490535736,5.99520280957222e-05,-0.00016164034605026245,,1763260241.181603,0.4953422546386719,0.0,1079.0,0.001445881323888898,173440,186.33101987838745,-0.12441885471343994,,2019
0.0001996038481593132,0.00019569892901927233,0.0003294898197054863,0.007449023425579071,,1763260241.6688643,0.48420053720474243,0.0,1079.0,0.0007560774683952332,173952,186.81828117370605,-0.05292713642120361,,2024
0.0026855748146772385,0.0001955453190021217,0.00014981068670749664,-0.0010850951075553894,,1763260241.8935175,0.4424564838409424,0.0,1079.0,1418.1202392578125,174208,187.0429344177246,-0.00010287761688232422,,2027
-0.005282094702124596,0.00019539170898497105,0.0008470788598060608,-0.004801318049430847,,1763260242.1152031,0.5122531056404114,0.0,1079.0,0.0012199532939121127,174464,187.2646200656891,-1.159327507019043,,2029
-0.0006382903084158897,0.00019508448895066977,0.0006930539384484291,-0.00848381221294403,,1763260242.6001816,0.43756169080734253,0.00390625,1079.0,0.0009351329645141959,174976,187.7495985031128,-0.5356673002243042,,2034
-0.0002510249614715576,0.0001944700488820672,0.0005466975271701813,-0.0032865414395928383,,1763260243.4961143,0.312568336725235,0.0,1079.0,0.9340163469314575,176000,188.64553117752075,-4.037445545196533,,2045
-0.0020671188831329346,0.00019416282884776592,0.00010738149285316467,0.00029281526803970337,,1763260243.9852736,0.36780256032943726,0.0,1079.0,0.0274619422852993,176512,189.13469052314758,-1.1550030708312988,,2051
,,,,238.0,1763260244.0054488,,,,,176563,189.15486574172974,,238.0,2052
,,,,248.0,1763260245.3875756,,,,,178072,190.53699254989624,,248.0,2070
-0.002433045767247677,0.00019285714370198548,0.00019740406423807144,0.00019995123147964478,,1763260245.982619,0.40665310621261597,0.0,1079.0,4.812756061553955,178688,191.13203597068787,-12.001276016235352,,2076
-0.0007985392585396767,0.00019201228860765696,1.146458089351654e-06,-8.001923561096191e-06,,1763260247.257452,0.40569254755973816,0.0,1079.0,76.86162567138672,180096,192.40686893463135,0.7446715235710144,,2093
0.0007022786885499954,0.00019193548359908164,9.184889495372772e-05,-0.000734381377696991,,1763260247.3669639,0.3719399869441986,0.0,1079.0,2.9880988597869873,180224,192.51638078689575,-51.01151657104492,,2094
-0.0005069542676210403,0.0001906297984533012,0.00012661516666412354,-0.0037821466103196144,,1763260249.4084282,0.3435509204864502,0.0,1079.0,3.2592716217041016,182400,194.55784511566162,-1.176255464553833,,2117
-0.006757710129022598,0.00018932411330752075,0.000414285808801651,-0.01626882702112198,,1763260251.3937938,0.37776416540145874,0.0,1079.0,2.1839845180511475,184576,196.5432107448578,0.967616856098175,,2141
-0.0042692190036177635,0.0001890936982817948,0.00019685830920934677,0.002511627972126007,,1763260251.7350538,0.40342187881469727,0.0,1080.0,258.4046936035156,184960,196.88447070121765,0.4081370234489441,,2146
0.0062512122094631195,0.00018901689327321947,0.00014397688210010529,-0.0035969559103250504,,1763260251.8452046,0.37153205275535583,0.0,1080.0,10.795303344726562,185088,196.99462151527405,-15.659881591796875,,2147
,,,,252.0,1763260251.8703928,,,,,185155,197.0198097229004,,252.0,2148
-0.0017951680347323418,0.00018863286823034286,0.00011375080794095993,8.331239223480225e-05,,1763260252.4509213,0.4209577441215515,0.0,1080.0,293.1716613769531,185728,197.6003382205963,0.793954610824585,,2155
0.002178410068154335,0.0001876344031188637,3.55057418346405e-05,0.0012132972478866577,,1763260253.9462671,0.3598479628562927,0.0,1080.0,126.08609008789062,187392,199.09568405151367,-0.23386287689208984,,2172
-0.0006794948130846024,0.00018694315804168582,0.0005787201225757599,-0.005240540951490402,,1763260254.9973364,0.40203988552093506,0.0,1080.0,98.31474304199219,188544,200.14675331115723,-120.58524322509766,,2185
-0.0005289902910590172,0.00018655913299880922,5.911104381084442e-06,-6.83758407831192e-05,,1763260255.5995314,0.38671308755874634,0.0,1080.0,8.786584854125977,189184,200.74894833564758,0.7552387118339539,,2192
0.007765038870275021,0.00018617510795593262,0.0002480866387486458,-0.006401754915714264,,1763260256.159483,0.47282475233078003,0.0,1080.0,188.51626586914062,189824,201.30889987945557,-0.39259982109069824,,2198
,,,,500.0,1763260256.1624002,,,,,189826,201.31181716918945,,500.0,2199
0.004571679979562759,0.00018548387743066996,0.00020532123744487762,0.0017886310815811157,,1763260257.209776,0.4461357593536377,0.0,1080.0,156.41824340820312,190976,202.35919284820557,0.8643816113471985,,2211
,,,,404.0,1763260257.5099332,,,,,191341,202.65935015678406,,404.0,2214
,,,,222.0,1763260257.9382408,,,,,191782,203.08765769004822,,222.0,2220
0.0015033818781375885,0.00018479263235349208,4.5025721192359924e-05,-0.0014624148607254028,,1763260258.2612622,0.35738682746887207,0.0,1080.0,205.6622314453125,192128,203.41067910194397,-1.3596415519714355,,2223
0.004162154160439968,0.00018471582734491676,0.00034516211599111557,-0.00022671185433864594,,1763260258.4144545,0.4022856652736664,0.0,1080.0,2.6135177612304688,192256,203.563871383667,0.9935269951820374,,2225
-0.01935785636305809,0.00018463902233634144,0.0018178829923272133,-0.01920652762055397,225.0,1763260258.5263975,0.3772048056125641,0.00390625,1080.0,215.26693725585938,192384,203.6758143901825,0.8070616126060486,225.0,2226
-0.0058174459263682365,0.00018456221732776612,0.001351705752313137,-0.00011644512414932251,,1763260258.6369781,0.29609283804893494,0.0,1080.0,0.5888214111328125,192512,203.786395072937,0.33019083738327026,,2227
-0.0003627259284257889,0.00018433180230204016,6.722100079059601e-05,-0.004437275230884552,,1763260258.9747572,0.38377314805984497,0.0,1080.0,112.82146453857422,192896,204.124174118042,0.45666640996932983,,2231
,,,,305.0,1763260259.2330637,,,,,193246,204.3824806213379,,305.0,2235
-0.001316356472671032,0.00018379416724201292,3.405380994081497e-05,-0.0018984749913215637,,1763260259.8031006,0.3302862346172333,0.0,1080.0,221.79348754882812,193792,204.95251750946045,0.80860435962677,,2241
-0.001386307179927826,0.000183333337190561,9.20463353395462e-05,-0.00219084694981575,,1763260260.5086086,0.41439715027809143,0.0,1080.0,70.55559539794922,194560,205.65802550315857,0.527268648147583,,2248
0.0024001747369766235,0.00018325653218198568,0.0001310482621192932,-0.0074743106961250305,,1763260260.6214955,0.40124839544296265,0.0,1080.0,59.64388656616211,194688,205.77091240882874,0.8845503330230713,,2250
0.0025246869772672653,0.00018310292216483504,1.7488375306129456e-05,-0.0003514289855957031,,1763260260.8447046,0.41387856006622314,0.0,1080.0,36.88780975341797,194944,205.99412155151367,0.9392386078834534,,2253
,,,,222.0,1763260262.374345,,,,,196698,207.52376198768616,,222.0,2272
-0.0007840748876333237,0.00018156682199332863,8.391775190830231e-05,0.001466779038310051,,1763260263.163822,0.4617967903614044,0.0,1081.0,4.051211357116699,197504,208.31323885917664,0.7542297840118408,,2280
,,,,364.0,1763260264.4737988,,,,,199014,209.623215675354,,364.0,2295
0.013411357998847961,0.00018049155187327415,0.0011832956224679947,0.0027673207223415375,,1763260264.8129337,0.4480694830417633,0.0,1081.0,35.24428176879883,199296,209.96235060691833,-69.6872329711914,,2298
,,,,500.0,1763260265.9263897,,,,,200514,211.07580661773682,,500.0,2310
0.008124690502882004,0.00017964669677894562,0.0002310182899236679,-0.00019424408674240112,,1763260266.132355,0.42033708095550537,0.0,1081.0,6.580344200134277,200704,211.28177189826965,-2.1969704627990723,,2312
0.002600565552711487,0.00017926267173606902,0.0001244526356458664,-0.00047989189624786377,,1763260266.7269585,0.384965717792511,0.0,1081.0,1.1156032085418701,201344,211.87637543678284,-2.019866943359375,,2318
0.009528310038149357,0.00017903225671034306,0.0007328027859330177,-0.006974922493100166,,1763260267.0710518,0.4440678060054779,0.0,1081.0,0.16840329766273499,201728,212.22046875953674,0.7556402683258057,,2322
-0.0030117733404040337,0.00017887864669319242,0.0003467174246907234,0.0010449178516864777,,1763260267.2931192,0.43113476037979126,0.0,1081.0,1.2323763370513916,201984,212.44253611564636,-4.955856800079346,,2324
-0.009626281447708607,0.00017857142665889114,0.0009731603786349297,-0.0006913989782333374,,1763260267.7716796,0.4547375738620758,0.0,1081.0,0.03295792639255524,202496,212.92109656333923,0.377949595451355,,2329
,,,,500.0,1763260268.6056342,,,,,203514,213.75505113601685,,500.0,2339
-0.00682404637336731,0.00017772657156456262,0.0009950697422027588,-0.010887786746025085,,1763260269.0518212,0.4296153783798218,0.0,1081.0,0.003331368789076805,203904,214.201238155365,-0.7321367263793945,,2343
0.008613095618784428,0.00017741935153026134,0.005243533290922642,-0.00667501799762249,,1763260269.4991376,0.5254302024841309,0.015625,1081.0,0.0015772258630022407,204416,214.64855456352234,-8.831803321838379,,2348
,,,,500.0,1763260270.0204878,,,,,205014,215.1699047088623,,500.0,2354
0.009329886175692081,0.0001764976914273575,0.0009541148319840431,0.0039023160934448242,,1763260270.9090903,0.4522009491920471,0.0,1081.0,0.019229736179113388,205952,216.0585072040558,-7.8315229415893555,,2363
,,,,500.0,1763260273.217007,,,,,208514,218.36642384529114,,500.0,2389
-0.021572262048721313,0.0001726574555505067,0.003576836548745632,-0.015078116208314896,,1763260276.6815531,0.5050771236419678,0.001953125,1082.0,0.0017159482231363654,212352,221.83097004890442,-0.4749870300292969,,2426
0.0028793178498744965,0.00017242704052478075,0.0009606201201677322,-0.014015553519129753,,1763260277.016504,0.4802001714706421,0.0,1082.0,0.006011727266013622,212736,222.1659209728241,-1.954186201095581,,2430
0.0002960488200187683,0.00017127496539615095,8.552521467208862e-05,-0.0031384527683258057,,1763260278.78413,0.4540230929851532,0.0,1082.0,0.02217094786465168,214656,223.9335470199585,-24.364994049072266,,2449
0.011377302929759026,0.00017027650028467178,0.0015796013176441193,-0.011770468205213547,,1763260280.3099747,0.40399235486984253,0.001953125,1082.0,0.0011634444817900658,216320,225.4593915939331,-0.04940462112426758,,2465
0.01046764012426138,0.00016866359510459006,0.001211981289088726,-0.0019079893827438354,,1763260282.7530046,0.43203669786453247,0.0,1082.0,0.0005094793159514666,219008,227.9024214744568,-3.6418166160583496,,2491
0.0010751448571681976,0.00016858679009601474,0.0005952399224042892,0.008334152400493622,,1763260282.8661737,0.42765116691589355,0.0,1082.0,423.0943908691406,219136,228.0155906677246,-0.0008832216262817383,,2493
,,,,500.0,1763260284.0613213,,,,,220514,229.21073818206787,,500.0,2506
0.00528970081359148,0.0001672811049502343,0.0003921622410416603,0.002589743584394455,,1763260284.8466122,0.466560959815979,0.0,1082.0,0.0019141939701512456,221312,229.99602913856506,-4.315836429595947,,2514
0.0017282981425523758,0.00016720429994165897,0.0004159770905971527,-0.0001845918595790863,,1763260284.9573963,0.4150008261203766,0.001953125,1082.0,0.0007062749355100095,221440,230.10681319236755,-0.10931670665740967,,2515
0.008173596113920212,0.0001668970799073577,0.0009452272206544876,0.0026995111256837845,,1763260285.4026885,0.45260757207870483,0.0,1083.0,0.00040915427962318063,221952,230.55210542678833,-3.5347094535827637,,2520
-0.0029022060334682465,0.0001661290298216045,7.92238861322403e-05,0.001395687460899353,,1763260286.5982616,0.502190887928009,0.0,1083.0,0.005502000916749239,223232,231.7476785182953,-1.0362465381622314,,2533
0.001446358859539032,0.00016566819977015257,4.5223161578178406e-05,-0.002800755202770233,,1763260287.2772398,0.39336130023002625,0.0,1083.0,0.0006947240326553583,224000,232.42665672302246,-3.2262392044067383,,2540
0.0030856039375066757,0.00016528417472727597,7.458403706550598e-05,0.002729024738073349,,1763260287.8739576,0.48426228761672974,0.0,1083.0,0.005939112976193428,224640,233.02337455749512,-0.001402735710144043,,2547
,,,,500.0,1763260289.9851432,,,,,227014,235.13456010818481,,500.0,2570
-0.0001155417412519455,0.00016382487956434488,3.925524652004242e-05,0.0035682469606399536,,1763260290.0714426,0.40168729424476624,0.0,1083.0,953.5419921875,227072,235.2208595275879,0.00034606456756591797,,2571
-0.0008450569584965706,0.0001635176595300436,0.00020408537238836288,0.006661251187324524,,1763260290.5193992,0.4283563196659088,0.0,1083.0,1306.223876953125,227584,235.66881608963013,-0.0017457008361816406,,2576
0.003665500320494175,0.00016344085452146828,0.000365489162504673,0.000497967004776001,,1763260290.6310682,0.44943296909332275,0.0,1083.0,0.01194486953318119,227712,235.78048515319824,-25.5564022064209,,2577
0.012510968372225761,0.0001615207438590005,0.0011057276278734207,-0.0031544268131256104,,1763260293.595168,0.5244467258453369,0.0,1083.0,0.0002597379789222032,230912,238.74458503723145,-0.41825056076049805,,2608
-0.00094551220536232,0.00016144393885042518,0.000956980511546135,-0.004021801054477692,,1763260293.709358,0.47652000188827515,0.0,1083.0,1082.3778076171875,231040,238.8587749004364,-0.00012826919555664062,,2610
0.02314906194806099,0.00016021505871322006,0.0028099361807107925,0.005349673330783844,,1763260295.57139,0.45772072672843933,0.001953125,1083.0,1025.9835205078125,233088,240.7208068370819,-0.0019632577896118164,,2630
0.008357051759958267,0.00015983103367034346,0.0010766908526420593,-0.002378184348344803,,1763260296.1708183,0.5413309335708618,0.0,1083.0,0.0064406730234622955,233728,241.32023525238037,-1.1191685199737549,,2636
-0.0021479064598679543,0.0001592165936017409,0.00023897085338830948,-0.006481226533651352,,1763260297.1045835,0.45260846614837646,0.0,1083.0,0.004274563863873482,234752,242.25400042533875,-0.35593199729919434,,2646
-0.008184229955077171,0.00015913978859316558,0.001406148076057434,0.0008912384510040283,,1763260297.215186,0.39098602533340454,0.00390625,1083.0,0.0006907439092174172,234880,242.36460304260254,-1.2616469860076904,,2647
0.004550600424408913,0.00015906298358459026,0.00022176280617713928,0.0015067830681800842,,1763260297.3259914,0.5047137141227722,0.0,1083.0,0.000583308283239603,235008,242.47540831565857,-1.864501714706421,,2648
,,,,500.0,1763260299.0773304,,,,,237014,244.2267472743988,,500.0,2668
,,,,500.0,1763260299.5633054,,,,,237514,244.71272230148315,,500.0,2673
,,,,500.0,1763260300.492623,,,,,238514,245.64204001426697,,500.0,2683
-0.0060578566044569016,0.00015668202831875533,0.00483420304954052,-0.012413349002599716,,1763260300.9204319,0.46493375301361084,0.00390625,1084.0,0.0003012436209246516,238976,246.06984877586365,0.22477948665618896,,2687
0.008785576559603214,0.00015660522331018,0.0013065459206700325,-0.0030929408967494965,,1763260301.0343409,0.402981162071228,0.0,1084.0,794.427490234375,239104,246.18375778198242,-0.0016417503356933594,,2689
-0.0012734830379486084,0.00015637480828445405,0.000141216441988945,-0.004064805805683136,,1763260301.405983,0.5198367834091187,0.0,1084.0,0.0005793776945210993,239488,246.55539989471436,0.2485055923461914,,2692
,,,,500.0,1763260304.9930408,,,,,243514,250.14245772361755,,500.0,2732
,,,,500.0,1763260306.8298943,,,,,245514,251.97931122779846,,500.0,2752
-0.0026527652516961098,0.00015245775284711272,6.20884820818901e-05,-0.00133620947599411,,1763260307.2705116,0.3419033885002136,0.0,1084.0,1706.6029052734375,246016,252.41992855072021,0.00013077259063720703,,2757
-0.0022210534662008286,0.00015153609274420887,6.358698010444641e-05,0.0006677489727735519,,1763260308.6797996,0.38949722051620483,0.0,1084.0,727.4180908203125,247552,253.82921648025513,3.844499588012695e-05,,2772
0.0050734784454107285,0.0001509216526756063,0.0003001932054758072,0.0007555633783340454,,1763260309.6081285,0.2737352252006531,0.0,1084.0,1243.0960693359375,248576,254.7575454711914,0.00026798248291015625,,2782
-0.0005135862156748772,0.000150844847667031,2.007652074098587e-05,-0.002287793904542923,,1763260309.7201076,0.3189420998096466,0.0,1084.0,0.006538153626024723,248704,254.86952447891235,-1.1274490356445312,,2783
0.02499707043170929,0.00015023040759842843,0.004476708360016346,-0.011062338948249817,,1763260310.642357,0.4024340510368347,0.00390625,1085.0,0.007943263277411461,249728,255.79177403450012,0.10221129655838013,,2793
-0.00196086335927248,0.00014831029693596065,7.050205022096634e-05,-0.0012886524200439453,,1763260313.5152383,0.3637131452560425,0.0,1085.0,0.0005168899078853428,252928,258.66465520858765,-6.859191417694092,,2824
-0.0028033489361405373,0.00014715822180733085,3.897678107023239e-05,0.0009095966815948486,,1763260315.2589154,0.394365131855011,0.0,1085.0,0.0010406631045043468,254848,260.4083323478699,0.8455100655555725,,2843
-0.0050407275557518005,0.00014631336671300232,0.00017378851771354675,-0.00035475194454193115,,1763260316.5205462,0.39811283349990845,0.0,1085.0,0.004815621767193079,256256,261.6699631214142,0.5957316756248474,,2857
-0.003525126725435257,0.00014477726654149592,0.0017043985426425934,0.007693067193031311,,1763260318.8314688,0.3457852005958557,0.00390625,1085.0,0.00987712386995554,258816,263.98088574409485,0.8284734487533569,,2882
0.022627193480730057,0.000144316436490044,0.0030193710699677467,-0.023502863943576813,,1763260319.5479414,0.3722566068172455,0.005859375,1085.0,838.006103515625,259584,264.69735836982727,0.2046194076538086,,2890
-0.0016541555523872375,0.00014301075134426355,2.827681601047516e-05,0.0017784833908081055,,1763260321.5248294,0.3606802523136139,0.0,1085.0,0.0015013318043202162,261760,266.67424631118774,0.8492984175682068,,2911
-0.010632687248289585,0.00014155145618133247,0.0016892291605472565,-0.008312493562698364,,1763260323.725885,0.41215306520462036,0.0,1086.0,0.0022989585995674133,264192,268.87530183792114,0.9338974952697754,,2935
0.001953934319317341,0.00014070660108700395,2.669636160135269e-05,-0.00018662214279174805,,1763260324.989511,0.37189361453056335,0.0,1086.0,1067.3095703125,265600,270.13892793655396,0.03236013650894165,,2949
0.012252381071448326,0.00014001535600982606,0.004375079646706581,0.00545867532491684,,1763260326.0300188,0.393568217754364,0.0078125,1086.0,0.0032662316225469112,266752,271.17943572998047,0.8773288130760193,,2960
0.00530347041785717,0.00013909369590692222,0.0005843807011842728,0.010518040508031845,,1763260327.4368813,0.4249665141105652,0.0,1086.0,0.0022388873621821404,268288,272.5862982273102,0.8628319501876831,,2975
-0.004177846014499664,0.0001382488408125937,0.00024842284619808197,-0.0042688846588134766,,1763260328.7023392,0.3693281412124634,0.0,1086.0,0.0008979075355455279,269696,273.85175609588623,0.9536242485046387,,2989
,,,,500.0,1763260329.4301076,,,,,270514,274.5795245170593,,500.0,2997
0.004631944932043552,0.00013686636521015316,0.0009444719180464745,-0.007395140826702118,,1763260330.7897437,0.3649970293045044,0.0,1086.0,2.021695613861084,272000,275.93916058540344,0.13464468717575073,,3011
,,,,500.0,1763260334.373435,,,,,276014,279.5228519439697,,500.0,3051
0.009727601893246174,0.0001343317999271676,0.0008165305480360985,-0.012420954182744026,,1763260334.6154463,0.37925219535827637,0.0,1086.0,0.0013844650238752365,276224,279.76486325263977,0.35424602031707764,,3053
,,,,500.0,1763260335.7685063,,,,,277514,280.9179232120514,,500.0,3066
,,,,500.0,1763260336.1376746,,,,,278014,281.28709149360657,,500.0,3070
0.007519741542637348,0.0001324884797213599,0.0029410896822810173,0.016928983852267265,,1763260337.3525114,0.37687766551971436,0.0,1087.0,0.0023729184176772833,279296,282.5019283294678,0.926347017288208,,3083
-0.0009855004027485847,0.00013156681961845607,0.0006780466064810753,-0.009590912610292435,,1763260338.7849543,0.4069041907787323,0.0,1087.0,0.01031092181801796,280832,283.93437123298645,0.8815271854400635,,3098
0.00917798187583685,0.00013125959958415478,0.0030266372486948967,-0.015137840062379837,,1763260339.2678845,0.3318541347980499,0.005859375,1087.0,0.02286248467862606,281344,284.4173014163971,0.7210659980773926,,3103
0.001135162077844143,0.0001298003044212237,0.00037443358451128006,0.004094913601875305,,1763260341.52929,0.41973674297332764,0.0,1087.0,0.0011819705832749605,283776,286.67870688438416,0.6722457408905029,,3127
,,,,500.0,1763260341.678927,,,,,284014,286.8283438682556,,500.0,3129
-0.002819121815264225,0.00012895544932689518,0.00021370220929384232,-0.002041880041360855,,1763260342.794662,0.3922690451145172,0.0,1087.0,0.003024548292160034,285184,287.94407892227173,0.8837188482284546,,3141
0.01996363140642643,0.00012880183930974454,0.0016390569508075714,-0.01906275749206543,,1763260343.05442,0.4335675835609436,0.0,1087.0,0.004201230593025684,285440,288.2038369178772,-2.3719561100006104,,3143
0.0030828332528471947,0.0001286482292925939,5.626026540994644e-05,0.0012590643018484116,,1763260343.2806668,0.4131093919277191,0.0,1087.0,0.0018891998333856463,285696,288.43008375167847,0.7399222254753113,,3146
-0.0021901512518525124,0.0001271889341296628,0.0001466972753405571,0.0009618699550628662,,1763260345.4828203,0.41165775060653687,0.0,1087.0,600.8797607421875,288128,290.6322371959686,0.004076123237609863,,3170
,,,,500.0,1763260346.677154,,,,,289514,291.8265709877014,,500.0,3183
,,,,500.0,1763260347.1245873,,,,,290014,292.2740042209625,,500.0,3188
0.0031444160267710686,0.00012427035835571587,0.0005084583535790443,0.00036047399044036865,,1763260349.8783624,0.4059334099292755,0.0,1087.0,0.002049919217824936,292992,295.027779340744,0.6517571806907654,,3217
-0.008418617770075798,0.00012388633331283927,0.0012066233903169632,-0.011771537363529205,,1763260350.4723744,0.46437472105026245,0.0,1087.0,651.6398315429688,293632,295.62179136276245,0.011014759540557861,,3224
,,,,500.0,1763260352.5849087,,,,,296014,297.7343256473541,,500.0,3247
-0.0008841808885335922,0.00012227342813275754,4.123896360397339e-06,-0.0005309870466589928,,1763260352.891478,0.4045119285583496,0.0,1087.0,0.0013128635473549366,296320,298.040894985199,0.9376705884933472,,3250
,,,,500.0,1763260353.0267644,,,,,296514,298.17618131637573,,500.0,3252
-0.005140654742717743,0.00012196620809845626,0.00032938458025455475,-0.00482708215713501,,1763260353.3395662,0.39498353004455566,0.0,1087.0,0.008506198413670063,296832,298.4889831542969,0.8432648777961731,,3255
-0.0008820248767733574,0.0001217357930727303,0.0006254510954022408,-0.0055031366646289825,,1763260353.7143342,0.4399298429489136,0.0,1087.0,0.0012845240999013186,297216,298.8637511730194,0.828048825263977,,3259
,,,,500.0,1763260354.876233,,,,,298514,300.02565002441406,,500.0,3272
-0.0005228044465184212,0.00012073732796125114,0.0034945616498589516,-0.007739905267953873,,1763260355.2019913,0.36850592494010925,0.0,1087.0,0.0034818719141185284,298880,300.3514082431793,-1.9593284130096436,,3275
0.008952880278229713,0.00012066052295267582,0.0018365923315286636,0.003443721681833267,,1763260355.315543,0.41106685996055603,0.0,1087.0,0.002255943836644292,299008,300.464959859848,-0.8350390195846558,,3276
,,,,500.0,1763260357.0897038,,,,,301014,302.239120721817,,500.0,3296
0.0027746735140681267,0.00011927803279832006,0.00013861339539289474,0.0024420837871730328,,1763260357.393073,0.4636845290660858,0.0,1088.0,0.0053720176219940186,301312,302.54249000549316,0.7865070104598999,,3299
-0.005149989388883114,0.00011689708480844274,0.00010900851339101791,0.0024869590997695923,,1763260360.9872625,0.4110887944698334,0.0,1088.0,0.0012773241614922881,305280,306.13667941093445,-0.024853944778442383,,3338
0.0008360343053936958,0.00011612903472268954,1.8938444554805756e-05,-0.00016604363918304443,,1763260362.1325321,0.3918154537677765,0.0,1088.0,952.6484375,306560,307.2819490432739,0.009610176086425781,,3351
-0.0030273133888840675,0.00011574500967981294,0.00030153151601552963,-0.004196614027023315,,1763260362.6879547,0.4594326615333557,0.0,1088.0,0.0036105713807046413,307200,307.8373715877533,0.5909812450408936,,3357
,,,,500.0,1763260362.9633749,,,,,307514,308.1127917766571,,500.0,3360
-0.002392929047346115,0.00011321044439682737,0.0006373263895511627,0.007406197488307953,,1763260366.4913945,0.36487871408462524,0.0,1088.0,0.0008241914911195636,311424,311.64081144332886,-0.25227975845336914,,3398
-0.0004115533083677292,0.00011305683437967673,8.818879723548889e-05,0.005101863294839859,,1763260366.7160025,0.37991228699684143,0.0,1088.0,0.002786439610645175,311680,311.8654193878174,-0.3199961185455322,,3401
-0.012287592515349388,0.00011274961434537545,0.0006374586373567581,-0.005382891744375229,,1763260367.1976426,0.38107991218566895,0.0,1088.0,0.00107596127782017,312192,312.3470594882965,-0.19058644771575928,,3406
0.025441795587539673,0.00011267280933680013,0.005752803757786751,-0.029093895107507706,,1763260367.309252,0.42297378182411194,0.01953125,1088.0,0.005661203525960445,312320,312.45866894721985,-10.659066200256348,,3407
,,,,500.0,1763260368.3909256,,,,,313514,313.5403425693512,,500.0,3419
-0.0010686162859201431,0.00011152073420817032,4.0939077734947205e-05,-0.00025984644889831543,,1763260369.0810342,0.46124327182769775,0.0,1088.0,0.0005266845691949129,314240,314.23045110702515,0.08753669261932373,,3426
0.004272531718015671,0.00011136712419101968,0.001392887905240059,-0.0001234486699104309,,1763260369.3033884,0.3706798553466797,0.001953125,1088.0,0.0016437382437288761,314496,314.4528052806854,0.5338395833969116,,3428
