_step,losses/policy_loss,losses/old_approx_kl,_runtime,global_step,charts/episodic_length,_timestamp,losses/entropy,losses/approx_kl,losses/clipfrac,losses/value_loss,charts/episodic_return,losses/explained_variance,charts/SPS,charts/learning_rate
4932,-0.0007284209132194519,-0.00040455907583236694,656.6020431518555,475904,,1763260715.038463,0.5764082670211792,5.494058132171631e-05,0.0,0.0011445176787674427,,-0.44466471672058105,755.0,1.4516129340336192e-05
4933,,,656.6352796554565,476001,500.0,1763260715.0716996,,,,,500.0,,,
4939,-5.200691521167755e-05,-6.22626394033432e-05,657.1590404510498,476544,,1763260715.5954604,0.5327408313751221,3.0919909477233887e-07,0.0,550.7285766601562,,-0.0004911422729492188,755.0,1.4132104297459591e-05
4946,-0.0028977282345294952,0.000987771898508072,657.8551609516144,477312,,1763260716.291581,0.5544492602348328,4.4811517000198364e-05,0.0,0.0013147013960406184,,-0.18104863166809082,755.0,1.3671275155502371e-05
4953,,,658.4291863441467,478001,500.0,1763260716.8656063,,,,,500.0,,,
4958,,,658.8992357254028,478501,500.0,1763260717.3356557,,,,,500.0,,,
4963,-0.0014341920614242554,0.00010681711137294769,659.3633580207825,478976,,1763260717.799778,0.5180838704109192,1.0006129741668701e-05,0.0,0.0012316207867115736,,-0.525390625,756.0,1.267281095351791e-05
4971,-0.00203145295381546,-0.00046977587044239044,660.0661771297455,479744,,1763260718.502597,0.5961581468582153,2.356991171836853e-05,0.0,0.0017832275480031967,,0.4668542742729187,757.0,1.221198181156069e-05
4972,-0.0011714957654476166,-0.0009179692715406418,660.1756584644318,479872,,1763260718.6120784,0.5528333187103271,2.874806523323059e-05,0.0,0.0012190100969746709,,0.21911519765853882,757.0,1.213517680298537e-05
4978,-0.0002952888607978821,0.0016856137663125992,660.7615666389465,480512,,1763260719.1979866,0.559701681137085,1.3569369912147522e-05,0.0,0.0012970357201993465,,-0.03728640079498291,757.0,1.1751151760108769e-05
4981,-5.480274558067322e-05,6.866361945867538e-05,660.9831314086914,480768,,1763260719.4195514,0.5419115424156189,2.0815059542655945e-06,0.0,0.0016822806792333722,,0.03884464502334595,757.0,1.159754265245283e-05
4989,5.8006495237350464e-05,-2.3944303393363953e-05,661.6831727027893,481536,,1763260720.1195927,0.5349206924438477,2.551823854446411e-07,0.0,232.3184356689453,,-0.0009059906005859375,757.0,1.1136712601000909e-05
4994,-0.00019634142518043518,-0.00013304688036441803,662.1284577846527,482048,,1763260720.5648777,0.58366858959198,2.868473529815674e-07,0.0,311.4230651855469,,-0.000713348388671875,758.0,1.082949347619433e-05
5008,-0.00018472224473953247,0.000176871195435524,663.3791184425354,483456,,1763260721.8155384,0.5397994518280029,4.600733518600464e-07,0.0,0.00207151984795928,,-0.532131552696228,758.0,9.984639291360509e-06
5013,-6.594695150852203e-06,-0.00022743921726942062,663.8542275428772,483968,,1763260722.2906475,0.5494899153709412,3.847293555736542e-06,0.0,0.0019083577208220959,,-0.6657956838607788,759.0,9.677419257059228e-06
5015,,,664.0064435005188,484218,500.0,1763260722.4428635,,,,,500.0,,,
5039,-4.9501657485961914e-05,0.0002876482903957367,666.1427872180939,486528,,1763260724.5792072,0.5763778686523438,3.688037395477295e-07,0.0,0.0018449961207807064,,0.45403873920440674,760.0,8.141320904542226e-06
5071,,,668.7854075431824,489555,500.0,1763260727.2218275,,,,,500.0,,,
5117,,,672.9413409233093,494162,500.0,1763260731.377761,,,,,500.0,,,
5122,,,673.4141278266907,494662,500.0,1763260731.8505478,,,,,500.0,,,
5127,,,673.8507256507874,495162,500.0,1763260732.2871456,,,,,500.0,,,
5128,6.059184670448303e-06,-8.810311555862427e-07,673.9421067237854,495232,,1763260732.3785267,0.5544754862785339,1.30385160446167e-08,0.0,482.4416198730469,,-0.00035572052001953125,764.0,2.918586687883362e-06
5140,-0.00011659413576126099,1.459568738937378e-05,675.0697069168091,496512,,1763260733.5061269,0.5182437300682068,1.564621925354004e-07,0.0,0.0017121246783062816,,0.040576398372650146,765.0,2.150537738998537e-06
5146,7.665902376174927e-05,-7.37607479095459e-06,675.6497588157654,497152,,1763260734.0861788,0.5109537243843079,1.4528632164001465e-07,0.0,0.0019394635455682874,,-0.10972273349761963,765.0,1.766513037182449e-06
5150,-4.287809133529663e-05,-0.00010315515100955963,675.9796702861786,497536,,1763260734.4160903,0.49372270703315735,9.12696123123169e-08,0.0,0.001894222805276513,,0.2562943696975708,765.0,1.5360983525170013e-06
5151,,,676.0224502086639,497662,500.0,1763260734.4588702,,,,,500.0,,,
5163,-4.441291093826294e-05,-2.8470531105995178e-05,677.108279466629,498816,,1763260735.5446994,0.562321662902832,1.1548399925231934e-07,0.0,0.001960120629519224,,0.22249650955200195,766.0,7.680491762585007e-07
5165,-7.4729323387146e-06,-1.4785677194595337e-05,677.3524262905121,499072,,1763260735.7888463,0.6008024215698242,1.6763806343078613e-08,0.0,0.0018466527108103037,,0.06613689661026001,766.0,6.144393296381168e-07
