_timestamp,charts/SPS,losses/clipfrac,charts/episodic_length,losses/entropy,losses/policy_loss,losses/approx_kl,global_step,charts/learning_rate,_step,_runtime,losses/explained_variance,losses/old_approx_kl,charts/episodic_return,losses/value_loss
1763260225.0210497,478.0,0.0078125,,0.46954235434532166,-0.004101447761058807,0.0042670900002121925,67072,0.00025983102386817336,876,166.582133769989,-1.181670904159546,0.021747173741459846,,0.0011494115460664034
1763260233.1736248,479.0,0.013671875,,0.5578152537345886,0.011014768853783607,0.0038859043270349503,71168,0.0002573732635937631,916,174.73470878601074,-0.7031071186065674,-0.0031597260385751724,,0.00012232447625137866
1763260234.2800329,,,500.0,,,,71687,,922,175.8411169052124,,,500.0,
1763260236.044354,479.0,0.0,,0.5708525776863098,0.00523863360285759,0.0005464022979140282,72576,0.0002565284084994346,930,177.6054379940033,-0.3185964822769165,0.0007761167362332344,,7.164874841691926e-05
1763260237.6015065,480.0,0.0,,0.5882658958435059,-0.012911397963762283,0.0009791133925318718,73344,0.00025606757844798267,938,179.16259050369263,0.01321941614151001,-0.009659535251557827,,0.004208667203783989
1763260238.1459625,,,500.0,,,,73687,,941,179.70704650878906,,,500.0,
1763260238.3902044,480.0,0.0,,0.5645583868026733,0.0038839560002088547,0.0006965445354580879,73728,0.0002558371634222567,942,179.95128846168518,-0.0001277923583984375,2.2100284695625305e-06,,261.8477478027344
1763260239.6217504,480.0,0.0,,0.4995518922805786,-0.008113380521535873,0.00039114709943532944,74368,0.0002554531383793801,948,181.18283438682556,-1.5077526569366455,-0.005471802316606045,,0.004629785194993019
1763260244.9460557,481.0,0.0,,0.5290408134460449,-0.008976727724075317,0.00021060556173324585,77056,0.0002538402331992984,974,186.50713968276978,-0.12425696849822998,0.001671096310019493,,0.0006620100466534495
1763260245.9873729,,,500.0,,,,77687,,980,187.54845690727234,,,500.0,
1763260247.003235,,,500.0,,,,78187,,985,188.56431913375854,,,500.0,
1763260249.0612514,,,500.0,,,,79187,,995,190.62233543395996,,,500.0,
1763260249.5712311,481.0,0.0,,0.5390739440917969,-0.0018371455371379852,7.653236389160156e-05,79360,0.0002524577430449426,997,191.132315158844,-0.0977482795715332,0.0012521203607320786,,0.0038465801626443863
1763260253.2310052,,,500.0,,,,81187,,1015,194.7920892238617,,,500.0,
1763260254.272914,,,500.0,,,,81687,,1020,195.833997964859,,,500.0,
1763260256.4940326,482.0,0.001953125,,0.5187302827835083,-0.0055362507700920105,0.000727526843547821,82816,0.00025038403691723943,1031,198.05511665344238,-0.12811517715454102,-0.00044271349906921387,,0.0039352732710540295
1763260260.0543652,483.0,0.0,,0.5494813919067383,0.005655322223901749,0.0013430146500468254,84736,0.0002492319617886096,1050,201.61544919013977,-0.0001361370086669922,0.009750560857355595,,430.2246398925781
1763260260.3693247,,,347.0,,,,85034,,1053,201.93040871620178,,,347.0,
1763260260.9312217,485.0,0.005859375,,0.5393198728561401,-0.046903349459171295,0.005022985860705376,85504,0.0002487711317371577,1058,202.49230575561523,-0.4976687431335449,0.0014575459063053131,,0.010326257906854153
1763260264.603313,489.0,0.0,,0.44632312655448914,-0.000931035727262497,0.00025471579283475876,88064,0.0002472350315656513,1083,206.16439700126648,-0.18325865268707275,0.0003966307267546654,,0.004664430860430002
1763260265.959604,,,500.0,,,,88875,,1091,207.5206880569458,,,500.0,
1763260268.6951692,,,500.0,,,,90375,,1106,210.25625324249268,,,500.0,
1763260270.9139931,492.0,0.0,,0.5227155685424805,0.003795560449361801,0.0012447834014892578,91648,0.00024508449132554233,1118,212.4750771522522,-0.08079326152801514,0.0050918664783239365,,0.00025357920094393194
1763260271.7022269,,,500.0,,,,92375,,1125,213.26331090927124,,,500.0,
1763260272.6835814,495.0,0.0,,0.5159772634506226,-0.005535256117582321,0.0011917566880583763,93184,0.0002441628312226385,1133,214.2446653842926,-0.2709379196166992,-0.004317804239690304,,0.00041678620618768036
1763260273.9662566,,,500.0,,,,94375,,1145,215.52734065055847,,,500.0,
1763260277.4181356,,,500.0,,,,96375,,1164,218.9792196750641,,,500.0,
1763260277.6290224,499.0,0.0,,0.5548098683357239,-0.0025218576192855835,0.0001572081819176674,96384,0.00024224270600825548,1165,219.19010639190674,-8.118152618408203e-05,-0.0016214000061154366,,266.83416748046875
1763260278.995894,500.0,0.0,,0.5203032493591309,-0.0012279227375984192,0.0007858164608478546,97152,0.00024178187595680356,1172,220.55697798728943,-0.07585561275482178,0.002186497673392296,,0.0007950807339511812
1763260280.5747776,500.0,0.0,,0.5200129151344299,0.004086412489414215,0.00195513479411602,98048,0.00024124424089677632,1181,222.13586163520813,0.13624614477157593,-0.010721297934651375,,0.004838411696255207
1763260282.124914,499.0,0.01171875,,0.5058839321136475,-0.016842380166053772,0.004654525779187679,98560,0.00024093702086247504,1186,223.68599796295166,-0.20316267013549805,0.030907228589057922,,0.005405530799180269
1763260283.892194,500.0,0.0,,0.5480428338050842,0.0004401635378599167,0.0020012781023979187,99712,0.00024024577578529716,1197,225.45327806472778,-0.21757376194000244,-0.014385713264346123,,0.0005576624535024166
1763260285.6871426,,,500.0,,,,101375,,1213,227.24822664260864,,,500.0,
1763260285.9569144,504.0,0.0,,0.5134308338165283,0.011166367679834366,0.0006243092939257622,101504,0.00023917050566524267,1215,227.51799845695496,-0.05464351177215576,0.002535424195230007,,0.006382554769515991
1763260287.27077,507.0,0.0,,0.49505913257598877,-0.0005934648215770721,6.115995347499847e-06,102656,0.0002384792605880648,1226,228.83185410499573,-0.05806326866149902,0.00042045582085847855,,0.0003514527634251863
1763260287.7036824,507.0,0.0,,0.598090410232544,-0.0037007778882980347,5.679763853549957e-05,103040,0.00023824884556233883,1230,229.26476645469666,-0.207666277885437,-0.0025109238922595978,,0.004138759803026915
1763260288.1595376,508.0,0.0,,0.5072571635246277,0.009466379880905151,0.000325092114508152,103424,0.00023801843053661287,1234,229.72062158584595,6.389617919921875e-05,-0.0028352541849017143,,344.16357421875
1763260289.4682593,510.0,0.0,,0.5225718021392822,0.0005125459283590317,9.914394468069077e-05,104576,0.00023732718545943499,1245,231.02934336662292,0.006498754024505615,-0.001400538720190525,,0.0063027190044522285
1763260290.4764295,512.0,0.0,,0.626637876033783,-0.006787948310375214,0.0004987278953194618,105344,0.00023686635540798306,1254,232.03751349449158,-0.1291036605834961,0.002116636373102665,,0.00625879829749465
1763260293.4954772,512.0,0.0,,0.5913459062576294,0.002044461667537689,0.0004886956885457039,106880,0.00023594469530507922,1271,235.05656123161316,0.018952250480651855,0.010809880681335926,,0.0006025300244800746
1763260298.4792905,513.0,0.0,,0.5152599811553955,0.005113720893859863,0.001557408832013607,109696,0.00023425498511642218,1299,240.0403745174408,-0.1463785171508789,0.010099961422383785,,0.00060958944959566
1763260304.5117984,517.0,0.0,,0.5164364576339722,-0.006484780460596085,0.0007081376388669014,113664,0.00023187404440250248,1339,246.07288241386414,-0.14355576038360596,0.006804884411394596,,0.005148819647729397
1763260304.6644185,517.0,0.00390625,,0.5486075282096863,-0.0011310633271932602,0.002232230268418789,113792,0.00023179723939392716,1340,246.22550249099731,-0.09817790985107422,0.015771497040987015,,0.0007488967385143042
1763260305.8027165,518.0,0.009765625,,0.5783448815345764,-0.020978398621082306,0.0033823801204562187,114688,0.00023125960433389992,1349,247.36380052566528,0.09661555290222168,-0.009510205127298832,,0.006103512831032276
1763260307.505388,521.0,0.0,,0.5525314807891846,-0.0022170692682266235,8.297711610794067e-05,116096,0.0002304147492395714,1363,249.06647205352783,-0.006524324417114258,-0.0012655388563871384,,0.003661609720438719
1763260307.79307,521.0,0.0,,0.5451386570930481,-0.0020157070830464363,0.0005406560376286507,116352,0.00023026113922242075,1365,249.35415410995483,0.19481909275054932,0.00338094774633646,,0.00019563446403481066
1763260308.4032645,522.0,0.0,,0.573969841003418,-0.0009900480508804321,0.0006760107353329659,116864,0.00022995391918811947,1370,249.9643485546112,-0.06248617172241211,0.00033489707857370377,,0.0002518698456697166
1763260309.5733895,524.0,0.0,,0.5431102514266968,-0.0002185562625527382,0.000986543484032154,117888,0.0002293394791195169,1380,251.1344735622406,-0.28732359409332275,0.005629506893455982,,0.0001456717582186684
1763260309.6025405,,,500.0,,,,117950,,1381,251.1636245250702,,,500.0,
1763260310.4615989,525.0,0.0,,0.4716815650463104,-0.0003022029995918274,0.0007903240621089935,118656,0.000228878649068065,1388,252.02268290519714,0.058910071849823,0.005838196724653244,,0.006554454565048218
1763260311.35544,527.0,0.0,,0.5539284944534302,0.0006431080400943756,9.52770933508873e-05,119424,0.00022841781901661307,1395,252.91652393341064,0.0009673237800598145,0.00048589613288640976,,9.697442874312401e-05
1763260311.8394701,527.0,0.0,,0.5521246194839478,-0.01149456575512886,0.0018138252198696136,119808,0.0002281874039908871,1399,253.40055418014526,-0.16375303268432617,-0.006048055365681648,,0.00037384952884167433
1763260312.5193076,528.0,0.0,,0.5563877820968628,0.0008519366383552551,0.0005977340042591095,120448,0.0002278033789480105,1405,254.08039164543152,0.023852050304412842,0.006725696846842766,,0.0001278874115087092
1763260315.4382713,533.0,0.0078125,,0.5852409601211548,-0.03169355168938637,0.005176135338842869,123136,0.00022619047376792878,1432,256.9993553161621,-0.0028944015502929688,-0.03867020830512047,,0.00660559581592679
1763260315.5691187,534.0,0.0,,0.4964894950389862,-0.0024301372468471527,0.0016147196292877197,123264,0.00022611366875935346,1433,257.13020277023315,-0.0016489028930664062,0.004462558776140213,,0.0003138257307000458
1763260318.8120365,,,500.0,,,,125450,,1455,260.37312054634094,,,500.0,
1763260319.0080764,536.0,0.0,,0.557852029800415,0.0009154602885246277,0.0005188295617699623,125568,0.0002247311786049977,1456,260.5691604614258,3.504753112792969e-05,-0.005108189769089222,,81.95389556884766
1763260319.2095802,536.0,0.0,,0.5165076851844788,-0.0009633451700210571,2.935994416475296e-05,125696,0.00022465437359642237,1457,260.7706642150879,0.04073476791381836,-0.0021179309114813805,,0.0029590304475277662
1763260328.4160202,539.0,0.0,,0.6001407504081726,-0.0015656203031539917,0.00019768346101045609,131456,0.0002211981627624482,1514,269.9771041870117,-3.147125244140625e-05,0.012863378040492535,,256.5122375488281
1763260329.7373042,539.0,0.01953125,,0.5009992718696594,-0.012932885438203812,0.007324321195483208,132224,0.00022073733271099627,1521,271.29838824272156,0.0693013072013855,0.039312541484832764,,0.0003119696630164981
1763260330.3560598,540.0,0.00390625,,0.49388688802719116,-0.0170755498111248,0.002533537335693836,132608,0.0002205069176852703,1525,271.9171438217163,-0.0035015344619750977,0.014391740784049034,,0.005701207555830479
1763260330.7322094,540.0,0.0,,0.5596869587898254,-0.0028969254344701767,0.00023850519210100174,132864,0.00022035330766811967,1527,272.29329347610474,-0.023839950561523438,-0.002116830088198185,,7.365615601884201e-05
1763260330.9716368,540.0,0.0,,0.4973374605178833,-0.0017818501219153404,0.00015212781727313995,132992,0.00022027650265954435,1529,272.5327208042145,-6.61611557006836e-05,-0.006748193874955177,,258.7254638671875
1763260331.7980924,540.0,0.0,,0.5349322557449341,0.009340941905975342,0.00032037124037742615,133504,0.00021996928262524307,1534,273.3591763973236,4.1484832763671875e-05,0.004711885005235672,,129.69456481933594
1763260332.17062,540.0,0.001953125,,0.5199906229972839,-0.027124226093292236,0.0016867173835635185,133760,0.00021981567260809243,1536,273.7317039966583,0.011948347091674805,-0.008019977249205112,,0.00048703921493142843
1763260332.9799266,,,500.0,,,,134450,,1543,274.54101061820984,,,500.0,
1763260333.2543044,541.0,0.0,,0.5511240363121033,0.0004447847604751587,0.00016296189278364182,134656,0.00021927803754806519,1545,274.8153884410858,-0.016126513481140137,-0.0021622562780976295,,0.005098042543977499
1763260333.4057586,542.0,0.0,,0.5077498555183411,-0.00213564932346344,0.0003193942829966545,134784,0.00021920123253948987,1546,274.9668426513672,-0.05074751377105713,-0.0010875565931200981,,0.0004745454352814704
1763260334.7299373,,,500.0,,,,135950,,1558,276.2910213470459,,,500.0,
1763260334.7660954,,,62.0,,,,136012,,1559,276.3271794319153,,,62.0,
1763260335.2740533,544.0,0.0,,0.5481218099594116,-0.0036948099732398987,0.0007388079538941383,136448,0.0002182027674280107,1563,276.83513736724854,0.17093437910079956,0.008983849547803402,,0.00019946543034166098
1763260335.5908782,545.0,0.0,,0.5111608505249023,0.000583060085773468,0.000880831852555275,136704,0.00021804915741086006,1566,277.15196228027344,-0.11218571662902832,-0.006168263033032417,,0.004915167111903429
1763260338.141475,548.0,0.005859375,,0.5729709267616272,-0.001673474907875061,0.0009593525901436806,139008,0.0002166666672565043,1588,279.7025589942932,-0.06216871738433838,0.02210458554327488,,2.602456879685633e-05
1763260338.1692915,,,500.0,,,,139012,,1589,279.73037552833557,,,500.0,
1763260338.930027,549.0,0.0,,0.5554259419441223,-0.0011565228924155235,0.00038188137114048004,139648,0.0002162826422136277,1597,280.49111104011536,9.036064147949219e-05,-0.0020353198051452637,,334.0132141113281
1763260340.477582,,,500.0,,,,140629,,1607,282.03866600990295,,,500.0,
1763260340.8797178,549.0,0.0,,0.5683201551437378,-0.0014475379139184952,0.00038393866270780563,140800,0.00021559139713644981,1609,282.440801858902,-0.11242902278900146,0.0026288414373993874,,0.006744145415723324
1763260341.1020794,549.0,0.0,,0.5535074472427368,4.779919981956482e-05,0.00031625479459762573,140928,0.0002155145921278745,1610,282.6631634235382,0.011202514171600342,-0.0019822344183921814,,0.00040478433948010206
1763260341.359942,,,500.0,,,,141129,,1612,282.9210259914398,,,500.0,
1763260343.7229073,550.0,0.0,,0.5231480598449707,-0.01131107471883297,0.001085229218006134,142464,0.00021459293202497065,1626,285.2839913368225,-0.2467893362045288,-0.0021701958030462265,,0.004953387659043074
1763260345.933787,550.0,0.0,,0.4288542866706848,-0.02430165559053421,0.0017978083342313766,143744,0.00021382488193921745,1638,287.49487113952637,-0.467562198638916,-0.011896535754203796,,0.00035684395697899163
1763260352.5005527,555.0,0.0,,0.4461002051830292,-0.0030950456857681274,0.00036369822919368744,148736,0.00021082948660477996,1687,294.0616366863251,-1.8943955898284912,-0.004452992230653763,,0.0008453834452666342
1763260358.8180573,,,500.0,,,,153329,,1732,300.379141330719,,,500.0,
1763260360.3673594,561.0,0.0,,0.5669926404953003,-0.007138609886169434,0.0009163785725831985,154624,0.00020729647076223046,1745,301.92844343185425,-0.03502345085144043,-0.0075225066393613815,,0.0005491491756401956
1763260361.1985795,562.0,0.0,,0.542385458946228,-0.0005033873021602631,1.014024019241333e-05,155392,0.00020683564071077853,1753,302.75966358184814,0.00017726421356201172,0.0003352183848619461,,379.65594482421875
1763260361.321175,562.0,0.0,,0.5476829409599304,-0.0002412647008895874,0.0003811521455645561,155520,0.00020675883570220321,1754,302.8822591304779,0.02800142765045166,-0.00618742685765028,,0.004678654484450817
1763260362.560206,564.0,0.0,,0.5638688802719116,-0.009866544976830482,0.0007697613909840584,156672,0.00020606759062502533,1765,304.1212899684906,-0.1097869873046875,0.0011492492631077766,,0.0003570549306459725
1763260362.8673785,564.0,0.0,,0.5721604228019714,0.006045237183570862,0.00029987283051013947,156928,0.0002059139806078747,1768,304.4284625053406,0.00011497735977172852,0.00983155146241188,,351.0110168457031
1763260363.8689866,,,500.0,,,,157829,,1777,305.4300706386566,,,500.0,
1763260369.7122567,568.0,0.0,,0.5244816541671753,-0.006468184292316437,0.00023985374718904495,162048,0.00020284178026486188,1818,311.2733407020569,-0.033301591873168945,-0.007836579345166683,,0.004747636150568724
1763260370.2559507,569.0,0.0,,0.5647983551025391,-0.017491355538368225,0.0019034985452890396,162560,0.0002025345602305606,1823,311.8170347213745,0.04259973764419556,0.0032060202211141586,,0.005013216752558947
1763260374.7344332,570.0,0.0,,0.5869159698486328,-1.33514404296875e-05,0.00010258890688419342,165376,0.00020084485004190356,1851,316.295517206192,1.7642974853515625e-05,-0.0005370099097490311,,422.8052673339844
1763260375.5630608,570.0,0.0,,0.5614752173423767,0.008596450090408325,0.0010606832802295685,165888,0.00020053763000760227,1856,317.12414479255676,1.8835067749023438e-05,0.001391388475894928,,244.31996154785156
1763260377.66374,570.0,0.0,,0.5239391922950745,-0.0016644522547721863,0.00039108283817768097,167168,0.00019976957992184907,1868,319.2248239517212,-0.10583353042602539,0.007359165698289871,,0.00016678939573466778
1763260378.5100133,570.0,0.0,,0.6064632534980774,0.00041953474283218384,0.00012209638953208923,167680,0.0001994623598875478,1873,320.0710973739624,-0.04021930694580078,0.003358030691742897,,0.0004023027722723782
1763260379.022175,571.0,0.0,,0.550962507724762,-0.0033869072794914246,0.0001537250354886055,168064,0.00019923194486182183,1877,320.5832591056824,-0.04656648635864258,-0.0021481914445757866,,0.0055811465717852116
1763260380.0548134,572.0,0.0,,0.5661337375640869,0.0014320164918899536,0.0005323430523276329,168960,0.0001986943098017946,1886,321.6158974170685,-0.04944300651550293,0.004499397240579128,,0.004868848714977503
1763260381.0994713,573.0,0.0,,0.4899912178516388,0.00800931453704834,0.000950392335653305,169856,0.00019815668929368258,1895,322.6605553627014,0.0004323720932006836,0.009452559053897858,,563.746337890625
1763260381.7805135,573.0,0.0,,0.5256364941596985,0.004593793302774429,0.0001699887216091156,170368,0.0001978494692593813,1903,323.34159755706787,0.025517582893371582,-0.0029341578483581543,,408.8955078125
1763260381.970862,,,38.0,,,,170578,,1906,323.5319459438324,,,38.0,
1763260383.9256418,,,500.0,,,,171685,,1918,325.48672580718994,,,500.0,
1763260384.3179529,573.0,0.0,,0.5629897117614746,-0.0021572858095169067,0.0002584010362625122,171904,0.00019692780915647745,1920,325.87903690338135,-5.003948211669922,0.0005641020834445953,,0.01402683462947607
1763260387.3795927,576.0,0.0,,0.5511132478713989,-0.0006509199738502502,0.00043409503996372223,174464,0.00019539170898497105,1945,328.94067668914795,-0.07206189632415771,0.006533617153763771,,0.00014520465629175305
1763260388.9456766,578.0,0.0,,0.4964330792427063,-0.0046848878264427185,0.0027011502534151077,175872,0.00019454685389064252,1959,330.506760597229,-0.17113912105560303,0.006820788607001305,,0.006757484748959541
1763260390.5049791,579.0,0.0,,0.5466816425323486,0.0027184486389160156,0.0002507483586668968,177280,0.000193701998796314,1973,332.0660631656647,-6.437301635742188e-05,-0.0013362942263484001,,372.0782775878906
1763260391.919217,581.0,0.0,,0.529187023639679,-0.002708926796913147,0.0007495451718568802,178560,0.0001929339487105608,1985,333.4803011417389,0.12728267908096313,-0.0139137152582407,,0.0002911970077548176
1763260392.5066526,,,500.0,,,,179185,,1991,334.0677366256714,,,500.0,
1763260393.6581354,583.0,0.0,,0.5312817096710205,-0.0014997106045484543,6.455834954977036e-05,180224,0.00019193548359908164,2002,335.21921944618225,-8.463859558105469e-06,0.0017997408285737038,,169.97317504882812
1763260394.2179484,584.0,0.0,,0.5515977144241333,0.005409635603427887,0.00032177381217479706,180736,0.00019162826356478035,2007,335.7790324687958,-4.303455352783203e-05,0.0018089190125465393,,240.59521484375
1763260395.2251272,,,500.0,,,,181685,,2016,336.7862112522125,,,500.0,
1763260395.8200867,585.0,0.0,,0.5410338640213013,-0.001683514565229416,0.0008251909166574478,182016,0.00019086021347902715,2019,337.3811707496643,-0.045789122581481934,-0.012454843148589134,,0.00021092705719638616
1763260396.6378722,585.0,0.0,,0.5364724397659302,-0.004541456699371338,0.0013368837535381317,182528,0.00019055299344472587,2024,338.1989562511444,0.012258946895599365,0.011183438822627068,,0.00024230082635767758
1763260397.100804,585.0,0.0,,0.5175884366035461,0.003179040737450123,8.935201913118362e-05,182784,0.00019039938342757523,2027,338.6618881225586,-3.159046173095703e-05,-0.0020610177889466286,,229.95899963378906
1763260397.5027738,585.0,0.01171875,,0.5892396569252014,0.002081196755170822,0.0046547213569283485,183040,0.0001902457734104246,2029,339.063857793808,-0.09394991397857666,-0.027688883244991302,,0.000104332240880467
