charts/learning_rate,charts/episodic_return,_timestamp,losses/policy_loss,losses/old_approx_kl,_runtime,charts/SPS,losses/explained_variance,losses/approx_kl,losses/value_loss,global_step,losses/entropy,losses/clipfrac,charts/episodic_length,_step
,203.0,1763260077.8108215,,,56.6423704624176,,,,,29176,,,203.0,396
0.00028118278714828193,,1763260080.3929508,-0.00079384446144104,-0.0008033737540245056,59.22449970245361,944.0,0.006139874458312988,1.87065452337265e-05,132.36956787109375,31488,0.5881384015083313,0.0,,425
,404.0,1763260082.1468732,,,60.97842216491699,,,,,32823,,,404.0,441
,500.0,1763260083.1363437,,,61.96789264678955,,,,,33655,,,500.0,450
0.00027864822186529636,,1763260085.6589084,-0.0056126415729522705,-0.0023332629352808,64.49045729637146,924.0,0.055113255977630615,0.00414099358022213,21.912094116210938,35712,0.5763105750083923,0.0234375,,471
0.0002781105868052691,,1763260087.0879283,-0.033421747386455536,0.039805490523576736,65.91947722434998,914.0,0.1415906548500061,0.007907867431640625,141.442138671875,36608,0.5726057291030884,0.02734375,,481
0.0002776497567538172,,1763260088.441779,-0.0035159126855432987,0.004790768027305603,67.27332782745361,902.0,0.5027163028717041,0.0005738772451877594,2.833763599395752,37376,0.5653063654899597,0.0,,490
0.0002769585116766393,,1763260090.6020331,-0.026068679988384247,0.005997072905302048,69.43358206748962,884.0,0.1413530707359314,0.0012493748217821121,173.90109252929688,38528,0.5730737447738647,0.0,,504
,153.0,1763260092.191138,,,71.02268695831299,,,,,39321,,,153.0,515
0.00027580646565183997,,1763260094.5279412,-0.005326993763446808,0.0043635256588459015,73.3594901561737,851.0,0.4700925350189209,0.00020485371351242065,43.89292907714844,40448,0.5897024273872375,0.0,,530
0.00027542244060896337,,1763260095.8226001,-0.0023467056453227997,0.005445202812552452,74.65414905548096,842.0,0.5688403844833374,4.684366285800934e-05,43.552734375,41088,0.5191346406936646,0.0,,539
,149.0,1763260097.0973282,,,75.92887711524963,,,,,41711,,,149.0,547
0.0002747311955317855,,1763260098.7791688,0.0001305006444454193,0.0014498848468065262,77.6107177734375,816.0,-0.011103391647338867,2.06679105758667e-05,67.36832427978516,42240,0.5394170880317688,0.0,,555
0.00027457758551463485,,1763260099.5227053,-0.021025557070970535,0.00492202490568161,78.35425424575806,809.0,0.6448415517807007,0.0006013493984937668,25.055919647216797,42496,0.5239392518997192,0.0,,559
