charts/SPS,charts/episodic_length,losses/clipfrac,charts/learning_rate,losses/policy_loss,_runtime,losses/value_loss,_timestamp,losses/entropy,losses/approx_kl,losses/old_approx_kl,losses/explained_variance,charts/episodic_return,_step,global_step
920.0,,0.0,0.00028463901253417134,-0.012657135725021362,53.48018407821655,90.81388854980469,1763260074.649266,0.6221770644187927,0.0004872754216194153,0.005461676046252251,0.3217090964317322,,396,25728
922.0,,0.0,0.0002834101323969662,-0.0010160058736801147,55.65123391151428,27.13433837890625,1763260076.8203158,0.6091932654380798,1.9186176359653473e-05,0.0010965848341584206,0.11631608009338379,,425,27776
,119.0,,,,56.751328468322754,,1763260077.9204104,,,,,119.0,441,28811
921.0,,0.0,0.00028233486227691174,-0.004627346992492676,57.62847590446472,10.381792068481445,1763260078.7975578,0.6038503050804138,0.0006487807258963585,0.003343719057738781,0.8355474472045898,,450,29568
,60.0,,,,59.43976283073425,,1763260080.6088448,,,,,60.0,471,31391
919.0,,0.0,0.0002806451520882547,-0.0032581090927124023,60.764297008514404,3.9553794860839844,1763260081.933379,0.54287189245224,0.0003727441653609276,0.002604392357170582,-0.003740072250366211,,481,32384
916.0,,0.0,0.00028010751702822745,-0.00041947513818740845,61.83884406089783,171.9331817626953,1763260083.007926,0.5917969942092896,2.4254433810710907e-05,-0.0012679817155003548,0.058949828147888184,,490,33280
913.0,,0.0,0.00027933946694247425,-0.00295431911945343,63.38314938545227,3.579930305480957,1763260084.5522313,0.5917445421218872,0.0001025032252073288,-0.0015808362513780594,0.231397807598114,,504,34560
,500.0,,,,64.60527515411377,,1763260085.774357,,,,,500.0,515,35664
,500.0,,,,67.07809901237488,,1763260088.247181,,,,,500.0,530,37164
882.0,,0.0,0.0002771889267023653,-0.001068013720214367,68.7898817062378,2.088447093963623,1763260089.9589636,0.5448672771453857,0.00011892616748809814,-0.0003856159746646881,0.015622258186340332,,539,38144
871.0,,0.0,0.00027672809665091336,-0.014695830643177032,70.2058653831482,2.0807974338531494,1763260091.3749473,0.48596715927124023,0.0006485600024461746,0.010114658623933792,0.04398256540298462,,547,38912
861.0,,0.0,0.00027626726659946144,-0.000722002238035202,71.627845287323,11.473793983459473,1763260092.7969272,0.5710201859474182,0.0003243563696742058,-0.002370367757976055,0.009748518466949463,,555,39680
,500.0,,,,72.37472653388977,,1763260093.5438085,,,,,500.0,559,40164
844.0,,0.0,0.00027542244060896337,0.0007172822952270508,74.21151232719421,1.4910674095153809,1763260095.3805943,0.6063004732131958,0.0008744504302740097,-0.004272770136594772,0.8668983578681946,,568,41088
,121.0,,,,80.0222053527832,,1763260101.1912873,,,,,121.0,595,43552
783.0,,0.0,0.0002728878753259778,0.00035478733479976654,83.36039185523987,0.8021953701972961,1763260104.5294738,0.5907543897628784,7.612723857164383e-05,0.0007366752251982689,-0.07953929901123047,,612,45312
,500.0,,,,83.6109972000122,,1763260104.7800791,,,,,500.0,614,45552
,500.0,,,,86.51966381072998,,1763260107.6887457,,,,,500.0,630,46986
,217.0,,,,87.56645035743713,,1763260108.7355323,,,,,217.0,636,47595
