losses/entropy,losses/approx_kl,losses/old_approx_kl,global_step,charts/learning_rate,charts/episodic_return,_runtime,_timestamp,charts/SPS,charts/episodic_length,losses/clipfrac,losses/value_loss,_step,losses/policy_loss,losses/explained_variance
0.5726554989814758,8.651986718177795e-07,0.000408184714615345,477952,1.328725011262577e-05,,649.9247078895569,1763260708.3972158,766.0,,0.0,497.6209716796875,4915,-0.0003119371831417084,-7.176399230957031e-05
0.48950904607772827,2.0116567611694336e-06,0.0002695489674806595,478464,1.2980030987819191e-05,,650.3641510009766,1763260708.836659,766.0,,0.0,190.926025390625,4920,0.0003449171781539917,-5.424022674560547e-05
0.5973455905914307,3.702007234096527e-06,0.00064088124781847,479744,1.221198181156069e-05,,651.501809835434,1763260709.9743178,767.0,,0.0,0.0010802187025547028,4932,0.00017742346972227097,-0.6328445672988892
,,,479844,,500.0,651.5367815494537,1763260710.0092895,,500.0,,,4933,,
0.5238416790962219,2.086162567138672e-07,-2.6736408472061157e-05,480384,1.182795676868409e-05,,652.092024564743,1763260710.5645325,767.0,,0.0,457.5918273925781,4939,-9.138882160186768e-05,-0.00010561943054199219
0.5845077037811279,7.078051567077637e-08,-5.369260907173157e-05,481152,1.136712762672687e-05,,652.7509336471558,1763260711.2234416,768.0,,0.0,0.0011847377754747868,4946,-4.883110523223877e-05,0.02522122859954834
,,,481844,,500.0,653.360185623169,1763260711.8326936,,500.0,,,4953,,
,,,482344,,500.0,653.7995736598969,1763260712.2720816,,500.0,,,4958,,
,,,482844,,500.0,654.2720940113068,1763260712.744602,,500.0,,,4963,,
0.597427248954773,2.2118911147117615e-06,0.0002932129427790642,483712,9.831029274209868e-06,,655.0584905147552,1763260713.5309985,769.0,,0.0,0.001113262725993991,4971,-0.0006605833768844604,0.03785741329193115
0.5608100295066833,1.1362135410308838e-07,5.7287514209747314e-05,483840,9.754224265634548e-06,,655.1779215335846,1763260713.6504295,769.0,,0.0,0.0012594286818057299,4972,-9.487941861152649e-05,-0.1209256649017334
0.5630400776863098,2.169981598854065e-07,-4.6382658183574677e-05,484352,9.447004231333267e-06,,655.6219651699066,1763260714.0944731,769.0,,0.0,217.58877563476562,4978,1.0313466191291809e-05,-1.6689300537109375e-05
0.6039136648178101,2.193264663219452e-06,0.00034600403159856796,484736,9.216590115102008e-06,,655.9521276950836,1763260714.4246356,769.0,,0.0,0.0011241501197218895,4981,0.00028088130056858063,0.03672271966934204
0.5868306756019592,9.126961231231689e-07,7.125735282897949e-05,485504,8.755760063650087e-06,,656.6448729038239,1763260715.1173809,770.0,,0.0,0.0014011053135618567,4989,-0.00016640126705169678,0.013769924640655518
0.5291701555252075,1.3187527656555176e-06,0.00016825459897518158,486016,8.448540938843507e-06,,657.0835347175598,1763260715.5560427,770.0,,0.0,0.0013965058606117964,4994,-0.0007002847269177437,-0.18970990180969238
0.5598317980766296,8.242204785346985e-07,8.579995483160019e-05,487424,7.603686754009686e-06,,658.3861227035522,1763260716.8586307,771.0,,0.0,235.09092712402344,5008,-0.00029979273676872253,-4.220008850097656e-05
0.4732421338558197,5.029141902923584e-08,1.718290150165558e-05,487936,7.296467174455756e-06,,658.8241591453552,1763260717.296667,771.0,,0.0,365.9281311035156,5013,8.928030729293823e-05,-0.00021076202392578125
0.5451748371124268,7.897615432739258e-07,0.00015097297728061676,488192,7.142857157305116e-06,,659.0457563400269,1763260717.5182643,771.0,,0.0,0.0010372176766395569,5015,1.1771917343139648e-05,0.07391738891601562
0.5753540992736816,1.0514631867408752e-06,-0.0004939241334795952,490752,5.6067588047881145e-06,,661.3778576850891,1763260719.8503656,772.0,,0.0,0.0013182233087718487,5039,2.4177134037017822e-05,-2.6871960163116455
0.5755085349082947,1.210719347000122e-07,9.749084711074829e-05,493952,3.686635864141863e-06,,664.1940712928772,1763260722.6665792,774.0,,0.0,200.7951202392578,5071,-3.975629806518555e-05,-0.00025272369384765625
0.548460841178894,4.6566128730773926e-09,3.376137465238571e-05,498688,8.448540711469832e-07,,668.4286203384399,1763260726.9011283,776.0,,0.0,0.001257489901036024,5117,-1.1742115020751953e-05,-0.47795653343200684
0.5650100708007812,2.7939677238464355e-08,-7.834285497665405e-06,499200,5.376344347496342e-07,,668.955509185791,1763260727.4280171,776.0,,0.0,0.0013608415611088276,5122,-1.741945743560791e-05,0.2643492817878723
0.5640001893043518,9.313225746154785e-09,-3.734603524208069e-06,499712,2.3041474150886643e-07,,669.3962287902832,1763260727.8687367,777.0,,0.0,0.0011950924526900053,5127,-2.5890767574310303e-06,0.14213788509368896
0.47418588399887085,9.313225746154785e-09,4.999339580535889e-06,499840,1.536098324095292e-07,,669.5070927143097,1763260727.9796007,777.0,,0.0,0.001362170442007482,5128,2.1979212760925293e-06,0.07135695219039917
