losses/policy_loss,_runtime,losses/old_approx_kl,charts/SPS,charts/episodic_return,losses/explained_variance,charts/learning_rate,_timestamp,global_step,losses/value_loss,charts/episodic_length,_step,losses/clipfrac,losses/approx_kl,losses/entropy
,129.10105919837952,,,500.0,,,1763260150.2425172,69684,,500.0,872,,,
-0.008584043011069298,129.9396207332611,0.07918660342693329,674.0,,0.6203904151916504,0.0002579877036623657,1763260151.0810788,70144,0.006491567939519882,,876,0.1953125,0.04076819121837616,0.4968750476837158
,137.10885190963745,,,500.0,,,1763260158.25031,74184,,500.0,916,,,
0.00030962005257606506,138.2901611328125,-0.02638898231089115,665.0,,-9.608268737792969e-05,0.00025522272335365415,1763260159.4316192,74752,224.18202209472656,,922,0.0,0.0016405507922172546,0.5010932087898254
0.0195886492729187,139.90165853500366,0.04304584115743637,664.0,,0.032568275928497314,0.0002546850882936269,1763260161.0431166,75648,0.0001948525896295905,,930,0.091796875,0.011525513604283333,0.45639875531196594
-0.006195727735757828,141.34274911880493,-0.011120871640741825,662.0,,-0.24345672130584717,0.000254224258242175,1763260162.4842072,76416,0.010252924636006355,,938,0.0,0.0020643705502152443,0.48937082290649414
,141.82002711296082,,,500.0,,,1763260162.9614851,76684,,500.0,941,,,
0.005327492952346802,142.04246163368225,0.010767861269414425,661.0,,-0.0003838539123535156,0.000253993843216449,1763260163.1839197,76800,166.0209503173828,,942,0.001953125,0.0018641436472535133,0.44366753101348877
0.01335749588906765,143.42211985588074,-0.014535282738506794,660.0,,0.32179808616638184,0.0002535330131649971,1763260164.563578,77568,0.00018269772408530116,,948,0.064453125,0.012327354401350021,0.5078133940696716
,148.29573726654053,,,500.0,,,1763260169.4371953,80184,,500.0,974,,,
-0.00035235099494457245,149.5143015384674,-0.003502447158098221,653.0,,0.0003886222839355469,0.00025161291705444455,1763260170.6557596,80768,155.048583984375,,980,0.00390625,0.002460809424519539,0.507640540599823
-0.004454154521226883,150.4816026687622,-0.00918397307395935,652.0,,0.00010889768600463867,0.00025130569702014327,1763260171.6230607,81280,229.91567993164062,,985,0.0,0.00027129240334033966,0.46804848313331604
-0.000831998884677887,152.36390113830566,-0.00034573860466480255,651.0,,0.0002758502960205078,0.0002506912569515407,1763260173.5053592,82304,112.16490173339844,,995,0.0,9.606219828128815e-05,0.37201178073883057
-0.009054496884346008,152.80792140960693,0.008688325062394142,650.0,,-0.5115945339202881,0.00025053764693439007,1763260173.9493794,82560,0.00044071555021218956,,997,0.0,0.00133424811065197,0.4074099659919739
0.007810212671756744,156.2150514125824,-0.024190343916416168,647.0,,0.5556310415267944,0.0002494623768143356,1763260177.3565094,84352,0.010102794505655766,,1015,0.005859375,0.0009299730882048607,0.36707544326782227
-0.011541791260242462,157.15720534324646,-0.0057592084631323814,646.0,,-0.13488006591796875,0.0002491551567800343,1763260178.2986634,84864,0.007720900233834982,,1020,0.0,0.0014490699395537376,0.3530057668685913
-0.02314995415508747,159.2725100517273,0.05469642952084541,645.0,,-0.04165303707122803,0.0002484639117028564,1763260180.413968,86016,0.0002664703642949462,,1031,0.115234375,0.02110328897833824,0.41267263889312744
-0.014074301347136497,162.6893470287323,0.02680978551506996,643.0,,0.13683456182479858,0.0002473118365742266,1763260183.830805,87936,0.0018602571217343211,,1050,0.02734375,0.00857841968536377,0.4148620367050171
0.001749146729707718,163.13842272758484,-1.0552816092967987e-05,642.0,,8.815526962280273e-05,0.000247158226557076,1763260184.2798808,88192,72.83085632324219,,1053,0.0,8.803792297840118e-06,0.4596272110939026
-0.0002536699175834656,163.99113607406616,0.0028406642377376556,642.0,,0.0003066062927246094,0.0002468510065227747,1763260185.132594,88704,241.9348602294922,,1058,0.0,0.0010608397424221039,0.39822790026664734
,168.21710228919983,,,500.0,,,1763260189.3585603,91184,,500.0,1082,,,
4.235655069351196e-06,168.4391303062439,-0.0005580522119998932,640.0,,0.0006064772605895996,0.0002453149063512683,1763260189.5805883,91264,133.56834411621094,,1083,0.0,2.0775943994522095e-05,0.4246959090232849
-0.008924352005124092,169.9493224620819,-0.006505342200398445,640.0,,-0.22773778438568115,0.00024477727129124105,1763260191.0907805,92160,0.00025886783259920776,,1091,0.0,0.0023092199116945267,0.3563756048679352
0.0013848952949047089,172.7198567390442,0.0016024382784962654,638.0,,0.00041937828063964844,0.0002438556111883372,1763260193.8613148,93696,372.915771484375,,1106,0.0,0.0004166616126894951,0.38687390089035034
0.002835579216480255,174.98561573028564,0.0022341031581163406,637.0,,0.019717276096343994,0.000243087561102584,1763260196.1270738,94976,0.0005892118788324296,,1118,0.0,0.00025771185755729675,0.4257197082042694
,176.17676424980164,,,500.0,,,1763260197.3182223,95684,,500.0,1125,,,
-0.0060417186468839645,177.77678084373474,0.01583966054022312,635.0,,-0.24986767768859863,0.00024216590099968016,1763260198.9182389,96512,0.0006255144835449755,,1133,0.001953125,0.0010174429044127464,0.38283464312553406
,179.91659259796143,,,500.0,,,1763260201.0580506,97684,,500.0,1145,,,
,183.40976858139038,,,500.0,,,1763260204.5512266,99684,,500.0,1164,,,
0.001019652932882309,183.61914944648743,-0.0011315084993839264,632.0,,0.0008805394172668457,0.00024024577578529716,1763260204.7606075,99712,120.05865478515625,,1165,0.0,0.00041853636503219604,0.3539400100708008
-0.003407388925552368,184.99283838272095,0.0007136529311537743,631.0,,0.08577495813369751,0.00023978494573384523,1763260206.1342964,100480,0.00023333041463047266,,1172,0.02734375,0.00812890287488699,0.43777960538864136
0.0033883200958371162,186.60716676712036,0.008884674869477749,631.0,,0.29808199405670166,0.000239247310673818,1763260207.7486248,101376,0.008380519226193428,,1181,0.005859375,0.0016829567030072212,0.39782965183258057
-0.006159357726573944,187.5318214893341,0.009095091372728348,630.0,,-0.298275351524353,0.0002389400906395167,1763260208.6732795,101888,0.008844238705933094,,1186,0.0,0.0025019068270921707,0.3583731949329376
-0.005003955215215683,189.614652633667,-0.004888216964900494,629.0,,-0.8666586875915527,0.00023824884556233883,1763260210.7561107,103040,0.00035273117828182876,,1197,0.0078125,0.0020213304087519646,0.4519021809101105
,192.48074102401733,,,500.0,,,1763260213.622199,104684,,500.0,1213,,,
-0.002460302785038948,192.91591453552246,-0.002401149831712246,627.0,,0.2889169454574585,0.00023717357544228435,1763260214.0573726,104832,0.008142100647091866,,1215,0.0,9.575579315423965e-05,0.34431135654449463
0.0047529153525829315,194.9999861717224,-0.007898850366473198,627.0,,0.2081586718559265,0.00023648233036510646,1763260216.1414442,105984,0.0007560703088529408,,1226,0.0,0.0001943986862897873,0.4047473073005676
0.001175113022327423,195.75197958946228,-0.0025386353954672813,626.0,,0.1619775891304016,0.0002362519153393805,1763260216.8934376,106368,0.008509380742907524,,1230,0.0,0.0005868738517165184,0.3879770040512085
-0.0007842313498258591,196.4843339920044,0.00521492026746273,626.0,,0.0009315609931945801,0.00023602150031365454,1763260217.625792,106752,45.770992279052734,,1234,0.0,0.0003358069807291031,0.3804783523082733
-0.01969604194164276,198.60561990737915,0.01850556582212448,625.0,,-0.08859837055206299,0.00023533025523647666,1763260219.747078,107904,0.008076394908130169,,1245,0.005859375,0.005327186547219753,0.4467172622680664
-0.0034002885222434998,200.23177409172058,-0.00044126249849796295,624.0,,0.0014345645904541016,0.00023479262017644942,1763260221.3732321,108800,112.61100769042969,,1254,0.0,0.0001016911119222641,0.4134899973869324
,203.59958124160767,,,500.0,,,1763260224.7410393,110684,,500.0,1271,,,
-0.040632978081703186,209.0566725730896,0.026564016938209534,620.0,,0.2999609112739563,0.0002319508494110778,1763260230.1981306,113536,0.0006874016835354269,,1299,0.03515625,0.014845307916402817,0.3729383647441864
-0.010587882250547409,217.31653022766113,0.013662912882864475,614.0,,0.23224133253097534,0.00022949308913666755,1763260238.4579883,117632,0.00010910072887782007,,1339,0.0078125,0.0017806561663746834,0.3828807771205902
,217.36146998405457,,,500.0,,,1763260238.502928,117684,,500.0,1340,,,
-0.014080308377742767,218.75927233695984,0.0052356114611029625,615.0,,-0.3587709665298462,0.000228878649068065,1763260239.9007304,118656,0.00042086924077011645,,1349,0.0234375,0.00456013809889555,0.43443241715431213
-0.04341130703687668,220.96091842651367,-0.0047490522265434265,615.0,,-1.622382640838623,0.00022803379397373646,1763260242.1023765,120064,0.00046189443673938513,,1363,0.1171875,0.01878543198108673,0.454784095287323
-2.5328248739242554e-05,221.21225428581238,0.004769293591380119,615.0,,0.0005782842636108398,0.00022795698896516114,1763260242.3537123,120192,134.0044403076172,,1365,0.0078125,0.0014149025082588196,0.38776707649230957
-0.003642285242676735,222.06233859062195,0.01073913462460041,615.0,,0.0008608698844909668,0.00022764976893085986,1763260243.2037966,120704,23.55484390258789,,1370,0.009765625,0.0022234898060560226,0.37084415555000305
-0.005249546840786934,223.79456758499146,0.020068718120455742,615.0,,0.0012941360473632812,0.0002270353288622573,1763260244.9360256,121728,112.2179946899414,,1380,0.005859375,0.002102241851389408,0.26614654064178467
-0.007521860301494598,223.99041295051575,-0.020977027714252472,615.0,,0.741070568561554,0.00022695852385368198,1763260245.131871,121856,0.011583533138036728,,1381,0.0,0.0015362109988927841,0.31837230920791626
0.0016826130449771881,225.25017309188843,0.004027793183922768,615.0,,0.3872549533843994,0.00022649769380223006,1763260246.3916311,122624,0.00026224233442917466,,1388,0.0,0.0006701573729515076,0.31828993558883667
-0.003688596189022064,226.35358357429504,0.0005712183192372322,615.0,,0.0023174285888671875,0.00022611366875935346,1763260247.4950416,123264,152.8949432373047,,1395,0.0,0.0007411940023303032,0.3550201654434204
,227.0224757194519,,,500.0,,,1763260248.1639338,123684,,500.0,1399,,,
-0.00023037567734718323,228.11606454849243,0.01069127768278122,614.0,,0.002829909324645996,0.0002254992286907509,1763260249.2575226,124288,214.50387573242188,,1405,0.0078125,0.0008610580116510391,0.3737257122993469
,232.90538883209229,,,500.0,,,1763260254.0468469,127184,,500.0,1432,,,
0.0020650848746299744,233.11024236679077,-0.002470908686518669,614.0,,0.0003222823143005371,0.00022373271349351853,1763260254.2517004,127232,220.1357421875,,1433,0.0,4.593096673488617e-05,0.4021701216697693
-0.0041324421763420105,236.96220564842224,-0.0018574642017483711,613.0,,0.3087928295135498,0.00022235022333916277,1763260258.1036637,129536,0.0002503841824363917,,1455,0.01171875,0.005457195453345776,0.3407006561756134
-0.023312978446483612,237.16264128684998,-0.012572143226861954,613.0,,-0.25896763801574707,0.00022227341833058745,1763260258.3040993,129664,0.00015209571574814618,,1456,0.03515625,0.00407535582780838,0.33376964926719666
,237.21011400222778,,,500.0,,,1763260258.351572,129684,,500.0,1457,,,
-0.03486645221710205,245.25754117965698,0.033114805817604065,618.0,,0.001078963279724121,0.00021874040248803794,1763260266.3989992,135552,0.0012167952954769135,,1514,0.013671875,0.005983545444905758,0.3911999464035034
-0.007367677986621857,246.3346779346466,-0.005016460083425045,618.0,,-0.0007468461990356445,0.00021835637744516134,1763260267.476136,136192,274.0805969238281,,1521,0.005859375,0.0013720402494072914,0.4071634113788605
,246.9914026260376,,,500.0,,,1763260268.1328607,136684,,500.0,1525,,,
-0.0035130418837070465,247.3757288455963,0.0011120717972517014,618.0,,0.6646618843078613,0.00021797235240228474,1763260268.5171869,136832,0.010283633135259151,,1527,0.013671875,0.004539765417575836,0.3556169867515564
-0.02598094940185547,247.77183842658997,0.018939778208732605,618.0,,0.4929158091545105,0.0002178187423851341,1763260268.9132965,137088,0.00011929048196179792,,1529,0.0078125,0.0027636028826236725,0.4488863945007324
-0.008191902190446854,248.5802037715912,0.01098592858761549,618.0,,-0.030006051063537598,0.00021751152235083282,1763260269.7216618,137600,0.0005493301432579756,,1534,0.009765625,0.008060661144554615,0.3692197799682617
0.002638973295688629,248.83051443099976,0.0099563580006361,618.0,,0.001547694206237793,0.0002174347173422575,1763260269.9719725,137728,184.01686096191406,,1536,0.00390625,0.0009598433971405029,0.2700076699256897
0.01730160415172577,249.99588346481323,0.04007520526647568,618.0,,0.18312537670135498,0.00021697388729080558,1763260271.1373415,138496,0.00026944736600853503,,1543,0.033203125,0.006616299971938133,0.34190064668655396
,250.1728105545044,,,500.0,,,1763260271.3142686,138684,,500.0,1545,,,
-0.00019271299242973328,250.30178809165955,-0.0011743558570742607,618.0,,0.0011593103408813477,0.00021682027727365494,1763260271.4432461,138752,45.52854919433594,,1546,0.0,1.0997988283634186e-05,0.3094017207622528
0.00316007062792778,251.67464470863342,-0.0009567858651280403,620.0,,-0.6278645992279053,0.00021605222718790174,1763260272.8161027,140032,0.0005043648998253047,,1558,0.005859375,0.00030313339084386826,0.4070030450820923
-0.00624128058552742,251.7913269996643,-0.00460257101804018,620.0,,0.5202020406723022,0.00021597542217932642,1763260272.932785,140160,0.0001656037784414366,,1559,0.0078125,0.0023848386481404305,0.3536262512207031
-0.002300206571817398,252.22444891929626,-0.012821903452277184,621.0,,-0.20226919651031494,0.00021574500715360045,1763260273.365907,140544,7.169049058575183e-05,,1563,0.005859375,0.003147367388010025,0.4751303195953369
-0.0008789747953414917,252.5322458744049,-0.006093312986195087,621.0,,0.0004297494888305664,0.00021559139713644981,1763260273.673704,140800,231.17660522460938,,1566,0.005859375,0.0006486950442194939,0.426909863948822
,256.16040658950806,,,500.0,,,1763260277.3018646,143184,,500.0,1588,,,
-0.013007991015911102,256.37094044685364,-0.00017810333520174026,621.0,,-0.0006794929504394531,0.00021413210197351873,1763260277.5123985,143232,167.68777465820312,,1589,0.01171875,0.0018868232145905495,0.4616399109363556
-0.002117350697517395,257.82623291015625,0.008102844469249249,621.0,,-0.25407373905181885,0.0002135944669134915,1763260278.967691,144128,0.0002141572767868638,,1597,0.01953125,0.008139829151332378,0.4260717034339905
-0.004827588796615601,259.45769023895264,0.005203003995120525,621.0,,-0.8424661159515381,0.00021298002684488893,1763260280.5991483,145152,0.0004436048329807818,,1607,0.009765625,0.0010010069236159325,0.39801231026649475
-0.012082863599061966,259.6749119758606,-0.01269449107348919,621.0,,-0.00021541118621826172,0.0002129032218363136,1763260280.81637,145280,236.3877716064453,,1609,0.00390625,0.0038666799664497375,0.48962482810020447
-0.0073751285672187805,259.8609230518341,0.022008519619703293,621.0,,0.05572265386581421,0.00021282641682773829,1763260281.002381,145408,0.009216039441525936,,1610,0.00390625,0.0010219113901257515,0.5029276013374329
-0.00026889145374298096,260.23726868629456,0.008180179633200169,621.0,,-0.036101579666137695,0.00021267280681058764,1763260281.3787267,145664,0.0006871795631013811,,1612,0.00390625,0.0021444978192448616,0.4342316687107086
-0.00933641567826271,262.3975532054901,0.012231881730258465,622.0,,-0.04969429969787598,0.00021182795171625912,1763260283.5390112,147072,0.000527472177054733,,1626,0.0,0.0006784191355109215,0.40339213609695435
0.001023717224597931,263.685640335083,-0.002428458072245121,623.0,,-9.918212890625e-05,0.00021113670663908124,1763260284.8270984,148224,250.1387176513672,,1638,0.0,0.0002614324912428856,0.46196305751800537
0.004336569458246231,269.0258650779724,0.0018226457759737968,630.0,,0.001035153865814209,0.00020814132585655898,1763260290.167323,153216,197.2462615966797,,1687,0.0,5.989614874124527e-05,0.3838609755039215
0.00012511014938354492,276.42884492874146,-0.0005212277173995972,630.0,,-0.1151735782623291,0.00020529954053927213,1763260297.570303,157952,0.00026771228294819593,,1732,0.005859375,0.0028321165591478348,0.4443420171737671
0.0036310190334916115,278.4300482273102,-0.010999144054949284,630.0,,-2.9087066650390625e-05,0.00020453149045351893,1763260299.5715063,159232,394.0042419433594,,1745,0.0,0.0012430744245648384,0.37543752789497375
-0.011514749377965927,279.76097416877747,-0.005041853524744511,630.0,,-0.17437493801116943,0.00020399385539349169,1763260300.9024322,160128,0.00025911524426192045,,1753,0.00390625,0.006073814816772938,0.4628995954990387
,279.79944586753845,,,500.0,,,1763260300.940904,160184,,500.0,1754,,,
-0.001584380865097046,281.43397784233093,-0.0038892393931746483,631.0,,0.0009472966194152832,0.0002033026103163138,1763260302.5754359,161280,60.8762092590332,,1765,0.0,0.00014804769307374954,0.4395797848701477
-0.012368112802505493,281.82031536102295,0.003499259240925312,631.0,,0.30221474170684814,0.00020307219529058784,1763260302.9617734,161664,0.00018759939121082425,,1768,0.03515625,0.012427390553057194,0.4325195550918579
0.0016613863408565521,282.80588841438293,-0.012267597019672394,632.0,,-0.3506619930267334,0.0002025345602305606,1763260303.9473464,162560,0.00021831861522514373,,1777,0.0,0.0016928073018789291,0.3528413474559784
,287.4887433052063,,,500.0,,,1763260308.6302013,166684,,500.0,1818,,,
,288.0797829627991,,,500.0,,,1763260309.221241,167184,,500.0,1823,,,
0.0005999263375997543,291.4522783756256,0.0007837889716029167,640.0,,-0.6455491781234741,0.00019800307927653193,1763260312.5937364,170112,0.00016922976647038013,,1851,0.0,0.0001323288306593895,0.45293423533439636
-0.02387833222746849,291.9835772514343,0.018366975709795952,641.0,,-1.105353593826294,0.00019769585924223065,1763260313.1250353,170624,0.00025172351161018014,,1856,0.00390625,0.002315809950232506,0.44125044345855713
-0.004463592544198036,293.3063623905182,-0.005951720289885998,642.0,,0.0005026459693908691,0.00019700461416505277,1763260314.4478204,171776,222.8783416748047,,1868,0.0,0.0005784882232546806,0.419779896736145
-0.002333402633666992,293.88011741638184,0.0036352965980768204,643.0,,0.0007888674736022949,0.0001966973941307515,1763260315.0215755,172288,225.5493927001953,,1873,0.0,0.0008398313075304031,0.36633503437042236
,294.29489517211914,,,500.0,,,1763260315.4363532,172684,,500.0,1877,,,
0.00012004375457763672,295.38775873184204,0.0012953197583556175,644.0,,0.00011491775512695312,0.00019585253903642297,1763260316.5292168,173696,174.9462890625,,1886,0.0,1.9137747585773468e-05,0.4321088194847107
,296.884978055954,,,500.0,,,1763260318.026436,174684,,500.0,1895,,,
0.001036202535033226,298.2282648086548,0.03699871525168419,644.0,,-0.2779879570007324,0.00019477726891636848,1763260319.3697228,175488,0.0004173247143626213,,1903,0.021484375,0.006029051728546619,0.413699746131897
-0.0031855106353759766,298.6194489002228,0.0027464302256703377,644.0,,0.0012299418449401855,0.00019462365889921784,1763260319.760907,175744,327.33453369140625,,1906,0.0,0.00013624411076307297,0.5442448258399963
-0.00545090064406395,300.5701320171356,0.0006808722391724586,644.0,,-0.09706401824951172,0.00019385560881346464,1763260321.71159,177024,0.000288999464828521,,1918,0.0,0.00032919179648160934,0.47441256046295166
,300.79692816734314,,,500.0,,,1763260321.9383862,177184,,500.0,1920,,,
0.001364855095744133,304.72599601745605,-0.005034138448536396,644.0,,0.00022304058074951172,0.00019224270363338292,1763260325.867454,179712,9.665430068969727,,1945,0.0,0.0007947506383061409,0.4408404529094696
,306.40571689605713,,,500.0,,,1763260327.547175,181184,,500.0,1959,,,
-0.011258376762270927,308.4471752643585,-0.011700081638991833,646.0,,0.11292624473571777,0.00019047618843615055,1763260329.5886333,182656,0.00036682162317447364,,1973,0.0078125,0.006934912875294685,0.46027442812919617
-0.00267782062292099,310.07130575180054,0.002162085846066475,647.0,,0.0003859996795654297,0.00018978494335897267,1763260331.2127638,183808,244.24490356445312,,1985,0.0,0.00022233463823795319,0.44501954317092896
0.009689591825008392,310.9639844894409,-0.0016664909198880196,647.0,,0.29679518938064575,0.00018940091831609607,1763260332.1054425,184448,0.000532957841642201,,1991,0.0,0.0004076017066836357,0.44689464569091797
-0.028718285262584686,312.2662968635559,-0.016107020899653435,648.0,,-0.10750901699066162,0.00018870967323891819,1763260333.407755,185600,0.00043687582365237176,,2002,0.009765625,0.004294075071811676,0.48497170209884644
-0.010660387575626373,312.83634519577026,-0.000559280626475811,648.0,,-0.04241979122161865,0.0001884024532046169,1763260333.9778032,186112,0.0005415955674834549,,2007,0.0,0.0005423659458756447,0.449504554271698
0.0095653235912323,313.7713210582733,0.015356478281319141,649.0,,0.008951008319854736,0.00018786481814458966,1763260334.912779,187008,0.00035809894325211644,,2016,0.0078125,0.006694183684885502,0.474405974149704
-0.002762751653790474,314.0407965183258,0.0009076017886400223,650.0,,0.0006330013275146484,0.00018771120812743902,1763260335.1822546,187264,66.8919677734375,,2019,0.0,7.924437522888184e-05,0.4566039443016052
0.0012700259685516357,314.5817003250122,0.01120702549815178,650.0,,0.0009558200836181641,0.00018740398809313774,1763260335.7231584,187776,77.92967224121094,,2024,0.0,0.0004437677562236786,0.49589577317237854
-0.011442407965660095,314.97099256515503,0.00813949666917324,651.0,,-0.6064597368240356,0.00018717357306741178,1763260336.1124506,188160,0.0002945230226032436,,2027,0.015625,0.004383707419037819,0.4213021993637085
0.006830234080553055,315.111465215683,0.006334754638373852,651.0,,-0.00025725364685058594,0.00018709676805883646,1763260336.2529233,188288,188.6295623779297,,2029,0.0,0.0006840908899903297,0.416029155254364
-0.003650270402431488,315.65605664253235,0.001698136329650879,651.0,,0.00025343894958496094,0.00018678954802453518,1763260336.7975147,188800,266.84808349609375,,2034,0.0,0.0002001449465751648,0.5310752987861633
-0.0035591647028923035,317.00931215286255,0.007786646485328674,653.0,,-0.34579944610595703,0.0001860215124906972,1763260338.1507702,190080,0.0003061646712012589,,2045,0.0078125,0.0055126529186964035,0.45501524209976196
,317.62808632850647,,,500.0,,,1763260338.7695444,190684,,500.0,2051,,,
0.005942743271589279,317.7245366573334,0.005322369746863842,653.0,,0.0001800060272216797,0.0001856374874478206,1763260338.8659947,190720,107.51564025878906,,2052,0.001953125,0.0016062697395682335,0.45397207140922546
-0.02795112133026123,320.4331684112549,-0.008971625007689,654.0,,0.10179150104522705,0.0001844854123191908,1763260341.5746264,192640,0.00024247061810456216,,2070,0.021484375,0.005986271426081657,0.49831587076187134
,321.21735286712646,,,500.0,,,1763260342.358811,193184,,500.0,2076,,,
0.00979406014084816,323.85475730895996,-0.015311856754124165,654.0,,-0.042519211769104004,0.00018310292216483504,1763260344.9962153,194944,0.0005937576643191278,,2093,0.01171875,0.0063201142475008965,0.4754798412322998
-0.0007071904838085175,324.0569860935211,0.003727148286998272,654.0,,-0.1386258602142334,0.00018302611715625972,1763260345.1984441,195072,0.0007648578030057251,,2094,0.0,0.0005536461248993874,0.4534718096256256
0.00062527135014534,327.0688090324402,0.01151834987103939,655.0,,0.011172294616699219,0.00018164362700190395,1763260348.210267,197376,0.008217109367251396,,2117,0.009765625,0.0014625471085309982,0.400228351354599
0.003207772970199585,329.6614077091217,-0.011492284946143627,657.0,,0.00011497735977172852,0.00018018433183897287,1763260350.8028657,199808,0.007764527574181557,,2141,0.0,0.0006091063842177391,0.4621978998184204
3.3099204301834106e-06,330.3460810184479,-8.252356201410294e-05,658.0,,-0.402370810508728,0.00017987711180467159,1763260351.487539,200320,0.007377075031399727,,2146,0.0,3.4856610000133514e-05,0.43109312653541565
-0.0038651973009109497,330.53192043304443,0.0030791452154517174,658.0,,-0.42518770694732666,0.00017980030679609627,1763260351.6733785,200448,0.00016760497237555683,,2147,0.0,8.934829384088516e-05,0.46662548184394836
7.052719593048096e-05,330.7391016483307,-0.002072730101644993,658.0,,0.13233423233032227,0.00017972350178752095,1763260351.8805597,200576,9.009767381940037e-05,,2148,0.005859375,0.0012225797399878502,0.4219079911708832
-0.011613819748163223,331.73842906951904,-0.020156849175691605,658.0,,2.485513687133789e-05,0.00017933947674464434,1763260352.879887,201216,41.30412292480469,,2155,0.0,0.0019620321691036224,0.4432849884033203
-0.01013491302728653,334.46922874450684,0.0036633089184761047,658.0,,-0.12943410873413086,0.00017826420662458986,1763260355.6106868,203008,5.7817771448753774e-05,,2172,0.0,0.0010535828769207,0.4941096603870392
0.016334891319274902,336.1511027812958,-0.001692572608590126,658.0,,0.001306772232055664,0.00017749615653883666,1763260357.2925608,204288,78.32514953613281,,2185,0.0,0.000901445746421814,0.5070669651031494
-0.008874475955963135,337.01059889793396,0.00589487049728632,659.0,,-0.0031949281692504883,0.00017703532648738474,1763260358.152057,205056,0.00020491928444243968,,2192,0.001953125,0.0017745858058333397,0.5026187896728516
-0.006082363426685333,337.69098114967346,0.008915074169635773,659.0,,0.00019544363021850586,0.00017665130144450814,1763260358.8324392,205696,121.03610229492188,,2198,0.0,0.001144416630268097,0.4245317876338959
0.00263763964176178,337.81747460365295,-0.003950989805161953,660.0,,0.2924785614013672,0.00017657449643593282,1763260358.9589326,205824,0.008931832388043404,,2199,0.005859375,0.0012275753542780876,0.4014623761177063
0.007588110864162445,339.2200062274933,-0.01580601930618286,661.0,,-0.34454452991485596,0.0001758064463501796,1763260360.3614643,207104,0.0006221354706212878,,2211,0.0,0.0015261489897966385,0.4319741725921631
-0.003676246851682663,339.5113642215729,0.00033756252378225327,661.0,,-0.024967193603515625,0.00017565283633302897,1763260360.6528223,207360,0.00965649913996458,,2214,0.001953125,0.0019147293642163277,0.4518486559391022
0.0051844120025634766,340.2074110507965,-0.006352963857352734,661.0,,-0.01709139347076416,0.00017526881129015237,1763260361.348869,208000,0.0002452765475027263,,2220,0.0,0.0004543708637356758,0.488474041223526
-0.004144846461713314,340.4667227268219,-0.0035622166469693184,662.0,,-0.0001691579818725586,0.00017511520127300173,1763260361.6081808,208256,123.2741928100586,,2223,0.0,0.001349390484392643,0.41825631260871887
0.003301517106592655,340.72228145599365,-0.02281516045331955,662.0,,-0.2844541072845459,0.0001749615912558511,1763260361.8637395,208512,0.00033042056020349264,,2225,0.00390625,0.0035913055762648582,0.44258612394332886
-0.0021505579352378845,340.8612468242645,-0.001072031445801258,662.0,,-0.5400148630142212,0.00017488478624727577,1763260362.0027049,208640,0.00030904405866749585,,2226,0.0,0.0016617169603705406,0.4631129801273346
,340.8898105621338,,,500.0,,,1763260362.0312686,208684,,500.0,2227,,,
-0.0015170685946941376,341.4179720878601,-0.010269821621477604,663.0,,-0.1627802848815918,0.0001745775662129745,1763260362.5594301,209152,0.0004702405130956322,,2231,0.001953125,0.0014870455488562584,0.43062663078308105
-0.0008198712021112442,341.8579568862915,-0.004546051844954491,663.0,,0.2696720361709595,0.00017434715118724853,1763260362.999415,209536,0.00025814364198595285,,2235,0.0,0.0004742499440908432,0.49845099449157715
0.008042000234127045,342.54035997390747,-0.002361324615776539,663.0,,0.13227134943008423,0.00017396314069628716,1763260363.681818,210176,0.0002644920605234802,,2241,0.005859375,0.004762529395520687,0.42812100052833557
-0.012185044586658478,343.17023491859436,-0.0016153668984770775,664.0,,-0.16128993034362793,0.00017357911565341055,1763260364.311693,210816,0.009516429156064987,,2248,0.0,0.0015227524563670158,0.4519956707954407
-0.007005970925092697,343.4474377632141,0.03339530527591705,664.0,,0.0169297456741333,0.0001734255056362599,1763260364.5888958,211072,0.00034150376450270414,,2250,0.009765625,0.0053391363471746445,0.43692106008529663
0.0041813924908638,343.6957335472107,0.00540222879499197,665.0,,-0.4453660249710083,0.00017327189561910927,1763260364.8371916,211328,0.009068350307643414,,2253,0.0,0.0011640051379799843,0.4717012345790863
0.0005281269550323486,346.376517534256,0.002047952264547348,665.0,,-7.534027099609375e-05,0.00017211982049047947,1763260367.5179756,213248,250.4878387451172,,2272,0.0,0.00010914169251918793,0.48166483640670776
0.00031794607639312744,347.3635470867157,0.002143222838640213,666.0,,-0.2701115608215332,0.00017158218543045223,1763260368.5050051,214144,0.0002682445337995887,,2280,0.0,2.9420480132102966e-05,0.4957682192325592
0.002544242888689041,349.08724212646484,0.008637579157948494,667.0,,-0.2957115173339844,0.00017066052532754838,1763260370.2287002,215680,0.0003071842947974801,,2295,0.0,0.0007218215614557266,0.5011229515075684
-0.013415180146694183,349.3578338623047,0.003805621527135372,667.0,,0.07110202312469482,0.00017050691531039774,1763260370.499292,215936,0.0031443953048437834,,2298,0.0,0.0007896730676293373,0.4786626994609833
,350.8667869567871,,,500.0,,,1763260372.008245,217184,,500.0,2310,,,
-0.0028318222612142563,351.251145362854,0.008207956328988075,668.0,,-0.3010355234146118,0.00016966206021606922,1763260372.3926034,217344,0.007854949682950974,,2312,0.0,0.0003940742462873459,0.49330204725265503
