losses/old_approx_kl,charts/SPS,_timestamp,charts/learning_rate,global_step,losses/clipfrac,_step,losses/policy_loss,losses/value_loss,_runtime,losses/entropy,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance
0.009105848148465157,1033.0,1763260156.0426092,0.0002732719003688544,44672,0.0,698,0.009712517261505127,228.7179718017578,70.71795916557312,0.6269882917404175,,,0.0004558749496936798,0.05099940299987793
,,1763260156.3079844,,45051,,702,,,70.98333430290222,,262.0,262.0,,
0.00543227419257164,1033.0,1763260156.756713,0.0002728110703174025,45440,0.0,707,-0.011952374130487442,12.848005294799805,71.43206286430359,0.577174186706543,,,0.0008303280919790268,-0.029107332229614258
0.014294564723968506,1036.0,1763260158.6019685,0.00027158219018019736,47488,0.0,729,-0.022742275148630142,271.4822082519531,73.27731847763062,0.5202885866165161,,,0.001146458089351654,0.10032331943511963
0.002349596470594406,1038.0,1763260161.361218,0.000269815674982965,50432,0.0,757,0.0006136354058980942,7.418063640594482,76.03656792640686,0.5590603947639465,,,5.3064897656440735e-05,-0.012167692184448242
-0.0015949802473187447,1039.0,1763260161.8358064,0.0002695084549486637,50944,0.0,762,-0.0006116554141044617,6.236565589904785,76.5111563205719,0.5232892036437988,,,0.0004424629732966423,0.029923081398010254
-0.0016238950192928314,1038.0,1763260162.3488111,0.00026920123491436243,51456,0.0,767,-0.0007985644042491913,7.031978607177734,77.02416110038757,0.6092158555984497,,,7.286295294761658e-05,0.007751941680908203
0.00138135626912117,1035.0,1763260163.2180662,0.0002687404048629105,52224,0.0,775,-0.004882076755166054,7.154092788696289,77.89341616630554,0.5585952997207642,,,0.00017463788390159607,-0.478840708732605
0.001957649365067482,1033.0,1763260164.5740855,0.0002679723547771573,53504,0.0,788,-0.0040583498775959015,6.190542221069336,79.24943542480469,0.5436855554580688,,,7.69980251789093e-05,-0.0006886720657348633
-0.00041473284363746643,1034.0,1763260165.3967261,0.00026743471971713006,54400,0.0,797,-0.0004394054412841797,5.267126083374023,80.07207608222961,0.5551679134368896,,,4.420056939125061e-06,-0.0008609294891357422
-0.0017340723425149918,1036.0,1763260166.1764138,0.0002668970846571028,55296,0.0,806,-0.00010242685675621033,4.350147724151611,80.85176372528076,0.5812236070632935,,,0.0001199226826429367,0.6281177997589111
-0.002505469135940075,1036.0,1763260166.9993186,0.0002663594495970756,56192,0.0,815,-0.011129656806588173,4.147116661071777,81.67466855049133,0.6069381237030029,,,0.001056472770869732,-0.06524443626403809
-0.00013918429613113403,1041.0,1763260171.3246188,0.00026351766427978873,60928,0.001953125,863,-0.0006949156522750854,2.5315189361572266,85.99996876716614,0.5647634863853455,,,0.001020113006234169,-0.08031952381134033
-0.0019404841586947441,1041.0,1763260172.035876,0.0002630568342283368,61696,0.0,872,-0.002866978757083416,350.9847106933594,86.71122598648071,0.5458818674087524,,,6.828363984823227e-05,0.0032151341438293457
-0.00033768732100725174,1042.0,1763260172.3700476,0.00026282641920261085,62080,0.0,876,-0.002207331359386444,2.2533538341522217,87.04539752006531,0.6151422262191772,,,2.2395513951778412e-05,-0.07387709617614746
0.0006407713517546654,1044.0,1763260176.6560397,0.0002600614388938993,66688,0.0,922,-0.0042883604764938354,1.0192110538482666,91.33138966560364,0.6145235896110535,,,0.00040953513234853745,0.13999831676483154
-0.0023238807916641235,1044.0,1763260177.3967104,0.0002596006088424474,67456,0.0,930,-0.004104673862457275,0.9274530410766602,92.0720603466034,0.5510879755020142,,,0.00024980492889881134,-0.03162884712219238
,,1763260178.1071846,,68246,,938,,,92.7825345993042,,500.0,500.0,,
-0.00011754408478736877,1045.0,1763260178.4322078,0.0002589093637652695,68608,0.0,941,0.0023928694427013397,0.6886634230613708,93.10755777359009,0.49392467737197876,,,0.00023874640464782715,-0.3602447509765625
0.002322887070477009,1045.0,1763260178.5421643,0.0002588325587566942,68736,0.0,942,0.0053293704986572266,0.5125895738601685,93.21751427650452,0.5531470775604248,,,0.0009621931239962578,0.046150147914886475
0.003813735209405422,1045.0,1763260179.0285215,0.0002585253387223929,69248,0.0,948,0.001977883279323578,228.27597045898438,93.70387148857117,0.5378989577293396,,,0.0004164082929491997,-0.002234220504760742
,,1763260181.3596387,,71869,,974,,,96.03498864173889,,500.0,500.0,,
0.010901108384132385,1048.0,1763260181.9315677,0.0002566052135080099,72448,0.0,980,-0.007047519087791443,442.4630432128906,96.6069176197052,0.5143669843673706,,,0.0015992186963558197,-2.6226043701171875e-06
-0.009128047153353691,1048.0,1763260182.3814168,0.00025629799347370863,72960,0.0,985,-0.0004769265651702881,357.75518798828125,97.05676674842834,0.5711016654968262,,,0.0002744160592556,0.0005554556846618652
0.007438261061906815,1049.0,1763260183.3226862,0.00025568355340510607,73984,0.0,995,0.005290418863296509,521.2664794921875,97.99803614616394,0.5045270323753357,,,0.0005409363657236099,-0.000723719596862793
0.009668227285146713,1049.0,1763260183.5435336,0.00025552994338795543,74240,0.001953125,997,-0.019679319113492966,0.021160943433642387,98.2188835144043,0.5125026702880859,,,0.0036540143191814423,0.12028145790100098
-0.011471327394247055,1050.0,1763260185.1787443,0.00025445467326790094,76032,0.0078125,1015,-0.0047493744641542435,0.0006833706866018474,99.85409426689148,0.599477231502533,,,0.002812802791595459,-0.5635250806808472
0.021953897550702095,1051.0,1763260185.6255803,0.00025414745323359966,76544,0.001953125,1020,0.01154770702123642,0.0004929365240968764,100.30093026161194,0.5713086128234863,,,0.004443471319973469,0.22650134563446045
0.010626251809298992,1051.0,1763260186.6620414,0.0002534562081564218,77696,0.005859375,1031,-0.0005993861705064774,0.0005643514450639486,101.33739137649536,0.5176596641540527,,,0.002136710099875927,-2.9749443531036377
-0.007393373176455498,1052.0,1763260188.4203444,0.000252304133027792,79616,0.001953125,1050,-0.008853256702423096,0.0006393138319253922,103.09569430351257,0.5293695330619812,,,0.003382979892194271,-0.49800682067871094
-0.01106272079050541,1053.0,1763260188.643773,0.0002521505521144718,79872,0.0,1053,0.00583813339471817,316.4455871582031,103.31912302970886,0.5897840261459351,,,0.0010664388537406921,-5.0067901611328125e-06
0.0069711534306406975,1053.0,1763260189.0051017,0.00025192013708874583,80256,0.0,1058,-0.0013606473803520203,505.4460754394531,103.68045163154602,0.5050886869430542,,,0.0005373610183596611,0.03643876314163208
-0.0037335949018597603,1053.0,1763260191.4280322,0.00025038403691723943,82816,0.0,1083,0.004435416776686907,363.7242431640625,106.1033821105957,0.5486602187156677,,,7.380638271570206e-05,0.00040858983993530273
-0.0009025493636727333,1054.0,1763260192.206849,0.0002498464018572122,83712,0.015625,1091,-0.010434962809085846,9.879165736492723e-05,106.88219904899597,0.5300717353820801,,,0.0047234175726771355,-0.14402997493743896
-0.0013964120298624039,1054.0,1763260193.622106,0.00024892474175430834,85248,0.0,1106,-0.002586107701063156,0.00013960506475996226,108.29745602607727,0.49852249026298523,,,0.0002690870314836502,-0.6698445081710815
0.006049014627933502,1054.0,1763260194.7173023,0.00024823349667713046,86400,0.0,1118,-0.002909719944000244,0.003132898360490799,109.3926522731781,0.4857695400714874,,,0.0001583155244588852,-0.0143204927444458
-0.03937471657991409,1054.0,1763260195.467721,0.00024777266662567854,87168,0.0390625,1125,0.00631057471036911,0.021015726029872894,110.143070936203,0.5136720538139343,,,0.013576062396168709,-2.0526959896087646
0.0083887604996562,1054.0,1763260196.1866462,0.0002473118365742266,87936,0.0,1133,-0.0065798088908195496,0.004377895034849644,110.86199617385864,0.5510580539703369,,,0.003047528676688671,-0.179290771484375
0.0011944463476538658,1054.0,1763260197.4008667,0.0002465437864884734,89216,0.0,1145,-0.0030652619898319244,0.00030789850279688835,112.07621669769287,0.6068716645240784,,,0.00021574366837739944,-0.3175245523452759
-0.0017283819615840912,1055.0,1763260199.0590978,0.00024546851636841893,91008,0.0,1164,-0.005774781107902527,416.34783935546875,113.73444771766663,0.5243437886238098,,,0.00030118227005004883,0.0007547140121459961
-0.006195535883307457,1055.0,1763260199.170555,0.0002453917113598436,91136,0.0,1165,0.003809995949268341,0.004234064370393753,113.8459050655365,0.5542936325073242,,,0.0018721558153629303,-0.2942315340042114
,,1763260199.8743372,,91901,,1172,,,114.5496871471405,,500.0,500.0,,
0.007963255047798157,1054.0,1763260200.8302302,0.00024439324624836445,92800,0.0,1181,-0.002328915521502495,0.00014214358816388994,115.50558018684387,0.6257908344268799,,,0.000430472195148468,0.12476122379302979
0.0013197436928749084,1054.0,1763260201.3128395,0.00024408602621406317,93312,0.0,1186,0.005294192582368851,0.00021889377967454493,115.98818945884705,0.5660284161567688,,,0.00031992048025131226,-0.39063477516174316
,,1763260202.289146,,94401,,1197,,,116.96449589729309,,500.0,500.0,,
-0.003458341583609581,1055.0,1763260203.7578166,0.00024247312103398144,96000,0.0,1213,-0.011189239099621773,0.002478728536516428,118.43316650390625,0.5409316420555115,,,0.0008573271334171295,-4.5603461265563965
,,1763260203.9391167,,96240,,1215,,,118.6144666671753,,500.0,500.0,,
-0.005106519907712936,1055.0,1763260204.957352,0.00024170507094822824,97280,0.0,1226,-0.0070318803191185,204.5272216796875,119.6327018737793,0.5608850717544556,,,0.00021694600582122803,0.000958561897277832
,,1763260205.3401735,,97740,,1230,,,120.0155234336853,,500.0,500.0,,
0.0015897136181592941,1056.0,1763260205.7602344,0.000241167435888201,98176,0.00390625,1234,-0.008614903315901756,0.0009937068680301309,120.43558430671692,0.4964554011821747,,,0.0032687056809663773,-1.0935344696044922
,,1763260206.7595925,,99240,,1245,,,121.43494248390198,,500.0,500.0,,
0.00296135526150465,1055.0,1763260207.7557082,0.00023993855575099587,100224,0.0,1254,-0.000609569251537323,0.0001876286114566028,122.43105816841125,0.5050724744796753,,,9.037461131811142e-05,-0.06810140609741211
-0.009400445967912674,1055.0,1763260209.3070166,0.0002389400906395167,101888,0.0,1271,-0.010676590725779533,0.0034658450167626143,123.98236656188965,0.5207080841064453,,,0.0007598735392093658,-0.30802249908447266
,,1763260211.8481195,,104740,,1299,,,126.5234694480896,,500.0,500.0,,
-0.006597251631319523,1058.0,1763260215.5867677,0.00023479262017644942,108800,0.0,1339,-0.0024667419493198395,0.006949864327907562,130.26211762428284,0.5610889196395874,,,0.00014173146337270737,-2.2276878356933594
0.00023243296891450882,1058.0,1763260215.6975014,0.0002347158151678741,108928,0.0,1340,0.0007577836513519287,0.0006048936629667878,130.37285137176514,0.5204406976699829,,,4.7334469854831696e-05,0.08104676008224487
0.019889671355485916,1058.0,1763260216.5606549,0.00023417819465976208,109824,0.015625,1349,-0.01454305648803711,0.04941235110163689,131.23600482940674,0.4793557822704315,,,0.005937025882303715,0.3834783434867859
,,1763260217.7928228,,111141,,1363,,,132.46817278862,,340.0,340.0,,
0.013767831958830357,1058.0,1763260218.0043416,0.00023325653455685824,111360,0.0,1365,-0.005668416619300842,0.0005412097671069205,132.67969155311584,0.40565502643585205,,,0.0015018293634057045,-0.26896750926971436
0.00468599796295166,1058.0,1763260218.4494638,0.00023294931452255696,111872,0.0,1370,-0.009357355535030365,0.0033058973494917154,133.12481379508972,0.43824663758277893,,,0.0016104690730571747,-0.32172393798828125
-0.0020247353240847588,1059.0,1763260219.3834639,0.0002323348744539544,112896,0.0,1380,-0.00018012523651123047,5.006255149841309,134.0588138103485,0.4689820408821106,,,4.37786802649498e-05,0.8855320811271667
,,1763260219.3957195,,112927,,1381,,,134.07106947898865,,433.0,433.0,,
-0.0006956737488508224,1059.0,1763260220.0936072,0.00023187404440250248,113664,0.0,1388,0.002139374613761902,0.5954053401947021,134.76895713806152,0.46734941005706787,,,6.425008177757263e-05,0.7248098850250244
-0.0024889539927244186,1059.0,1763260220.6919048,0.00023149001935962588,114304,0.0,1395,-0.0007301941514015198,495.3353576660156,135.3672547340393,0.5187253355979919,,,4.834681749343872e-05,-0.001578211784362793
,,1763260221.0629303,,114776,,1399,,,135.73828029632568,,500.0,500.0,,
0.0015086708590388298,1060.0,1763260221.5928566,0.00023087557929102331,115328,0.0,1405,-0.0010172277688980103,416.10833740234375,136.2682065963745,0.5035943984985352,,,0.0005262969061732292,0.03991347551345825
0.003279763273894787,1061.0,1763260224.1559076,0.00022918586910236627,118144,0.0,1432,-0.0024248845875263214,0.5385297536849976,138.83125758171082,0.5221788883209229,,,0.00012726988643407822,-0.6762802600860596
-0.001928495243191719,1060.0,1763260224.290844,0.00022910906409379095,118272,0.0,1433,0.00394519604742527,0.3004406690597534,138.96619391441345,0.5116215348243713,,,7.259659469127655e-05,0.6684275269508362
,,1763260226.3373578,,120468,,1455,,,141.0127077102661,,500.0,500.0,,
-0.00020915735512971878,1060.0,1763260226.451841,0.00022772657393943518,120576,0.0,1456,0.0005715489387512207,194.06137084960938,141.12719106674194,0.5119174122810364,,,2.4308450520038605e-05,-0.00025475025177001953
0.0042566535994410515,1061.0,1763260226.566071,0.00022764976893085986,120704,0.0,1457,-0.0015182346105575562,0.004094555042684078,141.2414209842682,0.49368804693222046,,,5.448330193758011e-05,0.7772994041442871
,,1763260231.9290364,,126468,,1514,,,146.60438632965088,,500.0,500.0,,
0.010901286266744137,1061.0,1763260232.626578,0.00022373271349351853,127232,0.0,1521,-0.007445394992828369,0.0003384179435670376,147.30192804336548,0.4370152950286865,,,0.0011205514892935753,-0.3031715154647827
0.028985418379306793,1062.0,1763260232.9642,0.00022350229846779257,127616,0.0,1525,-0.022421129047870636,0.0032782519701868296,147.63954997062683,0.47534000873565674,,,0.002174139954149723,-0.14501667022705078
0.0019399458542466164,1061.0,1763260233.2189124,0.00022334868845064193,127872,0.005859375,1527,-0.021621957421302795,0.00012256861373316497,147.89426231384277,0.4729236662387848,,,0.0028745634481310844,-0.10641288757324219
-0.0007831128314137459,1061.0,1763260233.3341832,0.0002232718834420666,128000,0.001953125,1529,-0.000363130122423172,481.8722839355469,148.00953316688538,0.488914430141449,,,0.0016248980537056923,-0.0008075237274169922
0.0024275723844766617,1062.0,1763260233.7798586,0.00022296466340776533,128512,0.0,1534,0.0008856784552335739,430.1602478027344,148.45520853996277,0.37976160645484924,,,0.00013246573507785797,-0.0009942054748535156
0.0008365372195839882,1062.0,1763260234.004157,0.0002228110533906147,128768,0.0,1536,0.0005080848932266235,0.00042819316149689257,148.67950701713562,0.4324406087398529,,,2.0802952349185944e-05,-0.055096983909606934
,,1763260234.6551049,,129468,,1543,,,149.33045482635498,,500.0,500.0,,
0.023379413411021233,1062.0,1763260234.8743522,0.00022227341833058745,129664,0.0,1545,-0.013369336724281311,0.007309446576982737,149.549702167511,0.4113874137401581,,,0.004101099446415901,-1.512350082397461
0.03992185369133949,1062.0,1763260234.9869106,0.00022219661332201213,129792,0.01171875,1546,0.008768150582909584,0.00032393322908319533,149.66226053237915,0.4784663915634155,,,0.0064926305785775185,0.28036779165267944
,,1763260236.0463643,,130968,,1558,,,150.72171425819397,,500.0,500.0,,
0.003067588433623314,1062.0,1763260236.1492507,0.00022142857778817415,131072,0.0,1559,0.0035576485097408295,343.02630615234375,150.82460069656372,0.5054718852043152,,,0.00043658725917339325,-0.0004398822784423828
,,1763260236.5247178,,131468,,1563,,,151.20006775856018,,500.0,500.0,,
9.126309305429459e-05,1062.0,1763260236.8598585,0.00022096774773672223,131840,0.0,1566,-0.003948673605918884,0.00047518519568257034,151.53520846366882,0.499288409948349,,,0.0023469338193535805,0.33165276050567627
-0.0017197299748659134,1063.0,1763260238.9843602,0.00021958525758236647,134144,0.0,1588,-0.0013492479920387268,0.0043921684846282005,153.6597101688385,0.4659271240234375,,,0.00010478310286998749,-0.8423076868057251
0.009536261670291424,1063.0,1763260239.0938761,0.00021950845257379115,134272,0.001953125,1589,-0.0019399076700210571,0.0005853270995430648,153.76922607421875,0.5438058376312256,,,0.001727658323943615,-0.01349174976348877
0.0049551185220479965,1063.0,1763260239.7964516,0.00021904762252233922,135040,0.00390625,1597,-0.0021791085600852966,188.770263671875,154.47180151939392,0.5706061124801636,,,0.00028207525610923767,-0.00046133995056152344
-0.007918521761894226,1063.0,1763260240.7207074,0.00021843318245373666,136064,0.0,1607,0.006118808872997761,289.4488525390625,155.39605736732483,0.5276539325714111,,,0.0004481952637434006,-0.0012640953063964844
0.028796248137950897,1063.0,1763260240.94347,0.00021827957243658602,136320,0.0,1609,-0.0018297769129276276,0.0005741120548918843,155.6188199520111,0.5397354364395142,,,0.002924147993326187,-0.203802227973938
0.048981040716171265,1063.0,1763260241.056062,0.0002182027674280107,136448,0.009765625,1610,-0.0006181374192237854,0.00015603748033754528,155.73141193389893,0.5593158602714539,,,0.006820516660809517,0.1419571042060852
0.0004231901839375496,1063.0,1763260241.1688864,0.00021812596241943538,136576,0.0,1612,0.00451008602976799,470.7334289550781,155.84423637390137,0.5397019386291504,,,0.00032509583979845047,-0.0003752708435058594
-0.0008910922333598137,1064.0,1763260242.435054,0.00021728110732510686,137984,0.0,1626,0.002146899700164795,576.85888671875,157.1104040145874,0.547424852848053,,,4.6514905989170074e-05,-0.00019359588623046875
-0.0007857056334614754,1064.0,1763260243.587172,0.00021651305723935366,139264,0.001953125,1638,-0.015717847272753716,0.00016780458099674433,158.262521982193,0.5088281035423279,,,0.005804060958325863,0.12444907426834106
0.017756003886461258,1065.0,1763260248.1979039,0.00021351766190491617,144256,0.029296875,1687,-0.0059705451130867004,0.0006698626093566418,162.87325382232666,0.5085800886154175,,,0.008515091612935066,0.15660494565963745
,,1763260252.3971806,,148968,,1732,,,167.07253050804138,,500.0,500.0,,
0.004821600392460823,1067.0,1763260253.62755,0.00020990784105379134,150272,0.0,1745,0.008298549801111221,0.0009982201736420393,168.3028998374939,0.4504321217536926,,,0.0020924005657434464,0.4890021085739136
-0.0014689881354570389,1067.0,1763260254.3295834,0.00020944701100233942,151040,0.0,1753,0.0030664876103401184,402.0066833496094,169.00493335723877,0.47419124841690063,,,0.00057210773229599,0.00046950578689575195
0.007955575361847878,1067.0,1763260254.4455416,0.0002093702059937641,151168,0.0,1754,-0.002736402675509453,0.004776065703481436,169.12089157104492,0.4469420313835144,,,0.0010641906410455704,-0.81667160987854
0.027903031557798386,1067.0,1763260255.4833946,0.00020867896091658622,152320,0.017578125,1765,0.0015454525128006935,0.0002945912419818342,170.15874457359314,0.4516078233718872,,,0.00828950572758913,0.14704877138137817
0.0025889938697218895,1067.0,1763260255.7052677,0.00020852535089943558,152576,0.0,1768,-0.006883729249238968,403.6133728027344,170.3806176185608,0.4090954065322876,,,0.000508737750351429,0.00019615888595581055
0.011549512855708599,1067.0,1763260256.5209856,0.00020798771583940834,153472,0.0,1777,-0.014587700366973877,213.99209594726562,171.19633555412292,0.4112583100795746,,,0.0011263703927397728,-6.67572021484375e-06
-0.007779812440276146,1068.0,1763260260.426945,0.00020545315055642277,157696,0.0,1818,-0.013804309070110321,0.005775038152933121,175.102294921875,0.3813847303390503,,,0.0009153876453638077,-0.6835741996765137
0.001781446859240532,1068.0,1763260260.9129033,0.0002051459305221215,158208,0.0,1823,0.00693260133266449,0.004751573316752911,175.5882532596588,0.3539903163909912,,,0.00033754296600818634,0.5549027919769287
0.004676957614719868,1068.0,1763260263.4584832,0.00020345622033346444,161024,0.0,1851,0.0035037733614444733,663.9667358398438,178.13383316993713,0.36592623591423035,,,0.00025064218789339066,0.006764829158782959
0.0028358306735754013,1068.0,1763260263.9866252,0.00020314900029916316,161536,0.0,1856,-0.00041513703763484955,325.8194580078125,178.66197514533997,0.4361443519592285,,,0.00012474879622459412,0.003918290138244629
-0.0030110375955700874,1068.0,1763260265.1495683,0.00020238095021340996,162816,0.0,1868,-0.0007540881633758545,0.000598941114731133,179.82491827011108,0.40023717284202576,,,4.83999028801918e-05,-4.945559978485107
0.019060051068663597,1068.0,1763260265.594486,0.00020207373017910868,163328,0.0,1873,-0.004131041467189789,0.0005571977235376835,180.2698359489441,0.4489838778972626,,,0.002300238236784935,-1.0488014221191406
-0.0034995917230844498,1068.0,1763260265.9572453,0.00020184331515338272,163712,0.009765625,1877,0.005594358779489994,0.005352312233299017,180.63259530067444,0.40229034423828125,,,0.006022746674716473,-0.45168328285217285
-0.0018868548795580864,1069.0,1763260266.8764732,0.00020122887508478016,164736,0.0,1886,-0.00032924115657806396,0.0010988672729581594,181.55182313919067,0.5213452577590942,,,0.0004938831552863121,-0.29822874069213867
0.021831341087818146,1068.0,1763260267.750065,0.00020069124002475291,165632,0.0,1895,-0.0015194118022918701,0.0065528107807040215,182.4254150390625,0.4921225309371948,,,0.0027744444087147713,0.624140739440918
,,1763260268.5192704,,166468,,1903,,,183.19462037086487,,500.0,500.0,,
-0.022995974868535995,1068.0,1763260268.855822,0.00019999999494757503,166784,0.005859375,1906,-0.01827142760157585,0.001555183669552207,183.53117203712463,0.42606523633003235,,,0.004150134511291981,0.759853720664978
,,1763260269.9732714,,167968,,1918,,,184.6486213207245,,500.0,500.0,,
-0.012766767293214798,1068.0,1763260270.2450998,0.0001991551398532465,168192,0.0,1920,0.0075988564640283585,0.004212244879454374,184.92044973373413,0.44146454334259033,,,0.0007509030401706696,0.3839834928512573
0.027053825557231903,1068.0,1763260272.5952334,0.00019761905423365533,170752,0.033203125,1945,-0.01970558986067772,0.00124058173969388,187.27058339118958,0.40331554412841797,,,0.00840726774185896,-0.4061543941497803
0.003726007416844368,1068.0,1763260273.902951,0.0001967741991393268,172160,0.0,1959,0.0020409412682056427,0.005200877785682678,188.57830095291138,0.456682026386261,,,0.000376380980014801,0.7856425046920776
0.00124374870210886,1068.0,1763260275.1839752,0.0001959293440449983,173568,0.0,1973,0.001791335642337799,177.11001586914062,189.85932517051697,0.48920172452926636,,,0.00012040603905916214,0.0012971162796020508
-0.0007101874798536301,1069.0,1763260276.3522773,0.00019516129395924509,174848,0.0,1985,0.003487560898065567,0.0006080080638639629,191.02762722969055,0.3894772529602051,,,0.00013794563710689545,-2.0296525955200195
,,1763260276.8952672,,175468,,1991,,,191.5706171989441,,500.0,500.0,,
-0.005012039095163345,1069.0,1763260277.9037898,0.00019416282884776592,176512,0.0,2002,-0.0051860325038433075,273.0496520996094,192.57913970947266,0.42606377601623535,,,0.00020934082567691803,0.0009821653366088867
0.013232517056167126,1069.0,1763260278.3519175,0.00019385560881346464,177024,0.0,2007,0.018884796649217606,404.8517150878906,193.0272674560547,0.3861130177974701,,,0.0023408113047480583,-0.00034558773040771484
,,1763260279.1872003,,177968,,2016,,,193.86255025863647,,500.0,500.0,,
0.004762596450746059,1069.0,1763260279.5050642,0.00019308755872771144,178304,0.0,2019,0.0007356144487857819,0.00079758046194911,194.1804141998291,0.35774338245391846,,,0.00031546037644147873,-1.476806402206421
0.013957928866147995,1069.0,1763260279.9884927,0.00019278033869341016,178816,0.00390625,2024,-0.007277242839336395,0.000563881010748446,194.66384267807007,0.4671512246131897,,,0.0031285863369703293,-0.10751092433929443
1.3533979654312134e-05,1069.0,1763260280.2124386,0.00019262672867625952,179072,0.0,2027,-8.643046021461487e-05,440.1162109375,194.88778853416443,0.41767948865890503,,,2.769753336906433e-06,0.0035393238067626953
0.0018344121053814888,1069.0,1763260280.4340007,0.00019247311865910888,179328,0.0,2029,-0.0007010623812675476,0.0009075585985556245,195.10935068130493,0.4077911674976349,,,0.0005394211038947105,-0.6451007127761841
0.021068021655082703,1069.0,1763260280.921619,0.0001921658986248076,179840,0.0078125,2034,-0.009695108979940414,0.0006001946167089045,195.59696888923645,0.36875903606414795,,,0.001027681864798069,-0.24571597576141357
0.00434833113104105,1069.0,1763260282.0207431,0.00019147465354762971,180992,0.0,2045,-0.0011262260377407074,332.7662048339844,196.69609308242798,0.4858870506286621,,,0.0006522322073578835,9.560585021972656e-05
0.0029821954667568207,1069.0,1763260282.5775971,0.0001910906285047531,181632,0.0078125,2051,-0.006315417587757111,0.005130738019943237,197.25294709205627,0.4619424343109131,,,0.0018819905817508698,-0.31170880794525146
-0.024131661280989647,1069.0,1763260282.6880016,0.0001910138234961778,181760,0.03125,2052,-0.03976575657725334,0.0004927720292471349,197.36335158348083,0.4785875976085663,,,0.009438646025955677,0.6785319447517395
-0.0017861155793070793,1070.0,1763260284.3457608,0.0001899385533761233,183552,0.0,2070,-0.014466766268014908,398.64813232421875,199.02111077308655,0.5146678686141968,,,0.0018046731129288673,0.0027533769607543945
-0.009120888076722622,1070.0,1763260284.9365723,0.0001895545283332467,184192,0.0,2076,-0.018180660903453827,0.007500908803194761,199.61192226409912,0.5025157332420349,,,0.0027796542271971703,-0.06073713302612305
,,1763260286.4618862,,185968,,2093,,,201.13723611831665,,500.0,500.0,,
0.0034336624667048454,1070.0,1763260286.5374453,0.00018847925821319222,185984,0.0,2094,-0.0022585391998291016,527.3528442382812,201.21279525756836,0.4629482924938202,,,0.0004774676635861397,0.0009052753448486328
0.02980939671397209,1071.0,1763260288.7289894,0.00018701996305026114,188416,0.0,2117,-0.016856223344802856,0.00039528775960206985,203.40433931350708,0.464821457862854,,,0.00191434845328331,0.5148056745529175
-0.004635950550436974,1071.0,1763260290.9940503,0.00018556068243924528,190848,0.0,2141,-0.008000075817108154,0.00021271230070851743,205.66940021514893,0.49765804409980774,,,0.0010076258331537247,-2.687185049057007
0.013320362195372581,1071.0,1763260291.474305,0.000185253462404944,191360,0.001953125,2146,0.0003395136445760727,0.0002641219471115619,206.1496548652649,0.54301518201828,,,0.0021445564925670624,0.10921114683151245
,,1763260291.5124946,,191468,,2147,,,206.1878445148468,,500.0,500.0,,
-0.0003644414246082306,1071.0,1763260291.5874567,0.00018517665739636868,191488,0.0,2148,0.004109323024749756,350.804931640625,206.26280665397644,0.5104700326919556,,,0.000371348112821579,0.0007596611976623535
0.0017445487901568413,1071.0,1763260292.255904,0.00018471582734491676,192256,0.0,2155,0.0010291635990142822,0.0005283544305711985,206.9312539100647,0.48131969571113586,,,0.00021627824753522873,-1.1864421367645264
,,1763260293.8013136,,193968,,2172,,,208.47666358947754,,500.0,500.0,,
-0.0012248819693922997,1071.0,1763260295.0491457,0.00018287250713910908,195328,0.001953125,2185,-0.029077589511871338,0.0005056371446698904,209.72449564933777,0.49852585792541504,,,0.0029347511008381844,0.47717636823654175
0.018566634505987167,1071.0,1763260295.755546,0.00018241167708765715,196096,0.001953125,2192,-0.0069016143679618835,0.007272545248270035,210.43089604377747,0.466387003660202,,,0.0022094426676630974,0.20968133211135864
0.003044462762773037,1072.0,1763260296.3115134,0.00018202765204478055,196736,0.001953125,2198,-0.013055883347988129,0.0002968298504129052,210.98686337471008,0.5154104828834534,,,0.0007331604138016701,0.04190415143966675
0.00021398626267910004,1072.0,1763260296.4244065,0.00018195084703620523,196864,0.0,2199,-0.0011019110679626465,0.0001724741014186293,211.0997564792633,0.4864334166049957,,,6.759539246559143e-06,-0.6838856935501099
-0.0008573047816753387,1072.0,1763260297.4702299,0.00018125960195902735,198016,0.0,2211,-0.0007082037627696991,350.3989562988281,212.1455798149109,0.5196892023086548,,,3.57702374458313e-05,-0.0017915964126586914
-0.011958596296608448,1072.0,1763260297.8374915,0.0001810291869333014,198400,0.0,2214,0.020223721861839294,0.00038155243964865804,212.512841463089,0.521204948425293,,,0.0029253726825118065,-0.023635387420654297
,,1763260298.3043952,,198968,,2220,,,212.97974514961243,,500.0,500.0,,
-0.008148783817887306,1072.0,1763260298.654673,0.00018049155187327415,199296,0.0,2223,-0.015075016766786575,0.00046482254401780665,213.33002305030823,0.4903438091278076,,,0.0010229069739580154,-0.4568713903427124
,,1763260298.78409,,199468,,2225,,,213.45943999290466,,500.0,500.0,,
0.005983268842101097,1072.0,1763260298.8819308,0.0001803379418561235,199552,0.0,2226,-0.00034081190824508667,523.7150268554688,213.5572807788849,0.5071039795875549,,,0.0003911256790161133,-1.3828277587890625e-05
0.011409703642129898,1072.0,1763260298.993226,0.0001802611368475482,199680,0.0,2227,-0.011580236256122589,0.0076135979034006596,213.66857600212097,0.4454967975616455,,,0.000897703692317009,-1.305851936340332
