losses/old_approx_kl,losses/policy_loss,losses/value_loss,_runtime,losses/clipfrac,_step,charts/episodic_return,losses/entropy,losses/explained_variance,global_step,losses/approx_kl,_timestamp,charts/SPS,charts/learning_rate,charts/episodic_length
5.071796476840973e-05,5.858391523361206e-05,510.2795715332031,472.96363282203674,0.0,5008,,0.5868337154388428,-0.0001323223114013672,480128,1.9371509552001953e-07,1763260523.9405978,1074.0,1.198156678583473e-05,
4.904158413410187e-05,-0.0001304931938648224,302.4804382324219,473.4203290939331,0.0,5013,,0.5677381753921509,-0.0001875162124633789,480640,2.4959444999694824e-07,1763260524.397294,1074.0,1.1674346751533449e-05,
-0.0002270285040140152,0.0008844956755638123,0.0012276119086891413,473.64789152145386,0.0,5015,,0.5887723565101624,0.009954631328582764,480896,6.24731183052063e-06,1763260524.6248565,1074.0,1.152073764387751e-05,
0.0007495861500501633,-0.0023944228887557983,0.001081896829418838,475.8857307434082,0.0,5039,,0.5860903263092041,-0.04016709327697754,483328,2.109445631504059e-05,1763260526.8626957,1074.0,1.0061444299935829e-05,
,,,478.8467426300049,,5071,500.0,,,486538,,1763260529.8237076,,,500.0
0.00016295723617076874,-0.00019957125186920166,0.001365366973914206,483.18320894241333,0.0,5117,,0.6017352938652039,0.120150625705719,491264,9.834766387939453e-07,1763260534.160174,1074.0,5.299539225234184e-06,
0.00011305976659059525,-6.283819675445557e-05,0.00131376797799021,483.6694507598877,0.0,5122,,0.6087749600410461,0.03283250331878662,491776,4.0885061025619507e-07,1763260534.6464157,1074.0,4.992319645680254e-06,
6.073061376810074e-05,2.7973204851150513e-05,0.0015208383556455374,484.122031211853,0.0,5127,,0.6068801283836365,-0.662868857383728,492288,2.2258609533309937e-07,1763260535.0989962,1074.0,4.685100066126324e-06,
0.00012318510562181473,-0.00016943365335464478,0.0013031752314418554,484.234539270401,0.0,5128,,0.5707927942276001,-0.10576891899108887,492416,3.417953848838806e-07,1763260535.2115042,1074.0,4.608295057551004e-06,
-1.8347054719924927e-06,4.316866397857666e-05,561.8955078125,485.29594230651855,0.0,5140,,0.5648586750030518,-0.0002834796905517578,493568,3.166496753692627e-08,1763260536.2729073,1074.0,3.9170508898678236e-06,
-2.6901252567768097e-05,-0.0003279149532318115,0.001123508089222014,485.8959991931915,0.0,5146,,0.5421144962310791,0.0400884747505188,494208,3.511086106300354e-07,1763260536.8729641,1074.0,3.533026074364898e-06,
2.198386937379837e-05,-9.154155850410461e-05,651.4059448242188,486.2392506599426,0.0,5150,,0.5351787805557251,-3.814697265625e-05,494592,5.681067705154419e-08,1763260537.2162156,1074.0,3.3026112760126125e-06,
0.00029278919100761414,-0.0003373771905899048,0.0015023838495835662,486.3514611721039,0.0,5151,,0.5291319489479065,-0.1427243947982788,494720,6.128102540969849e-07,1763260537.3284261,1074.0,3.2258064948109677e-06,
-5.7200901210308075e-05,4.182755947113037e-05,0.0012295725755393505,487.5630552768707,0.0,5163,,0.5853146314620972,0.005287468433380127,496000,4.936009645462036e-08,1763260538.5400202,1074.0,2.457757318552467e-06,
-9.125936776399612e-05,-2.6926398277282715e-05,824.0694580078125,487.6769299507141,0.0,5165,,0.5645841956138611,-0.0001304149627685547,496128,1.7695128917694092e-08,1763260538.653895,1074.0,2.380952309977147e-06,
-1.0514631867408752e-05,-3.077089786529541e-06,0.0012641447829082608,490.5888183116913,0.0,5196,,0.5269373655319214,0.013177335262298584,499328,7.450580596923828e-09,1763260541.5657833,1074.0,4.6082948301773285e-07,
6.492249667644501e-06,-4.652887582778931e-05,0.001158015918917954,490.72869300842285,0.0,5197,,0.569920003414154,-0.04772663116455078,499456,2.3283064365386963e-08,1763260541.705658,1074.0,3.8402458812925033e-07,
