_timestamp,losses/old_approx_kl,losses/entropy,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/clipfrac,losses/approx_kl,losses/explained_variance,_step,charts/episodic_return,_runtime,global_step,losses/policy_loss,charts/SPS
1763260234.6110685,0.0005337446928024292,0.5074468851089478,279.9002380371094,,0.00026881720987148583,0.0,1.7929822206497192e-05,0.16487610340118408,689,,143.67323637008667,52096,-9.3020498752594e-05,452.0
1763260236.4125462,0.0006744991987943649,0.5336232781410217,251.2230224609375,,0.0002682795748114586,0.0,5.2345916628837585e-05,-0.11361384391784668,698,,145.47471404075623,52992,0.0037696808576583862,453.0
1763260237.1935055,0.003147594630718231,0.58952397108078,7.21776819229126,,0.0002680491597857326,0.0,3.0603259801864624e-05,0.7919816970825195,702,,146.2556734085083,53376,-0.0008551254868507385,453.0
1763260238.2466023,0.006259181536734104,0.5824754238128662,28.477115631103516,,0.00026774193975143135,0.0,0.000993938185274601,0.42074668407440186,707,,147.30877017974854,53888,0.002659361809492111,453.0
1763260242.4678266,-0.00043542496860027313,0.5317467451095581,399.5157775878906,,0.0002665130596142262,0.0,0.0010819360613822937,0.08779430389404297,729,,151.52999448776245,55936,-0.011216498911380768,454.0
1763260247.566811,0.0002565644681453705,0.5455169677734375,286.47760009765625,,0.0002649769594427198,0.0,2.9606744647026062e-05,0.4330763816833496,757,,156.62897896766663,58496,0.00027254968881607056,456.0
1763260248.556569,-0.006461167708039284,0.5538036227226257,614.9466552734375,,0.00026466973940841854,0.0,0.0002274923026561737,0.03539544343948364,762,,157.61873698234558,59008,-0.004218138754367828,456.0
1763260249.3491309,,,,428.0,,,,,767,428.0,158.41129875183105,59477,,
1763260250.866898,-0.0015210453420877457,0.5561089515686035,2.6967720985412598,,0.00026397849433124065,0.0,0.0002069566398859024,-1.311044454574585,775,,159.92906594276428,60160,0.0021867677569389343,457.0
1763260253.234714,,,,147.0,,,,,788,147.0,162.2968819141388,61347,,
1763260254.6739461,,,,170.0,,,,,797,170.0,163.73611402511597,62076,,
1763260256.4577155,,,,364.0,,,,,806,364.0,165.51988339424133,62940,,
1763260258.2027373,0.002346067689359188,0.5687851905822754,0.6056941747665405,,0.0002618279540911317,0.0,0.0001944778487086296,0.8634664416313171,815,,167.2649052143097,63744,-0.000614275224506855,459.0
1763260267.5397816,0.0007041478529572487,0.49908342957496643,0.5555561184883118,,0.00025898616877384484,0.0,0.00014447886496782303,-3.8815207481384277,863,,176.60194945335388,68480,-0.0015758126974105835,462.0
1763260269.3010447,-0.001960817724466324,0.5893253087997437,0.2550964951515198,,0.0002584485337138176,0.0,0.0003237724304199219,0.43885576725006104,872,,178.36321258544922,69376,-0.005887636914849281,462.0
1763260270.083469,0.00984017550945282,0.6076956987380981,566.8300170898438,,0.00025821811868809164,0.0,0.0007111448794603348,-0.0005614757537841797,876,,179.1456367969513,69760,0.013434737920761108,463.0
1763260279.2725263,0.008725469931960106,0.6034107208251953,0.0014635722618550062,,0.0002554531383793801,0.017578125,0.0029723532497882843,-0.7938257455825806,922,,188.33469414710999,74368,-0.00837894156575203,465.0
1763260280.7863357,0.006468234583735466,0.5747737288475037,786.1343383789062,,0.0002549923083279282,0.001953125,0.0019308030605316162,0.006149411201477051,930,,189.84850358963013,75136,-0.007006607949733734,465.0
1763260282.539487,-0.006474421359598637,0.5492238998413086,0.0005377890774980187,,0.00025445467326790094,0.0,0.001561949960887432,-3.9500784873962402,938,,191.6016547679901,76032,-0.029904447495937347,466.0
1763260283.0246336,0.0030504968017339706,0.5606552362442017,0.0024793806951493025,,0.0002543010632507503,0.0,0.0007661450654268265,0.17131859064102173,941,,192.08680152893066,76288,-0.007447302341461182,466.0
1763260283.2756426,4.959292709827423e-05,0.5443382263183594,0.000648761517368257,,0.000254224258242175,0.0,3.262422978878021e-05,-1.6903610229492188,942,,192.33781051635742,76416,-0.002055201679468155,466.0
1763260284.5086725,-0.018233641982078552,0.5354991555213928,0.0001248357439180836,,0.0002538402331992984,0.015625,0.007847131229937077,0.28016507625579834,948,,193.57084035873413,77056,-0.017454199492931366,466.0
1763260289.3983572,-0.002606680616736412,0.5218541622161865,704.7737426757812,,0.000252304133027792,0.0,0.00021261908113956451,-0.00014710426330566406,974,,198.46052503585815,79616,0.0032634958624839783,468.0
1763260290.0946865,0.00722136814147234,0.572089433670044,0.003945502452552319,,0.00025192013708874583,0.0,0.0010662218555808067,0.016971588134765625,980,,199.15685439109802,80256,0.0013140756636857986,470.0
1763260290.6622405,0.002777443267405033,0.6045365333557129,0.004769019316881895,,0.00025161291705444455,0.0,0.0006686439737677574,0.0553743839263916,985,,199.72440838813782,80768,-0.013813227415084839,471.0
1763260291.8358853,0.00024455785751342773,0.48584312200546265,0.0061563244089484215,,0.000250998476985842,0.0,0.00010198540985584259,-0.549116849899292,995,,200.8980531692505,81792,-0.000596197322010994,474.0
1763260292.16424,0.0013027982786297798,0.5714541673660278,0.00015549283125437796,,0.00025084486696869135,0.0,0.0013822810724377632,-0.2595471143722534,997,,201.22640776634216,82048,-0.008549734950065613,475.0
1763260295.4561195,0.0015672212466597557,0.5581382513046265,0.0013827066868543625,,0.00024976959684863687,0.001953125,0.0020925579592585564,-5.289237976074219,1015,,204.51828742027283,83840,-0.02401183545589447,476.0
1763260296.4053402,-0.008069030940532684,0.4741753935813904,0.0007440041517838836,,0.0002494623768143356,0.0,0.0001607704907655716,-0.833789587020874,1020,,205.46750807762146,84352,0.0008667074143886566,476.0
1763260298.4424667,0.004248051904141903,0.4351309537887573,0.00046991134877316654,,0.0002487711317371577,0.0,0.0019889073446393013,-3.1082687377929688,1031,,207.50463461875916,85504,0.0005875974893569946,477.0
1763260301.354171,0.004402755759656429,0.48261040449142456,0.000790584075730294,,0.0002476190566085279,0.0,0.0002999240532517433,-0.08060479164123535,1050,,210.41633892059326,87424,-0.002726338803768158,480.0
1763260301.65353,-0.0009413985535502434,0.49355751276016235,332.3437805175781,,0.00024746544659137726,0.0,4.942063242197037e-05,-0.00018775463104248047,1053,,210.71569776535034,87680,0.00021994486451148987,481.0
1763260302.1903908,-0.010415554977953434,0.49064552783966064,353.2841491699219,,0.000247158226557076,0.0,0.0003395667299628258,0.0001310110092163086,1058,,211.25255870819092,88192,0.015045680105686188,482.0
1763260305.8408077,-0.0024381717666983604,0.49557405710220337,0.0074129183776676655,,0.00024562212638556957,0.0,0.0024879900738596916,-0.015773653984069824,1083,,214.90297555923462,90752,0.007470332086086273,486.0
1763260307.3093824,,,,500.0,,,,,1091,500.0,216.37155032157898,91573,,
1763260310.0075493,,,,500.0,,,,,1106,500.0,219.06971716880798,93073,,
1763260311.9153075,0.008504237048327923,0.5314644575119019,0.0006345818983390927,,0.0002434715861454606,0.0,0.0012995516881346703,-0.013425946235656738,1118,,220.97747540473938,94336,-0.006264097988605499,490.0
1763260312.980678,,,,500.0,,,,,1125,500.0,222.04284596443176,95073,,
1763260313.870455,0.00905415415763855,0.5419993996620178,0.0005956594832241535,,0.00024254992604255676,0.0234375,0.005427530035376549,-0.3223094940185547,1133,,222.9326229095459,95872,-0.0018590167164802551,493.0
1763260315.2407827,,,,59.0,,,,,1145,59.0,224.30295062065125,97083,,
1763260317.3733706,-0.006490694358944893,0.5144575834274292,639.9051513671875,,0.00024070660583674908,0.0,0.0005512107163667679,-0.00010776519775390625,1164,,226.43553853034973,98944,0.0008741263300180435,499.0
1763260317.4844737,0.022970357909798622,0.5371180772781372,0.005989092867821455,,0.00024062980082817376,0.0,0.0011730361729860306,0.19162428379058838,1165,,226.54664158821106,99072,0.003788243979215622,500.0
1763260318.3282802,0.003265851177275181,0.47118884325027466,0.0005471277399919927,,0.00024016897077672184,0.0078125,0.0036367280408740044,0.24993163347244263,1172,,227.3904480934143,99840,-0.035378195345401764,501.0
1763260319.2959042,0.0007142918184399605,0.5461813807487488,0.000859519059304148,,0.0002396313357166946,0.0,1.2877397239208221e-05,0.06563794612884521,1181,,228.3580720424652,100736,0.0004445277154445648,504.0
1763260319.9998505,-0.00017403904348611832,0.4849228262901306,0.0006176747265271842,,0.0002393241156823933,0.0,2.5519169867038727e-05,-0.04422712326049805,1186,,229.06201839447021,101248,-0.00075497105717659,504.0
1763260322.0405147,0.01561844814568758,0.5504378080368042,0.00023745736689306796,,0.00023863287060521543,0.0,0.0013916073366999626,-0.22190773487091064,1197,,231.10268259048462,102400,-0.010748048312962055,505.0
1763260324.7549355,,,,181.0,,,,,1213,181.0,233.8171033859253,103930,,
1763260325.0078082,,,,84.0,,,,,1215,84.0,234.0699760913849,104014,,
1763260327.0536368,-0.006425576284527779,0.5910829305648804,679.5198364257812,,0.0002370199654251337,0.0,0.00041757337749004364,0.00019675493240356445,1226,,236.1158046722412,105088,-0.00041824206709861755,506.0
1763260327.7452054,,,,500.0,,,,,1230,500.0,236.80737328529358,105514,,
1763260328.6339645,-0.012283888645470142,0.5328350067138672,0.00023775632143951952,,0.00023648233036510646,0.0,0.0013213446363806725,0.05220508575439453,1234,,237.69613242149353,105984,-0.013503015041351318,506.0
1763260330.5275207,,,,500.0,,,,,1245,500.0,239.589688539505,107014,,
1763260332.0393803,,,,500.0,,,,,1254,500.0,241.10154819488525,108014,,
1763260334.0536623,-0.0075979409739375114,0.4438963532447815,0.005190708674490452,,0.00023425498511642218,0.0,0.0002693990245461464,-0.3748706579208374,1271,,243.11583018302917,109696,-0.0047827959060668945,511.0
1763260337.384151,,,,500.0,,,,,1299,500.0,246.4463188648224,112514,,
1763260342.0795565,0.0008231261745095253,0.4529075026512146,294.37506103515625,,0.0002301075292052701,0.0,0.0002591414377093315,-0.00025391578674316406,1339,,251.14172434806824,116608,0.0012622103095054626,523.0
1763260342.204878,-0.0034357039257884026,0.4852713644504547,0.0050976211205124855,,0.0002300307241966948,0.0,0.00012011360377073288,0.16206598281860352,1340,,251.26704597473145,116736,-0.0007553454488515854,524.0
1763260343.1623888,-0.010511619970202446,0.44647419452667236,114.45425415039062,,0.00022949308913666755,0.0,0.0009354874491691589,-8.475780487060547e-05,1349,,252.22455668449402,117632,-0.004355952143669128,525.0
1763260344.5979161,0.006979198195040226,0.4648466110229492,457.84716796875,,0.00022864823404233903,0.0,0.0006186133250594139,-0.00012791156768798828,1363,,253.66008400917053,119040,0.003419099375605583,528.0
1763260344.8376384,-0.0036020977422595024,0.47672855854034424,0.000836421677377075,,0.00022849462402518839,0.0,0.00029348861426115036,-0.2756814956665039,1365,,253.89980626106262,119296,0.002595283091068268,529.0
1763260345.390162,0.004406318999826908,0.43391352891921997,0.0007637386443093419,,0.0002281874039908871,0.0,0.001604507677257061,-0.36313652992248535,1370,,254.4523298740387,119808,-0.03029046766459942,530.0
1763260346.8586755,0.002761770971119404,0.48519623279571533,0.00031773693626746535,,0.00022757296392228454,0.0,0.001077192835509777,-0.14477336406707764,1380,,255.92084336280823,120832,-0.0108529943972826,531.0
1763260347.066865,-0.007875759154558182,0.4447845220565796,0.000144361169077456,,0.00022749615891370922,0.0,0.0012839864939451218,-0.32238852977752686,1381,,256.1290328502655,120960,-0.00414106622338295,531.0
1763260348.199856,-0.0005501797422766685,0.5191282033920288,703.7586059570312,,0.00022711213387083262,0.0,0.00046825502067804337,0.0002703070640563965,1388,,257.26202392578125,121600,-0.004550330340862274,531.0
1763260349.4685676,-0.006073790602385998,0.4216683506965637,0.0006984408246353269,,0.0002266513038193807,0.001953125,0.0033344076946377754,-0.6306079626083374,1395,,258.5307354927063,122368,-0.002490255981683731,531.0
1763260350.1471312,-0.006779138930141926,0.5218713879585266,0.003981979098170996,,0.00022642088879365474,0.0,0.000765838660299778,0.48570144176483154,1399,,259.2092990875244,122752,0.0016917679458856583,532.0
1763260351.245443,0.004109887406229973,0.508033275604248,0.0004414512659423053,,0.00022603686375077814,0.0,6.66007399559021e-05,-0.3670552968978882,1405,,260.30761098861694,123392,0.00025168526917696,532.0
1763260355.84165,0.005002201534807682,0.5629602074623108,650.56494140625,,0.0002244239585706964,0.0,3.669317811727524e-05,9.256601333618164e-05,1432,,264.9038178920746,126080,0.0008415281772613525,533.0
1763260356.03644,0.012456667609512806,0.5107454061508179,0.006323501467704773,,0.0002243471535621211,0.0,0.002172817476093769,0.45532405376434326,1433,,265.0986077785492,126208,-0.01880033314228058,533.0
1763260359.289802,0.004710678942501545,0.5585559606552124,0.00029075462953187525,,0.00022296466340776533,0.001953125,0.0028993962332606316,-0.16416394710540771,1455,,268.3519699573517,128512,-0.04026408866047859,535.0
1763260359.3354344,,,,500.0,,,,,1456,500.0,268.3976023197174,128514,,
1763260359.541355,0.005015898495912552,0.5288605690002441,0.0035104393027722836,,0.00022288785839919,0.0,0.00115191750228405,6.860494613647461e-05,1457,,268.6035227775574,128640,-0.006337806582450867,535.0
1763260366.7576122,0.0029784534126520157,0.5335885286331177,732.846435546875,,0.00021943164756521583,0.0,0.0006510075181722641,5.817413330078125e-05,1514,,275.81978011131287,134400,0.014236985705792904,543.0
1763260367.5728247,0.006000954657793045,0.5446828007698059,0.0009808397153392434,,0.0002189708175137639,0.001953125,0.0011527705937623978,-0.1536095142364502,1521,,276.6349925994873,135168,0.00038264691829681396,544.0
1763260367.9142933,0.0012298794463276863,0.524161696434021,0.0059974296018481255,,0.00021874040248803794,0.0,0.00012301001697778702,-0.19189047813415527,1525,,276.9764611721039,135552,0.0007673203945159912,545.0
1763260368.1669805,0.05681623890995979,0.4851519763469696,0.0002077645476674661,,0.0002185867924708873,0.01171875,0.009968767873942852,0.26965177059173584,1527,,277.22914838790894,135808,-0.020623324438929558,545.0
1763260368.3279226,0.00545645784586668,0.520938515663147,167.24127197265625,,0.00021850998746231198,0.0,0.0005487045273184776,-3.504753112792969e-05,1529,,277.39009046554565,135936,-0.004634737968444824,546.0
1763260369.1077423,-0.0013323267921805382,0.5198846459388733,253.62606811523438,,0.0002182027674280107,0.0,0.00017077196389436722,-0.00016295909881591797,1534,,278.1699101924896,136448,0.002221072092652321,546.0
1763260369.5375957,-0.016912173479795456,0.5355154275894165,0.000650414265692234,,0.00021804915741086006,0.00390625,0.0034917080774903297,-0.12247276306152344,1536,,278.5997636318207,136704,-0.00722937285900116,546.0
1763260370.6371477,,,,500.0,,,,,1543,500.0,279.6993155479431,137359,,
1763260371.0409467,-0.0034903185442090034,0.53643399477005,0.008710304275155067,,0.00021751152235083282,0.0,0.0013771438971161842,-0.15273165702819824,1545,,280.10311460494995,137600,-0.021563462913036346,546.0
1763260371.2084653,0.00695384107530117,0.5004717111587524,0.00045368316932581365,,0.0002174347173422575,0.0,0.00036262162029743195,0.0006435513496398926,1546,,280.2706332206726,137728,0.0030798614025115967,547.0
1763260373.2128832,0.00262533500790596,0.4903307855129242,620.445068359375,,0.00021674347226507962,0.0,0.00013047456741333008,-0.00011539459228515625,1558,,282.27505111694336,138880,-0.00628497451543808,547.0
1763260373.407706,-0.007859976030886173,0.49532023072242737,0.006508203223347664,,0.0002166666672565043,0.001953125,0.002493067644536495,-0.3146660327911377,1559,,282.4698739051819,139008,-0.007044617086648941,547.0
1763260374.0726511,-0.009017386473715305,0.5231031775474548,632.1015625,,0.00021643625223077834,0.0,0.000525827519595623,-0.00012612342834472656,1563,,283.1348190307617,139392,0.006556438282132149,547.0
1763260374.6791122,0.029825761914253235,0.5487502813339233,0.0002528349868953228,,0.00021620583720505238,0.0,0.004076334647834301,0.03027641773223877,1566,,283.74128007888794,139776,0.022758394479751587,547.0
1763260377.7590904,0.008231233805418015,0.5084755420684814,829.4095458984375,,0.00021490015205927193,0.0,0.000882316380739212,-3.5881996154785156e-05,1588,,286.8212583065033,141952,-0.009707272052764893,549.0
1763260377.8876953,0.005879482254385948,0.5719249248504639,0.0074822669848799706,,0.0002148233470506966,0.0,0.0006198529154062271,-0.06204640865325928,1589,,286.9498631954193,142080,-0.0045373328030109406,549.0
1763260378.7336407,,,,500.0,,,,,1597,500.0,287.7958085536957,142859,,
1763260379.909373,-0.0005800900980830193,0.476370632648468,473.72894287109375,,0.00021374807693064213,0.0,0.0003910074010491371,-1.2755393981933594e-05,1607,,288.97154092788696,143872,-0.0005708485841751099,552.0
1763260380.172527,0.002344159409403801,0.501982569694519,0.0006793420179747045,,0.0002135944669134915,0.0,0.00029244087636470795,-0.1673583984375,1609,,289.23469495773315,144128,-0.002751186490058899,552.0
1763260380.3058023,0.009892649948596954,0.5470787286758423,0.0002481921692378819,,0.00021351766190491617,0.0,0.004164976999163628,-0.12246143817901611,1610,,289.3679702281952,144256,-0.0030572637915611267,552.0
1763260380.4684596,0.01496801432222128,0.4556494355201721,600.5015258789062,,0.00021344085689634085,0.0,0.0010256515815854073,0.0006894469261169434,1612,,289.53062748908997,144384,-0.008678078651428223,553.0
1763260383.0090258,,,,500.0,,,,,1626,500.0,292.07119369506836,145859,,
1763260385.1024075,-0.012170719914138317,0.4724443852901459,0.007025131955742836,,0.00021182795171625912,0.001953125,0.0016915546730160713,-0.18786334991455078,1638,,294.16457533836365,147072,-0.013956371694803238,553.0
1763260390.7116091,-0.0026519326493144035,0.5608076453208923,0.006600589957088232,,0.00020883257093373686,0.0,0.00040078070014715195,-0.005954146385192871,1687,,299.77377700805664,152064,-0.008542820811271667,560.0
1763260395.3242662,-0.0003206264227628708,0.49642473459243774,0.025151919573545456,,0.00020652842067647725,0.005859375,0.0017195269465446472,-0.8516855239868164,1732,,304.38643407821655,155904,0.008523114025592804,565.0
1763260397.4077756,-0.0004114527255296707,0.48775455355644226,0.001521146623417735,,0.00020576037059072405,0.0,0.0001282673329114914,0.057033419609069824,1745,,306.469943523407,157184,0.00228910893201828,565.0
1763260398.4488916,-0.0201801136136055,0.5113075375556946,0.00754201365634799,,0.00020529954053927213,0.001953125,0.0017489073798060417,-0.1471627950668335,1753,,307.5110595226288,157952,-0.00038342177867889404,566.0
1763260398.6358063,0.014217622578144073,0.52082759141922,0.0008063841960392892,,0.0002052227355306968,0.0078125,0.00316055491566658,-0.26785898208618164,1754,,307.6979742050171,158080,-0.008251752704381943,566.0
1763260399.8031604,-0.0024780845269560814,0.5636325478553772,0.00019566771516110748,,0.00020453149045351893,0.0,0.00013175327330827713,0.07893258333206177,1765,,308.86532831192017,159232,0.0004582516849040985,567.0
1763260400.1092858,-0.005725163966417313,0.5476668477058411,0.006442719139158726,,0.0002043778804363683,0.0,0.0008012745529413223,-0.15116703510284424,1768,,309.1714537143707,159488,-0.005751771852374077,568.0
1763260401.3900511,-0.007601402699947357,0.5025933980941772,435.6536560058594,,0.00020384024537634104,0.0,0.00030157342553138733,-0.0002243518829345703,1777,,310.4522190093994,160384,0.005235565826296806,568.0
1763260408.442727,0.00858444906771183,0.4965718388557434,0.0005684710922650993,,0.00020130568009335548,0.0,0.0007994994521141052,-0.08841514587402344,1818,,317.50489497184753,164608,-0.01261204481124878,569.0
1763260409.0131478,0.002636275254189968,0.5236831903457642,0.0003287961590103805,,0.0002009984600590542,0.0,0.00013801921159029007,0.044170916080474854,1823,,318.07531571388245,165120,0.001258697360754013,570.0
1763260412.5662758,0.0058180103078484535,0.5469873547554016,726.5624389648438,,0.00019930874987039715,0.0,0.0003051692619919777,-0.000110626220703125,1851,,321.62844371795654,167936,0.0016104765236377716,572.0
1763260413.4164534,0.00955179613083601,0.481501042842865,0.005581839010119438,,0.00019900152983609587,0.013671875,0.0012124544009566307,-2.2500011920928955,1856,,322.47862124443054,168448,0.00657261535525322,572.0
1763260415.179873,-0.010401010513305664,0.5640028715133667,0.0002536186366342008,,0.00019823347975034267,0.0,0.0015807170420885086,0.058930933475494385,1868,,324.24204087257385,169728,-0.005710478872060776,573.0
1763260415.7210858,0.005091418512165546,0.5043401718139648,0.00026417188928462565,,0.00019792627426795661,0.0,0.00035066623240709305,0.19092720746994019,1873,,324.78325366973877,170240,0.0034902989864349365,574.0
1763260416.1588476,0.006828414276242256,0.5333194732666016,0.00023916314239613712,,0.00019769585924223065,0.00390625,0.0030273962765932083,-0.10328996181488037,1877,,325.2210154533386,170624,-0.010369360446929932,575.0
1763260417.1536214,0.0022321417927742004,0.5590234398841858,0.005919410847127438,,0.0001971582241822034,0.0,0.0005055926740169525,-0.039203524589538574,1886,,326.2157893180847,171520,-0.000249519944190979,576.0
1763260418.1194332,-0.0014864811673760414,0.5945848226547241,550.4104614257812,,0.00019662058912217617,0.0,0.00043715815991163254,-7.939338684082031e-05,1895,,327.18160104751587,172416,0.005511924624443054,577.0
1763260419.055634,-0.0013420814648270607,0.5953501462936401,0.0002331341675017029,,0.00019608295406214893,0.00390625,0.0015656715258955956,0.07151836156845093,1903,,328.11780190467834,173312,0.0034027379006147385,578.0
1763260419.3593483,0.0017770612612366676,0.5862842202186584,0.0018330317689105868,,0.0001959293440449983,0.0,9.306427091360092e-05,0.014381349086761475,1906,,328.42151618003845,173568,0.0007365085184574127,578.0
1763260420.5741272,-0.0017630718648433685,0.5747234225273132,0.006058952771127224,,0.0001952380989678204,0.0,0.0002643577754497528,0.011742055416107178,1918,,329.63629508018494,174720,-0.004351560026407242,580.0
1763260420.854321,0.0037226732820272446,0.5776843428611755,0.00016505923122167587,,0.00019508448895066977,0.001953125,0.002692056819796562,0.03175652027130127,1920,,329.9164888858795,174976,-0.007641352713108063,580.0
1763260423.7287776,0.0046445997431874275,0.5964770913124084,0.00016057257016655058,,0.00019354838877916336,0.0,0.000728861428797245,-0.015301227569580078,1945,,332.79094552993774,177536,-5.429983139038086e-05,583.0
1763260425.7075803,0.008292647078633308,0.5708417892456055,0.00032527936855331063,,0.00019270353368483484,0.0,0.0005046539008617401,0.01914525032043457,1959,,334.769748210907,178944,0.002512335777282715,584.0
1763260428.003445,-0.00039260461926460266,0.5605900287628174,0.0006508451187983155,,0.00019185867859050632,0.0,0.0003485046327114105,0.0215989351272583,1973,,337.06561279296875,180352,0.00017523765563964844,584.0
1763260430.00235,,,,500.0,,,,,1985,500.0,339.0645179748535,181569,,
1763260431.055642,0.011227158829569817,0.553392767906189,680.3150024414062,,0.00019078340847045183,0.0,0.0007289387285709381,-0.0001207590103149414,1991,,340.11780977249146,182144,0.004901401698589325,584.0
1763260432.7964694,0.004156608134508133,0.5953928232192993,446.2770690917969,,0.00019016896840184927,0.0,0.0003547500818967819,-9.083747863769531e-05,2002,,341.85863733291626,183168,-0.0035975445061922073,584.0
1763260433.6419756,0.0015949830412864685,0.5319490432739258,644.173828125,,0.000189861748367548,0.0,0.00025837868452072144,-0.0001633167266845703,2007,,342.7041435241699,183680,0.00238630548119545,584.0
1763260435.131944,,,,500.0,,,,,2016,500.0,344.19411182403564,184601,,
1763260435.6363785,0.006796615198254585,0.5611987113952637,0.0002980896388180554,,0.0001890936982817948,0.0,0.001565977931022644,-0.044617533683776855,2019,,344.69854640960693,184960,0.00883437693119049,584.0
1763260436.2590022,0.021099288016557693,0.6245768070220947,0.0002792956947814673,,0.0001887864782474935,0.00390625,0.0019194995984435081,-0.08667171001434326,2024,,345.321170091629,185472,-0.004657818004488945,585.0
1763260436.5811596,-0.005086258053779602,0.5746082067489624,152.56532287597656,,0.00018863286823034286,0.0,0.0016116127371788025,-7.891654968261719e-05,2027,,345.6433274745941,185728,-0.004860386252403259,585.0
1763260436.8776307,-0.011937803588807583,0.48851045966148376,0.0002054431097349152,,0.00018847925821319222,0.005859375,0.001434282399713993,-2.5061535835266113,2029,,345.9397985935211,185984,-0.0340537428855896,585.0
1763260437.323725,0.00573907233774662,0.46191349625587463,0.0027264368254691362,,0.00018824884318746626,0.0,0.00050375796854496,0.08764117956161499,2034,,346.385892868042,186368,0.005938341841101646,586.0
1763260438.679603,-0.0011740578338503838,0.5750734210014343,0.0003995958832092583,,0.00018755759811028838,0.0,0.0012403232976794243,0.006066024303436279,2045,,347.7417709827423,187520,-0.012341836467385292,587.0
1763260439.4552197,0.0070363543927669525,0.5582768321037292,694.5016479492188,,0.00018717357306741178,0.0,0.0007616505026817322,-0.00027573108673095703,2051,,348.5173876285553,188160,0.0004995688796043396,587.0
1763260439.4879687,,,,33.0,,,,,2052,33.0,348.5501365661621,188181,,
1763260442.3306277,0.006262536160647869,0.5162371397018433,0.00020839083299506456,,0.0001860215124906972,0.0,0.00044829491525888443,0.011752128601074219,2070,,351.39279556274414,190080,-0.0007560625672340393,588.0
1763260443.318354,,,,500.0,,,,,2076,500.0,352.380521774292,190681,,
1763260446.3565645,0.004718270152807236,0.5466903448104858,0.0037536276504397392,,0.00018463902233634144,0.0,0.0006347112357616425,0.020033419132232666,2093,,355.41873240470886,192384,-0.010124832391738892,588.0
1763260446.5652552,0.0022257715463638306,0.4932662546634674,0.0002271896810270846,,0.00018456221732776612,0.0078125,0.004526393488049507,-0.007449626922607422,2094,,355.6274230480194,192512,-0.03290100395679474,588.0
1763260450.5845015,0.0008891867473721504,0.5591031908988953,0.004331890493631363,,0.00018317972717341036,0.0,1.1430121958255768e-05,0.0343359112739563,2117,,359.6466693878174,194816,0.00038013607263565063,588.0
1763260454.9496636,0.003105560317635536,0.501951277256012,774.8277587890625,,0.00018172043201047927,0.0,0.0003337543457746506,1.4662742614746094e-05,2141,,364.0118315219879,197248,0.005094405263662338,587.0
1763260455.8899257,-0.0013143913820385933,0.44191476702690125,424.1611328125,,0.000181413211976178,0.0,9.790994226932526e-06,-6.794929504394531e-05,2146,,364.9520936012268,197760,-0.0002621077001094818,587.0
1763260456.10634,0.006098213605582714,0.5374408960342407,0.0045377216301858425,,0.00018133640696760267,0.0,0.000495019368827343,0.014248847961425781,2147,,365.16850781440735,197888,-3.368407487869263e-05,587.0
1763260456.3126557,0.005186585709452629,0.4873587191104889,0.0003228228015359491,,0.00018125960195902735,0.0,0.0007890854030847549,-0.00763547420501709,2148,,365.37482357025146,198016,-0.007616966962814331,587.0
1763260457.4964626,,,,500.0,,,,,2155,500.0,366.5586304664612,198681,,
1763260460.1214938,-0.0005562305450439453,0.5241990685462952,0.00032274474506266415,,0.00017980030679609627,0.0,0.0001358482986688614,0.02472090721130371,2172,,369.18366169929504,200448,0.0010890141129493713,588.0
1763260461.696306,0.0029992051422595978,0.5935194492340088,405.9430236816406,,0.00017903225671034306,0.0,0.0006177294999361038,-3.0875205993652344e-05,2185,,370.7584738731384,201728,0.012199115008115768,589.0
1763260462.628225,0.0009751403704285622,0.5885441303253174,0.0004033675359096378,,0.00017857142665889114,0.0,0.0009627444669604301,-0.07118308544158936,2192,,371.6903929710388,202496,0.015469452366232872,590.0
1763260463.410231,0.008495758287608624,0.5566582083702087,9.968409722205251e-05,,0.00017818740161601454,0.0,0.00017612893134355545,0.004349708557128906,2198,,372.47239899635315,203136,-0.006548304110765457,590.0
1763260463.4433887,,,,500.0,,,,,2199,500.0,372.50555658340454,203181,,
1763260465.0181339,0.004690166562795639,0.5017869472503662,0.003998369909822941,,0.00017741935153026134,0.0,0.00023540668189525604,-0.0990060567855835,2211,,374.0803017616272,204416,0.0016067847609519958,591.0
1763260465.3447275,,,,500.0,,,,,2214,500.0,374.4068953990936,204681,,
1763260466.0941124,-0.001465057022869587,0.5715383887290955,0.004803067538887262,,0.0001768817164702341,0.0,0.000597870908677578,-0.06752276420593262,2220,,375.15628027915955,205312,-9.041279554367065e-06,592.0
1763260466.449993,,,,500.0,,,,,2223,500.0,375.51216077804565,205681,,
1763260466.7064931,0.01406830083578825,0.5890048146247864,0.006696011405438185,,0.00017657449643593282,0.00390625,0.002309258095920086,-0.7391649484634399,2225,,375.7686610221863,205824,-0.010354343801736832,592.0
1763260466.8740447,0.0030907681211829185,0.5534340739250183,0.0004920472856611013,,0.0001764976914273575,0.0,0.0007260674610733986,-0.08006441593170166,2226,,375.93621253967285,205952,-0.002025369554758072,592.0
