losses/old_approx_kl,_timestamp,losses/entropy,losses/policy_loss,charts/episodic_return,losses/clipfrac,losses/explained_variance,losses/value_loss,charts/learning_rate,_runtime,charts/SPS,losses/approx_kl,_step,global_step,charts/episodic_length
0.000812905840575695,1763260222.6582496,0.47281956672668457,0.0016843527555465698,,0.0,0.9916063547134399,7.464491367340088,0.0002731950953602791,131.6851077079773,434.0,3.543030470609665e-05,640,44800,
0.00017411261796951294,1763260224.747552,0.5797383785247803,-0.00015524402260780334,,0.0,0.026038646697998047,8.710968017578125,0.0002725806552916765,133.77441000938416,435.0,4.614889621734619e-05,650,45824,
0.0026196539402008057,1763260227.446039,0.5228068828582764,-0.002326318994164467,,0.0,0.06825602054595947,253.84808349609375,0.0002718126052059233,136.4728970527649,436.0,3.678165376186371e-05,664,47104,
-0.003510069102048874,1763260231.6393666,0.5568768978118896,0.002301923930644989,,0.0390625,-0.8048335313796997,10.683197021484375,0.0002705837250687182,140.66622471809387,438.0,0.017296668142080307,684,49152,
-0.006837077438831329,1763260232.6174977,0.5397122502326965,0.006219157017767429,,0.0,-0.0066874027252197266,5.6741437911987305,0.0002702765050344169,141.64435577392578,438.0,0.0013695228844881058,689,49664,
,1763260234.2282503,,,105.0,,,,,143.25510835647583,,,698,50497,105.0
,1763260235.0224984,,,360.0,,,,,144.0493564605713,,,702,50857,360.0
,1763260235.8438625,,,226.0,,,,,144.8707206249237,,,707,51204,226.0
-0.0009446348994970322,1763260240.0928252,0.5044217109680176,-0.0007300823926925659,,0.0,7.343292236328125e-05,178.71636962890625,0.00026812596479430795,149.11968326568604,441.0,1.555122435092926e-05,729,53248,
-8.157733827829361e-05,1763260245.1964326,0.5440475344657898,0.0006415843963623047,,0.0,-1.3559250831604004,4.793240070343018,0.00026666666963137686,154.223290681839,442.0,0.00015079323202371597,757,55680,
0.0017909612506628036,1763260245.9762607,0.5492338538169861,0.001265157014131546,,0.0,0.4385244846343994,196.87132263183594,0.0002664362546056509,155.00311875343323,443.0,1.955777406692505e-05,762,56064,
0.002318725921213627,1763260246.9985754,0.5174102187156677,-0.0021022148430347443,,0.0,0.004318654537200928,378.1748352050781,0.0002661290345713496,156.02543354034424,443.0,5.968380719423294e-05,767,56576,
,1763260248.3522635,,,417.0,,,,,157.37912154197693,,,775,57274,417.0
-0.00024307798594236374,1763260250.8877192,0.564481258392334,-0.0010470114648342133,,0.0,0.2337011694908142,2.6462855339050293,0.0002649769594427198,159.91457724571228,444.0,8.563511073589325e-06,788,58496,
0.002677406184375286,1763260252.533609,0.5539243221282959,0.0066917166113853455,,0.0,-0.002564549446105957,369.40185546875,0.0002645161293912679,161.560467004776,445.0,0.0004567122086882591,797,59264,
0.001235978677868843,1763260254.3016045,0.5070661306381226,0.0031571276485919952,,0.0,0.08344513177871704,441.27392578125,0.00026397849433124065,163.328462600708,446.0,3.06740403175354e-05,806,60160,
-0.006417427211999893,1763260256.1039362,0.5305132865905762,0.003921434283256531,,0.0,-6.641048908233643,7.346099853515625,0.0002634408592712134,165.1307942867279,446.0,0.001861821860074997,815,61056,
,1763260265.056812,,,171.0,,,,,174.08367013931274,,,863,65398,171.0
-0.001178482547402382,1763260266.6556807,0.5008968114852905,-0.0022852495312690735,,0.0,0.5764787197113037,199.06040954589844,0.0002604454639367759,175.68253874778748,448.0,6.601214408874512e-05,872,66048,
-0.004644383676350117,1763260267.2552903,0.4699613153934479,0.0008975043892860413,,0.015625,0.3357822895050049,358.8677978515625,0.0002602918539196253,176.28214836120605,448.0,0.001865488477051258,876,66304,
-0.00188362505286932,1763260275.373081,0.557008683681488,0.0029256120324134827,,0.0,0.615822434425354,271.86895751953125,0.0002579877036623657,184.39993906021118,449.0,5.164090543985367e-05,922,70144,
-0.004848513752222061,1763260277.1455295,0.5557951927185059,0.00321236252784729,,0.0,0.11985123157501221,2.967822551727295,0.00025745006860233843,186.17238759994507,450.0,0.0010231416672468185,930,71040,
-0.00636164378374815,1763260278.546841,0.5187803506851196,-0.0005378350615501404,,0.0,0.012188076972961426,501.4602966308594,0.00025706604355946183,187.57369899749756,450.0,0.0005056308582425117,938,71680,
0.0005198046565055847,1763260279.2947338,0.5022497177124023,0.001291021704673767,,0.0,0.5345768928527832,0.437982439994812,0.00025683562853373587,188.32159185409546,450.0,0.00024164095520973206,941,72064,
,1763260279.350382,,,500.0,,,,,188.37724018096924,,,942,72146,500.0
-0.0068930331617593765,1763260280.6295938,0.5660309195518494,-9.969621896743774e-05,,0.0,-1.3217785358428955,66.63101959228516,0.00025645160349085927,189.6564519405365,451.0,0.00026273541152477264,948,72704,
-0.00040379539132118225,1763260285.6163206,0.4927295446395874,-0.0011093243956565857,,0.0,0.004861772060394287,239.89517211914062,0.0002549923083279282,194.64317870140076,452.0,0.0012387745082378387,974,75136,
,1763260286.6697826,,,500.0,,,,,195.69664072990417,,,980,75681,500.0
0.008383216336369514,1763260287.6802118,0.4655613303184509,-0.007680568844079971,,0.001953125,0.7857751250267029,0.36752885580062866,0.0002543778682593256,196.70706987380981,452.0,0.0022651366889476776,985,76160,
0.0005303537473082542,1763260289.495516,0.49345138669013977,0.00206969678401947,,0.001953125,-1.8086719512939453,0.532257616519928,0.00025376342819072306,198.5223741531372,453.0,0.0011178301647305489,995,77184,
0.007383590564131737,1763260289.657701,0.49989527463912964,-0.014384550973773003,,0.0,0.03618013858795166,401.51507568359375,0.00025368662318214774,198.68455910682678,454.0,0.0013844072818756104,997,77312,
,1763260291.6217515,,,500.0,,,,,200.6486096382141,,,1015,79141,500.0
,1763260292.295684,,,500.0,,,,,201.32254219055176,,,1020,79641,500.0
-0.005072510801255703,1763260294.4210198,0.5996620059013367,-0.030431941151618958,,0.00390625,0.0030510425567626953,0.006714587099850178,0.00025161291705444455,203.44787788391113,461.0,0.0029686903581023216,1031,80768,
0.0008677579462528229,1763260297.7974198,0.5953562259674072,0.006464481353759766,,0.0,-0.0018875598907470703,573.6185302734375,0.00025046084192581475,206.82427787780762,463.0,0.00029867514967918396,1050,82688,
0.017943628132343292,1763260298.4399722,0.5212782621383667,-0.031072646379470825,,0.029296875,-6.494842052459717,0.002721684519201517,0.0002502304269000888,207.46683025360107,464.0,0.00820788275450468,1053,83072,
0.0003795986995100975,1763260299.3916795,0.5208491086959839,-0.0011930689215660095,,0.0,-5.681420803070068,0.0009200152708217502,0.0002499232068657875,208.41853761672974,464.0,0.0006804773584008217,1058,83584,
,1763260302.54252,,,500.0,,,,,211.5693781375885,,,1083,86100,500.0
-0.0017809653654694557,1763260303.4558322,0.4810211956501007,0.004975423216819763,,0.0,-2.232753276824951,0.000915061857085675,0.0002479262766428292,212.48269033432007,472.0,0.0008019683882594109,1091,86912,
0.021300679072737694,1763260306.2546594,0.5288935899734497,-0.0006881467998027802,,0.0,-4.55588960647583,0.000866799324285239,0.00024700461653992534,215.28151750564575,473.0,0.0039620595052838326,1106,88448,
0.0024865996092557907,1763260308.6064444,0.518391489982605,-0.007317256182432175,,0.0,0.41205912828445435,0.006472306791692972,0.00024623656645417213,217.63330245018005,474.0,0.00023305043578147888,1118,89728,
-0.0018102172762155533,1763260309.9406567,0.5506153106689453,0.0013541579246520996,,0.0,-0.9478797912597656,0.0005065736477263272,0.0002457757364027202,218.96751475334167,475.0,0.00031720101833343506,1125,90496,
0.010839642956852913,1763260311.1001935,0.5297173261642456,-0.006445949897170067,,0.0,0.6149966716766357,0.00455789128318429,0.0002453149063512683,220.12705159187317,476.0,0.0004622768610715866,1133,91264,
-0.027871377766132355,1763260313.1331074,0.46175214648246765,-0.021892450749874115,,0.001953125,-9.844269752502441,0.0003711288154590875,0.0002445468562655151,222.15996551513672,477.0,0.001971110701560974,1145,92544,
-0.0029609333723783493,1763260315.148296,0.5263770222663879,-0.010659109801054,,0.0,-2.0216495990753174,0.00042326896800659597,0.00024339478113688529,224.17515420913696,482.0,0.0006370600312948227,1164,94464,
-0.00015192292630672455,1763260315.2925982,0.5436875820159912,0.0030726268887519836,,0.0,-0.04498410224914551,0.0003121339250355959,0.00024331797612830997,224.31945633888245,482.0,0.0005083717405796051,1165,94592,
0.014554633758962154,1763260316.0166485,0.4800419509410858,-0.015409404411911964,,0.0,-1.027177095413208,0.009364667348563671,0.00024293395108543336,225.04350662231445,484.0,0.001498292200267315,1172,95232,
0.004880239255726337,1763260317.0093756,0.511391282081604,-0.0004809573292732239,,0.0,-0.0008625984191894531,559.9756469726562,0.00024239631602540612,226.03623366355896,486.0,6.312225013971329e-05,1181,96128,
0.0015922095626592636,1763260317.5567682,0.5733754634857178,0.001751963049173355,,0.0,0.0005211234092712402,559.6478881835938,0.00024208909599110484,226.5836262702942,487.0,0.0003944598138332367,1186,96640,
-0.0007592849433422089,1763260318.824496,0.4996091425418854,0.0007010623812675476,,0.0,0.03925919532775879,0.006267661228775978,0.00024139785091392696,227.85135412216187,490.0,0.00011510960757732391,1197,97792,
0.013334970921278,1763260321.3248115,0.5286898612976074,-0.044154196977615356,,0.009765625,0.2637137174606323,0.0003195897734258324,0.0002403993858024478,230.35166954994202,492.0,0.004764476791024208,1213,99456,
,1763260321.6077988,,,500.0,,,,,230.63465690612793,,,1215,99600,500.0
-0.002887822687625885,1763260323.702404,0.5715654492378235,-0.007186666131019592,,0.001953125,-0.48337745666503906,0.00914151594042778,0.0002396313357166946,232.72926211357117,493.0,0.0008103251457214355,1226,100736,
0.0013861693441867828,1763260324.3818626,0.5642979741096497,0.0020269230008125305,,0.0,0.0005641579627990723,527.78759765625,0.00023940092069096863,233.40872073173523,493.0,0.00016803666949272156,1230,101120,
,1763260325.0855432,,,500.0,,,,,234.11240124702454,,,1234,101600,500.0
-0.004300858825445175,1763260327.1201582,0.49675559997558594,0.006005067378282547,,0.0,0.0014764070510864258,868.1053466796875,0.0002384792605880648,236.14701628684998,494.0,0.00043163448572158813,1245,102656,
,1763260328.7722132,,,500.0,,,,,237.79907131195068,,,1254,103600,500.0
-0.0049554454162716866,1763260331.8694,0.45308223366737366,-0.0055622681975364685,,0.0,0.20526617765426636,0.005907387472689152,0.00023686635540798306,240.89625811576843,495.0,0.001267298124730587,1271,105344,
0.0015018200501799583,1763260335.2066824,0.4063650369644165,0.002232234925031662,,0.0,0.3107195496559143,0.006779591552913189,0.0002350998402107507,244.23354053497314,501.0,0.00025618914514780045,1299,108288,
0.0007006572559475899,1763260339.8154743,0.47068294882774353,0.005528554320335388,,0.0,-1.1810534000396729,0.00038143584970384836,0.00023264209448825568,248.84233236312866,509.0,0.0005409540608525276,1339,112384,
0.01851644366979599,1763260339.967507,0.4675658345222473,-0.01639511249959469,,0.0,-0.06759965419769287,0.00024965364718809724,0.00023256528947968036,248.99436497688293,510.0,0.003961377777159214,1340,112512,
-0.004309988580644131,1763260341.0702848,0.4564911127090454,-0.012263379991054535,,0.0,-0.6686824560165405,0.0003470756928436458,0.00023202765441965312,250.0971429347992,511.0,0.0008582239970564842,1349,113408,
0.011016059666872025,1763260342.5730174,0.5004421472549438,-0.0037812627851963043,,0.0,-0.4358152151107788,0.006660957355052233,0.0002311827993253246,251.59987545013428,514.0,0.00040315277874469757,1363,114816,
-0.0072700828313827515,1763260342.8500345,0.493400901556015,0.002471417188644409,,0.0,-0.07373809814453125,0.0002598047722131014,0.00023102918930817395,251.8768925666809,515.0,0.0011670440435409546,1365,115072,
0.0004922114312648773,1763260343.4009829,0.5240330696105957,-0.007892236113548279,,0.0,-0.5638816356658936,0.00023261898604687303,0.00023072196927387267,252.42784094810486,516.0,0.00045317038893699646,1370,115584,
,1763260344.353841,,,500.0,,,,,253.38069915771484,,,1380,116600,500.0
0.0016128988936543465,1763260344.4552946,0.45699116587638855,-0.007108243182301521,,0.0,-0.00013637542724609375,656.711181640625,0.0002301075292052701,253.4821527004242,518.0,0.0006801458075642586,1381,116608,
0.0010594595223665237,1763260345.24624,0.455583781003952,-0.0012579858303070068,,0.0,-0.43931031227111816,0.0006505257915705442,0.0002296466991538182,254.27309799194336,519.0,0.000141240656375885,1388,117376,
,1763260345.925704,,,500.0,,,,,254.95256209373474,,,1395,118100,500.0
0.020053325220942497,1763260346.8238342,0.44137945771217346,-0.025511860847473145,,0.00390625,-0.6581321954727173,0.00011159722635056823,0.0002289554540766403,255.85069227218628,521.0,0.0031436029821634293,1399,118528,
,1763260347.67514,,,500.0,,,,,256.7019979953766,,,1405,119100,500.0
-0.003418578766286373,1763260352.6243248,0.440990686416626,0.02471759170293808,,0.005859375,-0.6860449314117432,0.0007375706336461008,0.00022688171884510666,261.65118288993835,523.0,0.001736740581691265,1432,121984,
,1763260352.684008,,,500.0,,,,,261.71086597442627,,,1433,122100,500.0
0.009764956310391426,1763260356.432957,0.5177361965179443,-0.016975976526737213,,0.0,0.1658686399459839,0.007222281768918037,0.0002254992286907509,265.4598150253296,524.0,0.0010163746774196625,1455,124288,
-0.004243018105626106,1763260356.5595198,0.4918956756591797,0.006657205522060394,,0.0,-0.2605394124984741,0.00048026457079686224,0.00022542242368217558,265.5863778591156,524.0,0.00012997910380363464,1456,124416,
-0.00045830756425857544,1763260356.6946535,0.4798339605331421,-0.008319724351167679,,0.0,-0.41108620166778564,0.00034284417051821947,0.00022534561867360026,265.72151160240173,524.0,0.0008277986198663712,1457,124544,
0.00023006275296211243,1763260364.531109,0.4463130533695221,0.002323852851986885,,0.0,0.5795426368713379,0.00695842644199729,0.00022188940783962607,273.5579671859741,531.0,0.00011458620429039001,1514,130304,
0.005673830397427082,1763260365.3816085,0.4930242896080017,-0.0012696124613285065,,0.0,-0.1679368019104004,0.000361673446604982,0.00022142857778817415,274.4084665775299,532.0,0.0006423676386475563,1521,131072,
-0.003738769330084324,1763260365.7948942,0.5327508449554443,-0.003217700868844986,,0.0,0.22244387865066528,0.00037363264709711075,0.0002211981627624482,274.8217523097992,533.0,0.0003951145336031914,1525,131456,
,1763260365.9613283,,,500.0,,,,,274.9881863594055,,,1527,131600,500.0
0.02010388858616352,1763260366.2167323,0.4948582351207733,-0.004270181059837341,,0.0,0.26030051708221436,0.011630401946604252,0.00022096774773672223,275.24359035491943,534.0,0.0022050756961107254,1529,131840,
0.02502722106873989,1763260366.769087,0.46469777822494507,-0.04142754152417183,,0.0234375,-0.3610844612121582,0.0051716286689043045,0.00022066052770242095,275.7959451675415,535.0,0.006733373738825321,1534,132352,
,1763260366.9522955,,,500.0,,,,,275.9791536331177,,,1536,132600,500.0
-0.0007988903671503067,1763260367.7111669,0.48754292726516724,0.0004951022565364838,,0.0,0.4269300699234009,0.008853156119585037,0.0002201228926423937,276.73802495002747,536.0,0.00031539425253868103,1543,133248,
0.0037389667704701424,1763260367.97958,0.47349727153778076,-0.005993738770484924,,0.01171875,-1.4590108394622803,0.0003314362547826022,0.00021996928262524307,277.0064380168915,537.0,0.0025431280955672264,1545,133504,
,1763260368.0252888,,,500.0,,,,,277.0521469116211,,,1546,133600,500.0
-0.008061978034675121,1763260369.8968623,0.4960116744041443,0.0027557406574487686,,0.00390625,0.0011751055717468262,0.011466395109891891,0.00021920123253948987,278.92372035980225,538.0,0.004712476395070553,1558,134784,
-0.014836371876299381,1763260370.097753,0.47042378783226013,0.0196113009005785,,0.017578125,-0.7543396949768066,0.00044003891525790095,0.00021912442753091455,279.1246111392975,538.0,0.002967569977045059,1559,134912,
-0.005683202296495438,1763260370.7784615,0.4311578571796417,-0.007254302501678467,,0.00390625,0.42549461126327515,0.00948545802384615,0.00021889401250518858,279.8053195476532,538.0,0.0019371937960386276,1563,135296,
,1763260371.1994734,,,500.0,,,,,280.22633147239685,,,1566,135600,500.0
-0.008314435370266438,1763260375.352492,0.4618488848209381,0.006476555019617081,,0.021484375,-0.4102214574813843,0.0011386062251403928,0.00021728110732510686,284.3793501853943,539.0,0.011499040760099888,1588,137984,
,1763260375.4129052,,,500.0,,,,,284.4397633075714,,,1589,138100,500.0
-0.0009936755523085594,1763260376.7610781,0.43084627389907837,-0.006335258483886719,,0.0,0.29643362760543823,0.0011757289757952094,0.00021674347226507962,285.7879362106323,539.0,0.0012815752997994423,1597,138880,
0.012491488829255104,1763260377.858957,0.5078957676887512,-0.004009619355201721,,0.0,0.005015850067138672,0.00035007178667001426,0.00021612903219647706,286.8858151435852,541.0,0.0004777051508426666,1607,139904,
,1763260378.0304365,,,500.0,,,,,287.0572946071625,,,1609,140100,500.0
-0.0008773738518357277,1763260378.1759164,0.5090252757072449,0.0008688773959875107,,0.0,0.0005035400390625,616.5737915039062,0.00021597542217932642,287.2027745246887,541.0,2.7622096240520477e-05,1610,140160,
0.027234431356191635,1763260378.4517336,0.501873791217804,-0.045354217290878296,,0.009765625,0.03815913200378418,0.0005767677212134004,0.00021582181216217577,287.47859168052673,542.0,0.0070246560499072075,1612,140416,
0.024067247286438942,1763260380.0061214,0.5148379802703857,0.0020684190094470978,,0.001953125,-0.15606951713562012,0.006748669780790806,0.00021497695706784725,289.0329794883728,544.0,0.0016865935176610947,1626,141824,
,1763260381.7544446,,,500.0,,,,,290.781302690506,,,1638,143100,500.0
0.02370961382985115,1763260388.810868,0.4855440855026245,-0.005229387432336807,,0.0,0.050039470195770264,0.000375972012989223,0.00021121351164765656,297.8377261161804,549.0,0.002129281871020794,1687,148096,
,1763260393.5067255,,,500.0,,,,,302.53358364105225,,,1732,152600,500.0
,1763260395.427281,,,500.0,,,,,304.4541389942169,,,1745,154100,500.0
0.039658524096012115,1763260396.8471844,0.47028839588165283,-0.03876287862658501,,0.001953125,0.3325014114379883,0.0006859133718535304,0.00020714286074507982,305.8740425109863,558.0,0.0037158960476517677,1753,154880,
-0.0032250285148620605,1763260397.0496097,0.4992619752883911,-0.0009460076689720154,,0.0,-0.893749475479126,0.0008525732555426657,0.0002070660557365045,306.07646775245667,558.0,0.0011370498687028885,1754,155008,
,1763260398.475117,,,500.0,,,,,307.5019750595093,,,1765,156100,500.0
-0.0009597744792699814,1763260398.9115095,0.4870251715183258,-0.010241750627756119,,0.0,-1.1654088497161865,0.000741431606002152,0.00020622120064217597,307.93836760520935,559.0,0.0008570346981287003,1768,156416,
-0.008722939528524876,1763260399.8517225,0.43492433428764343,-0.02482379414141178,,0.017578125,0.23283910751342773,0.010073297657072544,0.00020568356558214873,308.87858057022095,560.0,0.013283778913319111,1777,157312,
0.0013038888573646545,1763260406.6849976,0.33027517795562744,9.223818778991699e-05,,0.0,-2.7459628582000732,0.001075136591680348,0.00020314900029916316,315.7118556499481,562.0,1.4115124940872192e-05,1818,161536,
-0.01310249138623476,1763260407.4858348,0.32835131883621216,-0.027654845267534256,,0.01953125,0.6715889573097229,0.00026659283321350813,0.00020284178026486188,316.5126929283142,562.0,0.006529750302433968,1823,162048,
0.012214884161949158,1763260410.8353465,0.5111181139945984,-0.03392553701996803,,0.009765625,-2.390048027038574,0.0008963432628661394,0.00020115207007620484,319.8622045516968,565.0,0.008005242794752121,1851,164864,
0.016767142340540886,1763260411.3621693,0.43175965547561646,7.570534944534302e-05,,0.04296875,-0.19564497470855713,0.0009173742146231234,0.00020084485004190356,320.38902735710144,566.0,0.009950085543096066,1856,165376,
,1763260413.2644787,,,500.0,,,,,322.29133677482605,,,1868,166600,500.0
,1763260414.0833292,,,500.0,,,,,323.110187292099,,,1873,167100,500.0
0.007468981668353081,1763260414.7757308,0.4584447145462036,-0.006648540496826172,,0.0,-0.3757185935974121,0.0006047040806151927,0.0001995391648961231,323.80258893966675,567.0,0.0009389929473400116,1877,167552,
0.0001318603754043579,1763260415.7529113,0.45899707078933716,0.00248771533370018,,0.0,-1.8154783248901367,0.000875718891620636,0.00019900152983609587,324.7797694206238,568.0,0.0017205346375703812,1886,168448,
0.0049454690888524055,1763260416.7586868,0.48246026039123535,0.0019655749201774597,,0.0,-3.426546096801758,0.011776902712881565,0.00019846389477606863,325.78554487228394,569.0,0.0009267376735806465,1895,169344,
-0.0056041693314909935,1763260417.7114627,0.4340132474899292,-0.004093475639820099,,0.0,0.6572933197021484,0.007710596080869436,0.00019792627426795661,326.73832082748413,570.0,0.0007888367399573326,1903,170240,
,1763260417.997673,,,500.0,,,,,327.02453112602234,,,1906,170600,500.0
0.008743064478039742,1763260419.3901906,0.454058438539505,0.00532967783510685,,0.0,0.26239365339279175,0.0056847031228244305,0.00019700461416505277,328.41704869270325,572.0,0.0011901166290044785,1918,171776,
0.00754367932677269,1763260419.6647422,0.39751869440078735,0.0022317618131637573,,0.015625,-0.312730073928833,0.0007035837043076754,0.00019685100414790213,328.6916003227234,572.0,0.004189502447843552,1920,172032,
