losses/clipfrac,charts/episodic_return,charts/SPS,losses/policy_loss,losses/entropy,_timestamp,_step,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/explained_variance,_runtime,global_step,losses/approx_kl,losses/old_approx_kl
0.0,,909.0,-0.013856824487447739,0.4853407144546509,1763260084.1453853,340,11.848876953125,,0.00028732718783430755,0.1977367401123047,50.6214873790741,21248,0.00030493829399347305,-0.0026589306071400642
0.0078125,,921.0,-0.020888209342956543,0.5225861668586731,1763260086.738501,370,81.95994567871094,,0.0002857142826542258,0.040803611278533936,53.21460318565369,23936,0.0021400880068540573,0.015039337798953056
0.0,,923.0,-0.001712024211883545,0.49746909737586975,1763260087.1183124,375,57.32313919067383,,0.00028548386762849987,0.21028953790664673,53.594414472579956,24320,0.0005537820979952812,0.002043447457253933
0.0,,927.0,-0.00028840266168117523,0.4830338954925537,1763260089.0631666,396,7.786381244659424,,0.00028433179249987006,0.1819225549697876,55.53926873207092,26240,3.6079436540603638e-06,-0.001095714047551155
0.0,,932.0,-0.002281647175550461,0.5218443274497986,1763260091.8101008,425,126.77072143554688,,0.00028271888731978834,-0.0011184215545654297,58.286202907562256,28928,0.00013665296137332916,-0.0029552336782217026
,500.0,,,,1763260093.3697877,441,,500.0,,,59.84588980674744,30512,,
,227.0,,,,1763260094.4033833,450,,227.0,,,60.87948536872864,31356,,
0.0,,922.0,0.0016490034759044647,0.5129208564758301,1763260096.702887,471,4.176236629486084,,0.00028018432203680277,0.2768397927284241,63.17898917198181,33152,5.7046301662921906e-05,-0.0014790846034884453
,212.0,,,,1763260097.5754776,481,,212.0,,,64.05157971382141,34039,,
0.0,,917.0,-0.0012498321011662483,0.540655255317688,1763260098.7090912,490,3.268866777420044,,0.0002791858569253236,0.8040639162063599,65.18519330024719,34816,3.126915544271469e-05,-0.0009528463706374168
0.005859375,,896.0,-0.008345111273229122,0.6164530515670776,1763260101.0337183,504,2.969797372817993,,0.0002784178068395704,-0.005669832229614258,67.5098204612732,36096,0.0013933544978499413,-0.007950534112751484
0.0,,882.0,-0.0010705329477787018,0.5712898969650269,1763260102.564933,515,8.16761589050293,,0.0002779569767881185,0.9454586505889893,69.04103517532349,36864,5.206465721130371e-05,0.0025169700384140015
,127.0,,,,1763260104.9000564,530,,127.0,,,71.37615847587585,38135,,
