losses/approx_kl,charts/episodic_length,losses/value_loss,charts/SPS,charts/learning_rate,losses/explained_variance,_step,_timestamp,_runtime,losses/entropy,losses/clipfrac,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,global_step
6.239861249923706e-08,,459.33172607421875,766.0,9.370200132252648e-06,-0.0009309053421020508,4994,1763260751.1439764,660.1650273799896,0.5772436261177063,0.0,4.2691826820373535e-06,-2.176966518163681e-05,,484480
,500.0,,,,,5008,1763260752.3905842,661.4116351604462,,,,,500.0,485915
,500.0,,,,,5013,1763260752.8366,661.8576509952545,,,,,500.0,486415
6.817281246185303e-07,,0.0017548393225297332,768.0,8.064515895966906e-06,-0.051456332206726074,5015,1763260753.0795586,662.1006095409393,0.5957622528076172,0.0,0.00015922635793685913,-8.736923336982727e-05,,486656
4.235655069351196e-06,,0.0016542761586606503,769.0,6.605222552025225e-06,0.378926157951355,5039,1763260755.2335527,664.2546036243439,0.536032497882843,0.0,0.00014188233762979507,-0.0003616455942392349,,489088
,500.0,,,,,5071,1763260758.147082,667.168133020401,,,,,500.0,492415
7.906928658485413e-07,,0.001360033405944705,772.0,1.9201229406462517e-06,-0.2368326187133789,5117,1763260762.2525523,671.2736032009125,0.5341575741767883,0.0,-6.165355443954468e-06,-2.225395292043686e-05,,496896
2.1420419216156006e-08,,0.001405244111083448,773.0,1.6129032474054839e-06,-0.1436777114868164,5122,1763260762.7334843,671.7545351982117,0.5911396145820618,0.0,-3.55839729309082e-05,-2.2384338080883026e-05,,497408
1.2293457984924316e-07,,0.0011451769387349486,773.0,1.305683554164716e-06,0.29996007680892944,5127,1763260763.177133,672.1981840133667,0.5123235583305359,0.0,-0.00013899989426136017,7.239170372486115e-05,,497920
,500.0,,,,,5128,1763260763.1904845,672.2115354537964,,,,,500.0,497951
1.7695128917694092e-08,,0.0015271531883627176,774.0,5.376344347496342e-07,0.37234365940093994,5140,1763260764.3191998,673.3402507305145,0.5593072772026062,0.0,8.812174201011658e-06,2.441275864839554e-05,,499200
2.2351741790771484e-08,,0.0015594137366861105,774.0,1.536098324095292e-07,-0.058159470558166504,5146,1763260764.9074247,673.9284756183624,0.578861653804779,0.0,-1.58846378326416e-05,3.1907111406326294e-06,,499840
