losses/clipfrac,charts/learning_rate,_step,losses/entropy,charts/episodic_length,_timestamp,losses/policy_loss,losses/old_approx_kl,_runtime,charts/episodic_return,losses/approx_kl,losses/value_loss,losses/explained_variance,global_step,charts/SPS
0.0,1.3056835996394511e-05,4953,0.5960503220558167,,1763260750.58024,-0.0011501498520374298,-0.00038634520024061203,659.5232000350952,,1.8472783267498016e-05,0.0011093270732089877,-0.04777073860168457,478336,757.0
0.0,1.274961596209323e-05,4958,0.5739976167678833,,1763260751.0206752,-0.0012061037123203278,-3.3212825655937195e-05,659.9636352062225,,4.898756742477417e-06,0.0011700590839609504,-0.6513620615005493,478848,758.0
0.0,1.244239592779195e-05,4963,0.5339848399162292,,1763260751.5019615,0.00025892630219459534,-0.0001811916008591652,660.4449214935303,,1.150183379650116e-06,0.001212637173011899,-0.06198406219482422,479360,758.0
0.0,1.198156678583473e-05,4971,0.6322875022888184,,1763260752.161035,-1.3154000043869019e-05,0.0005810614675283432,661.1039950847626,,8.959323167800903e-07,379.85870361328125,-0.00013566017150878906,480128,758.0
0.0,1.190476177725941e-05,4972,0.5872130990028381,,1763260752.2727177,-0.0005418471992015839,0.00034537632018327713,661.2156777381897,,4.149042069911957e-06,0.0015560768079012632,0.023710429668426514,480256,758.0
0.0,1.152073764387751e-05,4978,0.5683895945549011,,1763260752.8567493,0.00016492605209350586,0.00030161067843437195,661.7997093200684,,8.25151801109314e-07,0.0010971762239933014,0.013670027256011963,480896,759.0
0.0,1.136712762672687e-05,4981,0.5484007596969604,,1763260753.0774918,-0.0006673038005828857,0.0013595232740044594,662.0204517841339,,6.032176315784454e-06,0.001705611008219421,-0.4694094657897949,481152,759.0
,,4989,,500.0,1763260753.8052237,,,662.7481837272644,500.0,,,,482017,
,,4994,,500.0,1763260754.243978,,,663.1869380474091,500.0,,,,482517,
0.0,9.677419257059228e-06,5008,0.5909786820411682,,1763260755.59517,9.159743785858154e-05,-0.0006109895184636116,664.5381300449371,,8.074566721916199e-07,0.0009797330712899566,0.08270478248596191,483968,760.0
0.0,9.370200132252648e-06,5013,0.5894312262535095,,1763260756.0322835,-0.00026278942823410034,-4.870165139436722e-05,664.9752435684204,,3.225170075893402e-06,0.0010797178838402033,-0.18225502967834473,484480,761.0
0.0,9.293395123677328e-06,5015,0.5666277408599854,,1763260756.1440368,-0.00013411790132522583,-1.2080185115337372e-05,665.086996793747,,1.1241063475608826e-06,360.0749816894531,-0.0003299713134765625,484608,761.0
0.0,7.834101779735647e-06,5039,0.6044036149978638,,1763260758.3084273,-0.0004600696265697479,-4.028249531984329e-05,667.2513873577118,,9.490177035331726e-07,233.03128051757812,-0.00021767616271972656,487040,762.0
0.0,5.837173375766724e-06,5071,0.532640814781189,,1763260761.2982922,-3.645569086074829e-05,1.2233853340148926e-05,670.2412521839142,,3.3527612686157227e-08,0.0011107298778370023,0.12355554103851318,490368,763.0
0.0,3.1490014862356475e-06,5117,0.5699992775917053,,1763260765.3735235,-8.141621947288513e-05,-6.633996963500977e-05,674.3164834976196,,8.139759302139282e-07,291.3481750488281,-0.00020599365234375,494848,766.0
0.0,2.8417819066817174e-06,5122,0.6083381175994873,,1763260765.816211,-0.00014544278383255005,0.0001105116680264473,674.7591710090637,,2.0582228899002075e-07,0.0017396430484950542,-1.2000224590301514,495360,766.0
0.0,2.534562099754112e-06,5127,0.5248572826385498,,1763260766.2967138,-8.568167686462402e-06,1.9140541553497314e-05,675.2396738529205,,1.4901161193847656e-08,0.00146137410774827,-0.02672100067138672,495872,766.0
0.0,2.457757318552467e-06,5128,0.5777097940444946,,1763260766.4066212,-0.0001220703125,9.3032605946064e-05,675.3495812416077,,6.798654794692993e-08,0.0012631729478016496,-0.21854400634765625,496000,766.0
,,5140,,500.0,1763260767.4645433,,,676.4075033664703,500.0,,,,497222,
0.0,1.3824884490531986e-06,5146,0.5455159544944763,,1763260767.993294,2.1614134311676025e-05,-7.2196125984191895e-06,676.9362540245056,,2.9802322387695312e-08,137.2176513671875,-0.0006082057952880859,497792,767.0
,,5150,,500.0,1763260768.374452,,,677.3174121379852,500.0,,,,498222,
0.0,1.0752688694992685e-06,5151,0.5663331151008606,,1763260768.4676719,8.843839168548584e-06,3.479514271020889e-05,677.4106318950653,,1.210719347000122e-08,396.8672180175781,-7.486343383789062e-05,498304,767.0
0.0,3.072196648190584e-07,5163,0.570503830909729,,1763260769.5971096,-9.601935744285583e-06,-3.3499673008918762e-06,678.5400695800781,,1.0244548320770264e-08,0.001299280789680779,-0.03345811367034912,499584,768.0
,,5165,,500.0,1763260769.7128425,,,678.655802488327,500.0,,,,499722,
