_step,losses/approx_kl,charts/episodic_length,_runtime,losses/old_approx_kl,losses/clipfrac,losses/value_loss,_timestamp,losses/entropy,charts/learning_rate,charts/SPS,global_step,losses/explained_variance,charts/episodic_return,losses/policy_loss
4806,1.5132129192352295e-05,,455.0922772884369,0.0005716625601053238,0.0,0.0009921826422214508,1763260540.2674892,0.5486043691635132,1.6973886886262335e-05,1103.0,471808,-0.01085817813873291,,-5.94407320022583e-05
4809,3.0566006898880005e-06,,455.31326127052307,-0.000196799635887146,0.0,0.0018151865806430578,1763260540.4884732,0.6227362155914307,1.6820276869111694e-05,1103.0,472064,0.031235992908477783,,-9.245239198207855e-05
4813,1.3103708624839783e-06,,455.68018770217896,-0.00015799608081579208,0.0,279.0202941894531,1763260540.8553996,0.5708053708076477,1.6589861843385734e-05,1103.0,472448,-2.574920654296875e-05,,-1.613423228263855e-05
4851,1.8058344721794128e-06,,459.15669798851013,-0.00014346931129693985,0.0,212.2727508544922,1763260544.33191,0.5495504140853882,1.4285714314610232e-05,1103.0,476288,5.418062210083008e-05,,-0.0001657642424106598
4852,3.3248215913772583e-07,,459.26741886138916,-0.00015386473387479782,0.0,0.0015145204961299896,1763260544.4426308,0.6027594804763794,1.4208909306034911e-05,1103.0,476416,-0.1283421516418457,,-0.0001295078545808792
4859,,500.0,459.89803171157837,,,,1763260545.0732436,,,,477177,,500.0,
4867,4.25335019826889e-06,,460.6316661834717,-0.000626089982688427,0.0,0.0011659266892820597,1763260545.806878,0.6195459365844727,1.328725011262577e-05,1103.0,477952,0.06527674198150635,,-0.00044577568769454956
4868,3.1460076570510864e-06,,460.7416605949402,0.0008469875901937485,0.0,0.0012563536874949932,1763260545.9168725,0.5866302251815796,1.321044510405045e-05,1103.0,478080,-0.3414881229400635,,-7.94529914855957e-05
4874,1.6773119568824768e-06,,461.22236347198486,2.0551495254039764e-05,0.0,252.50021362304688,1763260546.3975754,0.5292500257492065,1.290322597924387e-05,1103.0,478592,0.004317283630371094,,0.000481240451335907
4878,,500.0,461.583212852478,,,,1763260546.7584248,,,,479056,,500.0,
4882,1.819804310798645e-06,,462.03511476516724,-0.000531243160367012,0.0,0.001084825024008751,1763260547.2103267,0.5744248628616333,1.2365591828711331e-05,1103.0,479488,-0.03495752811431885,,-0.00019189342856407166
4915,2.1131709218025208e-06,,464.9907338619232,0.0001777028664946556,0.0,0.001135089434683323,1763260550.1659458,0.5880150198936462,1.0368663424742408e-05,1103.0,482816,0.07008785009384155,,2.2545456886291504e-05
4920,4.591420292854309e-07,,465.47166538238525,-0.00010020751506090164,0.0,0.0012391800992190838,1763260550.6468773,0.6076202392578125,1.0061444299935829e-05,1103.0,483328,-0.021768927574157715,,-0.00013720989227294922
4932,,500.0,466.5348117351532,,,,1763260551.7100236,,,,484556,,500.0,
4933,1.9371509552001953e-07,,466.6182310581207,2.584420144557953e-05,0.0,307.52008056640625,1763260551.793443,0.6016740202903748,9.293395123677328e-06,1103.0,484608,0.0001265406608581543,,-6.260350346565247e-05
4939,4.852190613746643e-07,,467.20885705947876,0.00010154489427804947,0.0,0.0016378102591261268,1763260552.384069,0.5396634936332703,8.909370080800727e-06,1103.0,485248,-0.37459874153137207,,-0.0001660659909248352
4946,2.849847078323364e-07,,467.87216353416443,-0.00013929232954978943,0.0,0.001165876630693674,1763260553.0473754,0.5938357710838318,8.448540938843507e-06,1103.0,486016,3.5762786865234375e-05,,-0.0002184733748435974
4953,1.7043203115463257e-07,,468.4560327529907,-0.00012866314500570297,0.0,228.33718872070312,1763260553.6312447,0.534710705280304,8.064515895966906e-06,1103.0,486656,-3.4809112548828125e-05,,2.3445114493370056e-05
4958,3.948807716369629e-07,,468.89540553092957,0.00013484060764312744,0.0,480.8927001953125,1763260554.0706174,0.5746791362762451,7.757296771160327e-06,1104.0,487168,-2.3245811462402344e-05,,-5.3901225328445435e-05
4963,2.6887282729148865e-06,,469.36633348464966,-0.0006798664107918739,0.0,242.67697143554688,1763260554.5415454,0.5595343112945557,7.450076736859046e-06,1104.0,487680,-7.557868957519531e-05,,-0.0005640983581542969
4971,,500.0,470.0618784427643,,,,1763260555.2370903,,,,488556,,500.0,
4972,9.12696123123169e-08,,470.13883781433105,-0.00013272464275360107,0.0,237.04537963867188,1763260555.3140497,0.5944529175758362,6.912442586326506e-06,1104.0,488576,1.710653305053711e-05,,-1.268833875656128e-05
4978,1.257285475730896e-07,,470.72290325164795,7.318425923585892e-05,0.0,0.0014143330045044422,1763260555.8981152,0.6120076179504395,6.528417998197256e-06,1104.0,489216,-0.014360189437866211,,-6.292015314102173e-05
4981,,500.0,470.9736328125,,,,1763260556.1488447,,,,489556,,500.0,
4989,1.6111880540847778e-07,,471.75336933135986,0.00021309498697519302,0.0,0.001321067102253437,1763260556.9285812,0.5749110579490662,5.837173375766724e-06,1104.0,490368,-0.41050851345062256,,-0.00023765116930007935
4994,5.4016709327697754e-08,,472.20806217193604,-3.082677721977234e-06,0.0,0.0011480101384222507,1763260557.383274,0.6329333186149597,5.529953796212794e-06,1104.0,490880,-0.06576287746429443,,2.50271987169981e-05
5008,1.8719583749771118e-07,,473.5458538532257,-0.00023256149142980576,0.0,0.0014593880623579025,1763260558.7210658,0.5572373867034912,4.685100066126324e-06,1103.0,492288,0.013924479484558105,,-5.671754479408264e-05
5013,3.03611159324646e-07,,473.98712730407715,1.2151896953582764e-05,0.0,0.001316860900260508,1763260559.1623392,0.5653621554374695,4.377880031825043e-06,1104.0,492800,-0.13023686408996582,,-0.00037688761949539185
5015,9.778887033462524e-08,500.0,474.2066683769226,-3.972742706537247e-05,0.0,964.4931640625,1763260559.3818803,0.5642218589782715,4.224270469421754e-06,1104.0,493056,3.814697265625e-06,500.0,-4.9983151257038116e-05
5039,,500.0,476.39598178863525,,,,1763260561.5711937,,,,495556,,500.0,
5071,1.210719347000122e-08,,479.3316535949707,-1.236889511346817e-05,0.0,0.0013587722787633538,1763260564.5068655,0.572178065776825,7.680491762585007e-07,1104.0,498816,-0.1511552333831787,,1.1688098311424255e-07
