global_step,losses/policy_loss,losses/entropy,losses/approx_kl,losses/clipfrac,_timestamp,charts/SPS,losses/explained_variance,losses/value_loss,charts/episodic_return,losses/old_approx_kl,_runtime,_step,charts/learning_rate,charts/episodic_length
477952,-0.002304689958691597,0.5725803971290588,1.250486820936203e-05,0.0,1763260752.1506176,755.0,-0.0196610689163208,0.0014182465383782983,,0.00044954288750886917,661.6701056957245,4874,1.328725011262577e-05,
478336,0.00030726194381713867,0.5001627802848816,1.9920989871025085e-06,0.0,1763260752.4815938,755.0,-8.821487426757812e-05,227.4940185546875,,0.0003683296963572502,662.001081943512,4878,1.3056835996394511e-05,
478761,,,,,1763260752.8582308,,,,500.0,,662.3777189254761,4882,,500.0
482176,-0.0007402636110782623,0.5490713119506836,2.284534275531769e-06,0.0,1763260755.947159,757.0,-0.06967437267303467,0.0009682536474429071,,0.00041508767753839493,665.4666471481323,4915,1.075268846761901e-05,
482688,-0.0010027140378952026,0.5554555654525757,4.5299530029296875e-06,0.0,1763260756.3860755,757.0,0.11355835199356079,0.0010402090847492218,,-0.00048670917749404907,665.9055635929108,4920,1.0445468433317728e-05,
483840,0.0002747792750597,0.5813767313957214,5.559995770454407e-07,0.0,1763260757.408879,758.0,-7.236003875732422e-05,434.281494140625,,-1.87726691365242e-05,666.9283671379089,4932,9.754224265634548e-06,
483968,2.672523260116577e-05,0.5795291662216187,7.636845111846924e-08,0.0,1763260757.518566,758.0,-0.01565408706665039,0.0015189904952421784,,5.480647087097168e-05,667.0380539894104,4933,9.677419257059228e-06,
484608,-0.0007153414189815521,0.5191135406494141,1.0705552995204926e-05,0.0,1763260758.103697,758.0,-0.29300224781036377,0.0012055732076987624,,-0.0008092904463410378,667.6231851577759,4939,9.293395123677328e-06,
485261,,,,,1763260758.664828,,,,500.0,,668.1843161582947,4946,,500.0
486016,8.463114500045776e-05,0.5774326324462891,1.5832483768463135e-07,0.0,1763260759.3544571,759.0,0.028685271739959717,0.0011039426317438483,,-8.56500118970871e-05,668.873945236206,4953,8.448540938843507e-06,
486528,-5.470588803291321e-05,0.5811641216278076,5.681067705154419e-08,0.0,1763260759.818437,759.0,-0.17586183547973633,0.0011287727393209934,,-4.588626325130463e-06,669.337925195694,4958,8.141320904542226e-06,
487040,-0.0003304332494735718,0.5553485751152039,4.544854164123535e-07,0.0,1763260760.278144,759.0,-0.18160533905029297,0.0010807570070028305,,6.351247429847717e-05,669.7976319789886,4963,7.834101779735647e-06,
487808,3.0219554901123047e-05,0.5639852285385132,1.1175870895385742e-08,0.0,1763260760.9808962,760.0,3.731250762939453e-05,498.7000732421875,,-2.607889473438263e-05,670.5003843307495,4971,7.373271728283726e-06,
487936,-0.0006968528032302856,0.5629335641860962,1.2777745723724365e-06,0.0,1763260761.0899966,760.0,0.13453781604766846,0.0012713986216112971,,-0.0002509746700525284,670.6094846725464,4972,7.296467174455756e-06,
488576,-7.929373532533646e-05,0.5520622730255127,1.7415732145309448e-07,0.0,1763260761.6445417,760.0,-0.08566701412200928,0.001106063718907535,,3.894884139299393e-05,671.1640298366547,4978,6.912442586326506e-06,
488832,-4.41819429397583e-06,0.5439853668212891,2.207234501838684e-07,0.0,1763260761.868368,760.0,-4.2438507080078125e-05,283.061279296875,,-8.180271834135056e-05,671.3878560066223,4981,6.7588325691758655e-06,
489728,-1.9017606973648071e-06,0.4700523018836975,3.8277357816696167e-07,0.0,1763260762.6773586,761.0,0.23508799076080322,0.0010926875984296203,,6.487686187028885e-05,672.1968467235565,4989,6.221197963895975e-06,
490240,-0.00015239976346492767,0.5832234025001526,1.4863908290863037e-06,0.0,1763260763.1560345,761.0,-0.01212000846862793,0.0010776836425065994,,-7.475912570953369e-05,672.6755225658417,4994,5.913978384342045e-06,
491648,0.00012959539890289307,0.5202128887176514,3.390014171600342e-07,0.0,1763260764.404792,762.0,-0.025875091552734375,0.00107197358738631,,0.00014040619134902954,673.924280166626,5008,5.069124199508224e-06,
492160,-0.0005030781030654907,0.5725407004356384,4.367902874946594e-07,0.0,1763260764.848052,762.0,0.12528419494628906,0.0011213845573365688,,0.00014697667211294174,674.3675401210785,5013,4.761904619954294e-06,
492288,-6.490945816040039e-05,0.5512787699699402,2.9802322387695312e-08,0.0,1763260764.9617076,762.0,-5.745887756347656e-05,344.395263671875,,-5.5184587836265564e-05,674.4811956882477,5015,4.685100066126324e-06,
494761,,,,,1763260767.1745818,,,,500.0,,676.6940698623657,5039,,500.0
498048,4.220753908157349e-06,0.5577274560928345,1.1175870895385742e-08,0.0,1763260770.1332748,765.0,-0.002258777618408203,0.0012776892399415374,,-1.2731179594993591e-05,679.6527628898621,5071,1.2288786592762335e-06,
