_step,_timestamp,charts/episodic_return,losses/approx_kl,charts/SPS,losses/entropy,losses/value_loss,losses/explained_variance,losses/clipfrac,_runtime,global_step,losses/old_approx_kl,losses/policy_loss,charts/learning_rate,charts/episodic_length
4806,1763260706.3097878,,3.734603524208069e-07,752.0,0.5593878030776978,225.65260314941406,7.82012939453125e-05,0.0,647.8462896347046,467584,1.4314427971839905e-06,-3.779307007789612e-05,1.9508448531269096e-05,
4809,1763260706.6432676,,1.8440186977386475e-06,753.0,0.5202128291130066,0.0008192607201635838,0.06786906719207764,0.0,648.1797695159912,467968,-0.00027165189385414124,0.00025375746190547943,1.9278033505543135e-05,
4813,1763260707.014291,,3.051944077014923e-06,753.0,0.6128510236740112,0.0008972394280135632,0.007282733917236328,0.0,648.5507929325104,468352,0.000502455048263073,-0.000474538654088974,1.9047618479817174e-05,
4851,1763260710.4705105,,8.074566721916199e-07,755.0,0.5500919222831726,0.001539881806820631,-0.4416065216064453,0.0,652.0070123672485,472192,-8.522532880306244e-06,-1.862645149230957e-07,1.6743471860536374e-05,
4852,1763260710.580957,,5.696900188922882e-06,755.0,0.5211814641952515,0.0009167126845568419,-0.07151246070861816,0.0,652.117458820343,472320,0.00048667658120393753,-0.0007066689431667328,1.6666666851961054e-05,
4859,1763260711.188469,500.0,,,,,,,652.7249708175659,472994,,,,500.0
4867,1763260711.955922,,1.6624107956886292e-06,756.0,0.5530493855476379,0.0008838555077090859,0.11593121290206909,0.0,653.4924237728119,473856,0.0005573397502303123,-0.0002122931182384491,1.5745008568046615e-05,
4868,1763260712.1003633,,2.1029263734817505e-06,756.0,0.586531400680542,0.0008632230455987155,-0.13399732112884521,0.0,653.6368651390076,473984,-0.0001073889434337616,-4.1350722312927246e-05,1.5668203559471294e-05,
4874,1763260712.546738,,3.2791867852211e-06,756.0,0.5211383104324341,311.6333312988281,-0.00015795230865478516,0.0,654.0832397937775,474496,-0.00010070484131574631,-0.00016014277935028076,1.5360983525170013e-05,
4878,1763260712.917647,500.0,,,,,,,654.4541487693787,474994,,,,500.0
4882,1763260713.3590548,,5.501322448253632e-06,756.0,0.5629360675811768,0.0009684221586212516,-0.14644765853881836,0.0,654.8955566883087,475392,-0.0011502979323267937,-0.00043831393122673035,1.4823348465142772e-05,
4915,1763260716.2612216,,2.1439045667648315e-06,758.0,0.5373231172561646,356.3494567871094,0.0003955364227294922,0.0,657.797723531723,478592,8.623301982879639e-05,0.00014535710215568542,1.290322597924387e-05,
4920,1763260716.7058246,,3.8463622331619263e-07,758.0,0.5940005779266357,614.3281860351562,0.0001068115234375,0.0,658.2423264980316,479104,9.228195995092392e-05,-5.346536636352539e-05,1.259600594494259e-05,
4932,1763260717.8632085,,1.5553086996078491e-06,759.0,0.6013872623443604,0.001091844867914915,0.017017006874084473,0.0,659.3997104167938,480384,6.425566971302032e-05,-0.00025673769414424896,1.182795676868409e-05,
4933,1763260717.9039273,500.0,,,,,,,659.4404292106628,480507,,,,500.0
4939,1763260718.4688358,,3.3527612686157227e-07,759.0,0.5931060910224915,57.44420623779297,0.00011658668518066406,0.0,660.0053377151489,481024,-2.166256308555603e-06,3.848224878311157e-06,1.144393263530219e-05,
4946,1763260719.1628292,,1.9669532775878906e-06,759.0,0.572733461856842,0.001295864349231124,-0.37131476402282715,0.0,660.6993310451508,481792,-0.00015493296086788177,0.0003419741988182068,1.0983102583850268e-05,
4953,1763260719.7847292,500.0,,,,,,,661.3212311267853,482507,,,,500.0
4958,1763260720.2246578,500.0,,,,,,,661.761159658432,483007,,,,500.0
4963,1763260720.6992347,500.0,,,,,,,662.2357366085052,483507,,,,500.0
4971,1763260721.4934762,,9.872019290924072e-08,761.0,0.6087872385978699,0.0011601715814322233,0.025832533836364746,0.0,663.0299780368805,484352,-3.032386302947998e-06,-0.00011675804853439331,9.447004231333267e-06,
4972,1763260721.6044958,,4.293397068977356e-07,761.0,0.5656683444976807,0.0010098027996718884,0.17878150939941406,0.0,663.1409976482391,484480,-6.273481994867325e-05,-0.00011555105447769165,9.370200132252648e-06,
4978,1763260722.0571876,500.0,,,,,,,663.5936894416809,485007,,,,500.0
4981,1763260722.3816433,,1.5869736671447754e-06,761.0,0.5717647671699524,0.0011577180121093988,0.19578951597213745,0.0,663.9181451797485,485376,0.0002892259508371353,-4.100985825061798e-05,8.832565072225407e-06,
4989,1763260723.0778399,,8.735805749893188e-07,762.0,0.5658780932426453,0.0014604877214878798,0.1458057165145874,0.0,664.6143417358398,486144,-0.00023389048874378204,-0.0005798116326332092,8.371735930268187e-06,
4994,1763260723.552727,,6.444752216339111e-07,762.0,0.5688868165016174,0.001408488373272121,0.09577804803848267,0.0,665.0892288684845,486656,-0.00021735206246376038,4.3332576751708984e-05,8.064515895966906e-06,
5008,1763260724.8125882,,1.2759119272232056e-07,763.0,0.5721108913421631,223.0166778564453,7.647275924682617e-05,0.0,666.3490900993347,488064,6.457138806581497e-05,-1.996755599975586e-05,7.219662165880436e-06,
5013,1763260725.2573729,,5.569308996200562e-07,763.0,0.5723568201065063,311.3957824707031,4.863739013671875e-05,0.0,666.7938747406006,488576,4.8590824007987976e-05,-7.795169949531555e-05,6.912442586326506e-06,
5015,1763260725.481244,,7.878988981246948e-07,763.0,0.5972036123275757,0.0012192396679893136,-0.11775124073028564,0.0,667.0177459716797,488832,0.0001619923859834671,3.065168857574463e-05,6.7588325691758655e-06,
5039,1763260727.707968,,2.775341272354126e-07,764.0,0.5674033761024475,0.0012130399700254202,0.11082398891448975,0.0,669.2444698810577,491264,0.0002605915069580078,-6.290897727012634e-05,5.299539225234184e-06,
5071,1763260730.5896838,500.0,,,,,,,672.1261856555939,494507,,,,500.0
5117,1763260734.8334,,7.450580596923828e-09,768.0,0.5447570085525513,0.0013103915844112635,0.12097102403640747,0.0,676.3699018955231,499200,1.471489667892456e-05,1.564621925354004e-06,5.376344347496342e-07,
5122,1763260735.3070545,,1.30385160446167e-08,768.0,0.5642398595809937,0.001344227697700262,-0.19836080074310303,0.0,676.8435564041138,499712,-3.6563724279403687e-06,2.9765069484710693e-06,2.3041474150886643e-07,
