losses/policy_loss,charts/SPS,losses/approx_kl,losses/old_approx_kl,losses/clipfrac,charts/episodic_return,charts/learning_rate,_runtime,losses/entropy,losses/explained_variance,_timestamp,losses/value_loss,_step,charts/episodic_length,global_step
-0.00019903108477592468,903.0,8.556991815567017e-06,0.0007999055087566376,0.0,,0.0002859446976799518,52.135417222976685,0.5495772957801819,0.036136090755462646,1763260105.0094163,93.43912506103516,370,,23552
-0.0012633148580789566,905.0,0.000136655755341053,0.0020012734457850456,0.0,,0.0002856374776456505,52.6407413482666,0.5535931587219238,0.02849113941192627,1763260105.5147405,100.2979965209961,375,,24064
,,,,,500.0,,54.57559108734131,,,1763260107.4495902,,396,500.0,26021
,,,,,500.0,,57.02797865867615,,,1763260109.9019778,,425,500.0,28692
0.0039276257157325745,931.0,0.00015929993242025375,0.0019492888823151588,0.0,,0.00028195083723403513,58.48744440078735,0.5578749179840088,0.5755407214164734,1763260111.3614435,12.479657173156738,441,,30208
,,,,,88.0,,59.08550190925598,,,1763260111.959501,,450,88.0,30905
-0.0036303438246250153,940.0,0.0003438936546444893,-0.0036408500745892525,0.0,,0.00028041473706252873,60.89502286911011,0.5965462923049927,0.07491892576217651,1763260113.769022,220.47366333007812,471,,32768
-0.007212609052658081,944.0,0.00043889135122299194,-0.0009494200348854065,0.0,,0.00027980029699392617,61.84495759010315,0.6172682642936707,-0.15078198909759521,1763260114.7189567,11.981975555419922,481,,33792
0.00021941587328910828,947.0,1.2312084436416626e-06,0.0003423355519771576,0.0,,0.00027933946694247425,62.55751013755798,0.5414748191833496,0.7281012535095215,1763260115.4315093,6.95899772644043,490,,34560
0.00384565070271492,950.0,0.0031423745676875114,0.003507220186293125,0.0,,0.00027857141685672104,63.77752947807312,0.5999235510826111,-0.5925976037979126,1763260116.6515286,16.35618019104004,504,,35840
,,,,,201.0,,64.53299403190613,,,1763260117.4069932,,515,201.0,36710
