charts/SPS,losses/old_approx_kl,_step,charts/episodic_length,charts/episodic_return,losses/clipfrac,losses/policy_loss,_runtime,global_step,losses/approx_kl,_timestamp,losses/entropy,losses/value_loss,losses/explained_variance,charts/learning_rate
,,4939,500.0,500.0,,,466.1202402114868,479726,,1763260517.1447833,,,,
1089.0,0.00018270593136548996,4946,,,0.0,-0.00021091848611831665,466.7576484680176,480384,2.3189932107925415e-07,1763260517.7821915,0.5798115134239197,0.0014687955845147371,0.16092699766159058,1.182795676868409e-05
1089.0,9.591411799192429e-05,4953,,,0.0,-0.00017409026622772217,467.4630661010742,481152,1.671724021434784e-06,1763260518.4876091,0.523683488368988,0.0013037527678534389,-0.583580493927002,1.136712762672687e-05
1089.0,7.2587281465530396e-06,4958,,,0.0,-6.55241310596466e-05,467.9487957954407,481664,1.7080456018447876e-06,1763260518.9733388,0.5092764496803284,0.0010593840852379799,-0.48803043365478516,1.1059907592425589e-05
1089.0,0.00021036900579929352,4963,,,0.0,0.0006162077188491821,468.39715361595154,482176,6.485730409622192e-06,1763260519.4216967,0.6033234596252441,0.0009125067153945565,0.11106646060943604,1.075268846761901e-05
1089.0,-0.00019501056522130966,4971,,,0.0,7.881596684455872e-05,469.11577248573303,482944,2.7706846594810486e-06,1763260520.1403155,0.6092876195907593,0.0012853930238634348,0.0776829719543457,1.0291858416167088e-05
1089.0,8.852127939462662e-05,4972,,,0.0,4.031136631965637e-05,469.226722240448,483072,1.451931893825531e-06,1763260520.2512653,0.5565590262413025,0.0011427925201132894,0.3632606267929077,1.0215053407591768e-05
1089.0,0.00035689398646354675,4978,,,0.0,7.517542690038681e-05,469.78912448883057,483712,3.5017728805541992e-06,1763260520.8136675,0.5757358074188232,0.0010744906030595303,0.13894742727279663,9.831029274209868e-06
1089.0,3.8215890526771545e-05,4981,,,0.0,-6.011687219142914e-05,470.06815242767334,483968,1.2740492820739746e-06,1763260521.0926955,0.5801622867584229,0.0013646483421325684,-0.26103460788726807,9.677419257059228e-06
1089.0,-8.043833076953888e-06,4989,,,0.0,2.2836029529571533e-05,470.7731385231018,484736,5.681067705154419e-08,1763260521.7976816,0.5985634326934814,329.0814208984375,1.5676021575927734e-05,9.216590115102008e-06
1089.0,-0.0002929903566837311,4994,,,0.0,0.00024322420358657837,471.2591722011566,485248,5.234032869338989e-07,1763260522.2837152,0.595055341720581,628.7581787109375,1.4603137969970703e-05,8.909370080800727e-06
,,5008,500.0,500.0,,,472.55089497566223,486726,,1763260523.575438,,,,
,,5013,500.0,500.0,,,472.99824118614197,487226,,1763260524.0227842,,,,
1089.0,-6.909295916557312e-05,5015,,,0.0,-0.00027259625494480133,473.22608947753906,487424,3.0547380447387695e-07,1763260524.2506325,0.5405551791191101,0.0012796642258763313,-0.07241058349609375,7.603686754009686e-06
1089.0,-7.5642019510269165e-06,5039,,,0.0,-7.256865501403809e-05,475.4263708591461,489856,5.401670932769775e-07,1763260526.450914,0.5570123791694641,0.001746908063068986,-0.06456959247589111,6.144393410068005e-06
1089.0,0.00023341085761785507,5071,,,0.0,-2.7434900403022766e-05,478.43180561065674,493184,5.634501576423645e-07,1763260529.4563487,0.5432098507881165,0.001436434336937964,-0.381855845451355,4.147465460846433e-06
,,5117,500.0,500.0,,,482.4821798801422,497748,,1763260533.506723,,,,
1090.0,2.5061890482902527e-06,5122,,,0.0,-2.594292163848877e-05,482.94422817230225,498176,1.3969838619232178e-08,1763260533.9687712,0.6017627120018005,0.0011927274754270911,0.14302170276641846,1.152073764387751e-06
1090.0,-5.026720464229584e-05,5127,,,0.0,-3.68654727935791e-05,483.3900887966156,498688,2.2351741790771484e-08,1763260534.4146318,0.5477763414382935,0.001122696092352271,-0.25115859508514404,8.448540711469832e-07
,,5128,500.0,500.0,,,483.41874289512634,498766,,1763260534.443286,,,,
1090.0,-1.5515834093093872e-06,5140,,,0.0,1.4454126358032227e-06,484.54046058654785,499968,1.1175870895385742e-08,1763260535.5650036,0.6057226061820984,0.0012328213779255748,0.21055305004119873,7.68049162047646e-08
