_runtime,charts/learning_rate,charts/SPS,losses/entropy,losses/clipfrac,losses/policy_loss,_timestamp,charts/episodic_length,losses/explained_variance,losses/old_approx_kl,losses/value_loss,losses/approx_kl,charts/episodic_return,_step,global_step
543.9973766803741,1.5514593542320654e-05,918.0,0.5477346181869507,0.0,-0.0013027987442910671,1763260600.2020676,,0.09931010007858276,0.0011349823325872421,0.0010087520349770784,2.026371657848358e-05,,4874,474240
544.3295452594757,1.5284178516594693e-05,918.0,0.548477828502655,0.0,-0.0003031305968761444,1763260600.5342362,,-0.03892087936401367,0.00018397532403469086,0.0009506269125267863,2.5331974029541016e-07,,4878,474624
544.6663243770599,1.5053763490868732e-05,918.0,0.5748965740203857,0.0,-6.496906280517578e-06,1763260600.8710153,,-0.13188886642456055,-0.00028125103563070297,0.0011462941765785217,7.478520274162292e-07,,4882,475008
547.6601984500885,1.3056835996394511e-05,919.0,0.5626458525657654,0.0,9.766966104507446e-05,1763260603.8648894,,4.4465065002441406e-05,-0.0002062944695353508,510.8101501464844,5.559995770454407e-07,,4915,478336
548.1372344493866,1.274961596209323e-05,919.0,0.5764042735099792,0.0,0.0005529224872589111,1763260604.3419254,,0.00011134147644042969,-0.00020584091544151306,276.3901672363281,1.434236764907837e-06,,4920,478848
549.2829937934875,1.198156678583473e-05,920.0,0.5218374133110046,0.0,-0.0008455663919448853,1763260605.4876847,,0.290316641330719,0.0003469455987215042,0.0011753557482734323,1.1868774890899658e-05,,4932,480128
549.3226721286774,,,,,,1763260605.527363,500.0,,,,,500.0,4933,480243
549.8421709537506,1.159754265245283e-05,920.0,0.5381820797920227,0.0,-0.00017352961003780365,1763260606.046862,,7.611513137817383e-05,0.0001066550612449646,742.8530883789062,1.6391277313232422e-07,,4939,480768
550.5422372817993,1.1136712601000909e-05,920.0,0.6164947748184204,0.0,-0.00015932321548461914,1763260606.7469282,,-0.028507232666015625,6.47539272904396e-05,0.0012173585128039122,2.896413207054138e-07,,4946,481536
551.1569540500641,,,,,,1763260607.361645,500.0,,,,,500.0,4953,482243
551.5986573696136,,,,,,1763260607.8033483,500.0,,,,,500.0,4958,482743
552.0711052417755,,,,,,1763260608.2757962,500.0,,,,,500.0,4963,483243
552.8329541683197,9.600614248483907e-06,921.0,0.5911287069320679,0.0,-0.00011770054697990417,1763260609.037645,,-0.018583059310913086,-0.0001516314223408699,0.0012536165304481983,7.925555109977722e-07,,4971,484096
552.9418885707855,9.523809239908587e-06,921.0,0.551072895526886,0.0,-0.00022840872406959534,1763260609.1465795,,-0.16125857830047607,-0.0001941220834851265,0.0010281626600772142,5.112960934638977e-07,,4972,484224
553.4236104488373,,,,,,1763260609.6283014,500.0,,,,,500.0,4978,484743
553.7515456676483,8.986175089376047e-06,921.0,0.6166853308677673,0.0,-0.00022293999791145325,1763260609.9562366,,0.005530297756195068,2.0162202417850494e-05,0.0009561341721564531,6.435438990592957e-07,,4981,485120
554.4479832649231,8.525345947418828e-06,921.0,0.568520188331604,0.0,-0.0002965480089187622,1763260610.6526742,,-0.2102189064025879,0.00012099370360374451,0.001356092281639576,1.8514692783355713e-06,,4989,485888
554.8941783905029,8.218125913117547e-06,922.0,0.6010991334915161,0.0,-5.017407238483429e-05,1763260611.0988693,,0.02282726764678955,4.230812191963196e-05,0.0014178496785461903,1.30385160446167e-07,,4994,486400
556.1841187477112,7.373271728283726e-06,922.0,0.5532585978507996,0.0,0.00010806135833263397,1763260612.3888097,,0.2820860743522644,-3.289896994829178e-05,0.0013714681845158339,5.299225449562073e-07,,5008,487808
556.6303505897522,7.066052148729796e-06,922.0,0.5643130540847778,0.0,-7.539242506027222e-05,1763260612.8350415,,-0.06667566299438477,-0.00012750271707773209,0.0014088739408180118,1.5925616025924683e-07,,5013,488320
556.7474682331085,,,,,,1763260612.9521592,500.0,,,,,500.0,5015,488464
558.946742773056,,,,,,1763260615.1514337,500.0,,,,,500.0,5039,490964
561.9095749855042,3.533026074364898e-06,924.0,0.5849331021308899,0.0,-9.681656956672668e-05,1763260618.114266,,-0.01244819164276123,-0.00016904529184103012,0.0014967536553740501,3.25031578540802e-07,,5071,494208
566.160101890564,,,,,,1763260622.3647928,500.0,,,,,500.0,5117,498964
566.6395924091339,,,,,,1763260622.8442833,500.0,,,,,500.0,5122,499464
567.079208612442,7.68049162047646e-08,926.0,0.6186374425888062,0.0,-6.966292858123779e-07,1763260623.2838995,,-0.00019490718841552734,1.0458752512931824e-06,333.23052978515625,1.5832483768463135e-08,,5127,499968
