_runtime,global_step,losses/entropy,losses/clipfrac,losses/approx_kl,charts/episodic_length,losses/policy_loss,charts/SPS,losses/value_loss,charts/learning_rate,_step,charts/episodic_return,_timestamp,losses/explained_variance,losses/old_approx_kl
674.0824296474457,480000,0.5916929841041565,0.0,1.4528632164001465e-06,,-0.0002065896987915039,751.0,0.0013134522596374154,1.205837179441005e-05,4953,,1763260704.0237606,0.07457852363586426,-0.00017364881932735443
674.5643079280853,480512,0.587891697883606,0.0,3.557652235031128e-06,,-0.0009332997724413872,751.0,0.0013863270869478583,1.1751151760108769e-05,4958,,1763260704.5056388,0.2614235281944275,0.00047430582344532013
675.01047706604,481024,0.5674341917037964,0.0,2.843327820301056e-06,,-0.00038390234112739563,751.0,0.0013351412490010262,1.144393263530219e-05,4963,,1763260704.951808,-0.019919633865356445,-0.00028980802744627
675.7347569465637,481843,,,,500.0,,,,,4971,500.0,1763260705.6760879,,
675.8283462524414,481920,0.6059324145317078,0.0,5.150213837623596e-07,,-0.00022481568157672882,751.0,350.0568542480469,1.0906297575274948e-05,4972,,1763260705.7696772,-1.71661376953125e-05,7.945206016302109e-05
676.4228854179382,482560,0.551643967628479,0.0,4.9229711294174194e-06,,-0.0009760633111000061,752.0,0.0014123013243079185,1.0522273441893049e-05,4978,,1763260706.3642163,-0.06208670139312744,0.0012961458414793015
676.6561200618744,482843,,,,500.0,,,,,4981,500.0,1763260706.597451,,
677.4634690284729,483712,0.549879789352417,0.0,1.0338611900806427e-05,,-0.0008030161261558533,752.0,0.0009762164554558694,9.831029274209868e-06,4989,,1763260707.4048,-0.09914100170135498,0.00043809134513139725
677.9052770137787,484224,0.5504594445228577,0.0,5.532056093215942e-07,,9.74014401435852e-05,753.0,0.000919599668122828,9.523809239908587e-06,4994,,1763260707.846608,-0.14220869541168213,0.00014345161616802216
679.1593897342682,485632,0.5858628153800964,0.0,1.5096738934516907e-06,,-0.000420253723859787,753.0,0.0010643670102581382,8.678955055074766e-06,5008,,1763260709.1007206,-0.10066616535186768,-9.137298911809921e-05
679.697446346283,486144,0.5785547494888306,0.0,1.7043203115463257e-07,,5.446374416351318e-06,753.0,0.0009725577547214925,8.371735930268187e-06,5013,,1763260709.6387773,0.09424412250518799,8.61799344420433e-05
679.8338625431061,486343,,,,500.0,,,,,5015,500.0,1763260709.7751935,,
682.1283757686615,488832,0.5477991700172424,0.0,5.45848160982132e-06,,-0.00035760365426540375,755.0,0.0009892084635794163,6.7588325691758655e-06,5039,,1763260712.0697067,-0.24715685844421387,-0.00031872745603322983
685.0220584869385,492032,0.5935775637626648,0.0,1.9837170839309692e-07,,-6.471574306488037e-05,756.0,0.0012865847675129771,4.838709628529614e-06,5071,,1763260714.9633894,0.2060258388519287,-0.00018513109534978867
689.2874448299408,496768,0.5110903978347778,0.0,9.96515154838562e-08,,-3.324449062347412e-05,759.0,0.0012061274610459805,1.9969277218478965e-06,5117,,1763260719.2287757,0.21794092655181885,-9.186659008264542e-05
689.7319178581238,497280,0.5212557315826416,0.0,1.0803341865539551e-07,,-0.0001100003719329834,759.0,0.0012331284815445542,1.6897081422939664e-06,5122,,1763260719.6732488,-0.4794672727584839,-4.230998456478119e-05
690.21528840065,497792,0.5947907567024231,0.0,3.5390257835388184e-08,,-3.4887343645095825e-05,759.0,0.0011907251318916678,1.3824884490531986e-06,5127,,1763260720.1566193,-0.10973739624023438,2.7650967240333557e-05
690.2361285686493,497843,,,,500.0,,,,,5128,500.0,1763260720.1774595,,
691.3581948280334,499072,0.614998459815979,0.0,6.51925802230835e-09,,-1.6391277313232422e-05,760.0,0.0012386722955852747,6.144393296381168e-07,5140,,1763260721.2995257,-0.18596792221069336,2.0845793187618256e-05
691.9301860332489,499712,0.5868843793869019,0.0,1.30385160446167e-08,,2.4549663066864014e-06,760.0,0.0011527689639478922,2.3041474150886643e-07,5146,,1763260721.871517,-0.07932353019714355,-4.377216100692749e-07
