losses/clipfrac,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_timestamp,losses/entropy,charts/episodic_length,losses/value_loss,global_step,charts/learning_rate,charts/episodic_return,_runtime,_step,charts/SPS,losses/approx_kl
,,,,1763260243.4967742,,500.0,,56449,,500.0,152.49161028862,757,,
0.0,-0.00995577871799469,0.000819687731564045,-0.0030890703201293945,1763260244.472252,0.5355000495910645,,369.7809143066406,56960,0.00026589861954562366,,153.46708798408508,762,455.0,0.0012112325057387352
0.0,0.0024206098169088364,0.0040510548278689384,0.0005315542221069336,1763260245.4280438,0.5515881776809692,,480.7361755371094,57472,0.0002655913995113224,,154.4228799343109,767,456.0,0.0001255003735423088
0.00390625,0.008431846275925636,-0.010110155679285526,0.037947773933410645,1763260247.1260562,0.5624189376831055,,0.23750460147857666,58368,0.00026505376445129514,,156.12089228630066,775,457.0,0.0031835855916142464
,,,,1763260249.4548135,,500.0,,59558,,500.0,158.44964957237244,788,,
0.005859375,-0.018930558115243912,-0.022748488932847977,-0.0008399486541748047,1763260251.3846767,0.5842024683952332,,0.0681130588054657,60544,0.0002637480793055147,,160.37951278686523,797,458.0,0.003584981895983219
,,,,1763260252.9459174,,500.0,,61438,,500.0,161.94075345993042,806,,
0.0,-0.0011558681726455688,0.00013684574514627457,0.0003654360771179199,1763260254.5349596,0.5767785906791687,,372.1441650390625,62080,0.00026282641920261085,,163.52979564666748,815,459.0,1.5000812709331512e-05
0.0,-0.0031497180461883545,0.002561919391155243,8.618831634521484e-05,1763260263.602937,0.555271565914154,,389.537109375,66688,0.0002600614388938993,,172.59777307510376,863,462.0,0.0003539770841598511
,,,,1763260265.3712542,,500.0,,67638,,500.0,174.36609029769897,872,,
0.0,-0.013023361563682556,0.0035115117207169533,0.7204656004905701,1763260266.3106709,0.4850230813026428,,0.0001453063596272841,68096,0.0002592165837995708,,175.30550694465637,876,463.0,0.002126920036971569
,,,,1763260274.162862,,500.0,,72138,,500.0,183.15769815444946,916,,
0.0,-0.0057547688484191895,0.006552392616868019,0.00147169828414917,1763260275.3582082,0.4560359716415405,,498.2276916503906,72704,0.00025645160349085927,,184.35304427146912,922,466.0,0.0004187431186437607
0.0,-0.004500973969697952,-0.0020724553614854813,-0.026889681816101074,1763260277.0612416,0.4962307810783386,,0.00014904222916811705,73600,0.00025591396843083203,,186.05607771873474,930,466.0,0.0005414541810750961
0.0,-0.008142489939928055,-0.01226949691772461,-0.0741579532623291,1763260278.6119022,0.46356552839279175,,0.0029647964984178543,74368,0.0002554531383793801,,187.60673832893372,938,467.0,0.0004883222281932831
,,,,1763260279.1330924,,500.0,,74638,,500.0,188.1279284954071,941,,
0.0,0.005462802946567535,0.0013112099841237068,-2.2649765014648438e-05,1763260279.3710635,0.4861257076263428,,284.61907958984375,74752,0.00025522272335365415,,188.3658995628357,942,467.0,0.0004054000601172447
0.0,-0.009873181581497192,0.0005730399861931801,-1.0019152164459229,1763260280.6673996,0.5361927151679993,,0.00020289066014811397,75392,0.00025483869831077754,,189.66223573684692,948,467.0,0.00035705696791410446
0.0,-0.0007723122835159302,0.00887292716652155,0.0001774430274963379,1763260285.697464,0.4046856462955475,,311.20263671875,77952,0.00025330259813927114,,194.69230008125305,974,468.0,0.0007640840485692024
0.0,-0.008514538407325745,0.001531367190182209,0.16057658195495605,1763260286.92616,0.5128104090690613,,0.006010463926941156,78592,0.00025291857309639454,,195.92099618911743,980,469.0,0.00016723666340112686
0.0,3.4049153327941895e-05,-0.008098399266600609,-0.03239035606384277,1763260287.9057703,0.5498212575912476,,0.004978752229362726,79104,0.00025261135306209326,,196.9006063938141,985,469.0,0.0006107892841100693
0.0,0.004725262522697449,-0.005631693638861179,0.28473782539367676,1763260289.6205368,0.5263079404830933,,0.005207454785704613,80128,0.00025199694209732115,,198.61537289619446,995,470.0,0.0014031203463673592
0.0,0.006247729063034058,-0.002225319854915142,-0.3560194969177246,1763260289.9042234,0.5612229704856873,,0.0001830295950639993,80384,0.0002518433320801705,,198.89905953407288,997,471.0,0.000248652882874012
0.00390625,-0.00011572986841201782,0.0021061282604932785,-1.4328207969665527,1763260291.9468112,0.4605492949485779,,0.00040046279900707304,82176,0.00025076806196011603,,200.94164729118347,1015,476.0,0.0031015556305646896
0.001953125,0.0009633004665374756,0.007763520814478397,-0.92054283618927,1763260292.8372624,0.44718360900878906,,0.0007349748048000038,82688,0.00025046084192581475,,201.8320984840393,1020,476.0,0.0023427633568644524
0.083984375,-0.013091892004013062,0.012929001823067665,-2.8719303607940674,1763260294.8070567,0.43872731924057007,,0.0002760416246019304,83840,0.00024976959684863687,,203.80189275741577,1031,478.0,0.012485967949032784
0.0,-0.006058529019355774,-0.0022685006260871887,0.12590783834457397,1763260298.3093126,0.5874223113059998,,0.0009931232780218124,85760,0.00024861752172000706,,207.30414867401123,1050,479.0,0.0009506996721029282
0.001953125,-0.013723164796829224,0.005946415476500988,0.0003985762596130371,1763260298.7561462,0.5709585547447205,,286.8708190917969,86016,0.0002484639117028564,,207.7509822845459,1053,479.0,0.001663719303905964
0.0,-0.012134440243244171,0.016122989356517792,0.0004902482032775879,1763260299.6618474,0.5440113544464111,,302.22283935546875,86528,0.00024815669166855514,,208.6566834449768,1058,480.0,0.0022852998226881027
,,,,1763260302.570496,,246.0,,89040,,246.0,211.56533217430115,1083,,
,,,,1763260303.3595686,,500.0,,89648,,500.0,212.35440468788147,1091,,
,,,,1763260305.989393,,500.0,,91148,,500.0,214.9842290878296,1106,,
0.0,-0.005020745098590851,-0.005565406754612923,-0.8146016597747803,1763260308.514778,0.5385775566101074,,0.0005005967104807496,92544,0.0002445468562655151,,217.5096139907837,1118,489.0,0.000564849004149437
0.0,-0.0013909190893173218,0.001138073392212391,0.0003147721290588379,1763260309.6320627,0.5177311897277832,,435.87213134765625,93184,0.0002441628312226385,,218.62689876556396,1125,489.0,7.93682411313057e-05
0.005859375,-0.013749556615948677,0.014226020313799381,0.09533542394638062,1763260310.9300768,0.4809921085834503,,0.00025381712475791574,94080,0.00024362519616261125,,219.9249129295349,1133,491.0,0.0047302162274718285
0.0,-0.0003778040409088135,-0.0020432788878679276,0.00017404556274414062,1763260312.8028,0.4727069139480591,,446.7610168457031,95232,0.00024293395108543336,,221.7976360321045,1145,492.0,0.00029463134706020355
0.0,-0.0032918527722358704,0.0005686534568667412,-0.0002033710479736328,1763260314.9698856,0.5161318778991699,,569.0,97152,0.00024178187595680356,,223.9647216796875,1164,496.0,7.678288966417313e-05
0.0,-0.0005979388952255249,-0.014254285022616386,-0.24257946014404297,1763260315.0866024,0.4818483293056488,,0.006260696332901716,97280,0.00024170507094822824,,224.08143854141235,1165,497.0,0.0009573791176080704
0.001953125,-0.005372095853090286,0.01037916261702776,-0.3250420093536377,1763260315.9191587,0.5181525945663452,,0.0001866741804406047,98048,0.00024124424089677632,,224.91399478912354,1172,499.0,0.0011727707460522652
0.005859375,0.019389325752854347,0.012046804651618004,-0.10688245296478271,1763260316.947584,0.5810270309448242,,0.0004978162469342351,98944,0.00024070660583674908,,225.94242000579834,1181,500.0,0.001072695478796959
0.0,-0.009237024933099747,-0.00590780284255743,-0.08196663856506348,1763260317.500133,0.598509669303894,,0.001156809157691896,99456,0.0002403993858024478,,226.49496912956238,1186,502.0,0.0011454401537775993
0.001953125,-0.005130629986524582,-0.020181434229016304,-0.13819611072540283,1763260318.8025208,0.459198921918869,,0.0002773556625470519,100608,0.00023970814072526991,,227.79735684394836,1197,504.0,0.0032482603564858437
,,,,1763260321.1844308,,500.0,,102148,,500.0,230.17926692962646,1213,,
0.0,-0.01602819561958313,0.012678069993853569,-0.05833888053894043,1763260321.627993,0.50578773021698,,0.002589938696473837,102400,0.00023863287060521543,,230.62282919883728,1215,506.0,0.0012042596936225891
0.0,-0.008076660335063934,-0.009146935306489468,0.25727999210357666,1763260323.7171593,0.5122852921485901,,0.000325611763400957,103552,0.00023794162552803755,,232.71199536323547,1226,506.0,0.0019672783091664314
0.0,-0.021713674068450928,0.009546779096126556,-0.36623191833496094,1763260324.4252148,0.5812633037567139,,0.001183124608360231,103936,0.0002377112105023116,,233.4200508594513,1230,507.0,0.0010674800723791122
0.0,-0.006322434172034264,0.012144763953983784,-0.06825363636016846,1763260325.1058786,0.5585402250289917,,0.005822940729558468,104320,0.00023748079547658563,,234.10071468353271,1234,507.0,0.0014476077631115913
0.0,0.001835949718952179,0.0022145453840494156,-1.123344898223877,1763260327.1043215,0.5637112259864807,,0.000318940234137699,105472,0.00023678955039940774,,236.0991575717926,1245,507.0,0.0009755808860063553
0.0,0.004901064559817314,0.002716277725994587,0.02271139621734619,1763260328.717115,0.5209603309631348,,0.005763984750956297,106368,0.0002362519153393805,,237.71195101737976,1254,508.0,0.00018187705427408218
0.0,0.0023419708013534546,-0.0027699368074536324,1.245737075805664e-05,1763260331.8375382,0.5142068862915039,,243.89845275878906,108160,0.00023517664521932602,,240.83237433433533,1271,509.0,0.0018055075779557228
,,,,1763260335.1083622,,500.0,,111034,,500.0,244.10319828987122,1299,,
0.0,0.0026904791593551636,0.003445325419306755,0.00011986494064331055,1763260339.8488228,0.5222070217132568,,396.25311279296875,115072,0.00023102918930817395,,248.84365892410278,1339,522.0,9.394437074661255e-05
0.0,0.004888508468866348,0.00878642313182354,-0.03849828243255615,1763260339.9908483,0.5554677844047546,,0.005743599031120539,115200,0.00023095238429959863,,248.98568439483643,1340,522.0,0.002064378932118416
0.0,-0.0021964125335216522,-0.010625321418046951,-3.516674041748047e-05,1763260341.0847206,0.5783979892730713,,458.74957275390625,116096,0.0002304147492395714,,250.0795567035675,1349,523.0,0.0006854180246591568
0.0,0.0029059499502182007,0.003957067616283894,-0.0002579689025878906,1763260342.5674767,0.5167003273963928,,512.1349487304688,117504,0.00022956989414524287,,251.5623128414154,1363,526.0,0.0002142423763871193
0.013671875,-0.021301008760929108,-0.010560608468949795,0.0221405029296875,1763260342.8460767,0.5683887600898743,,0.0004703630111180246,117760,0.00022941628412809223,,251.8409128189087,1365,527.0,0.007281691767275333
0.001953125,-0.003461640328168869,0.00774949137121439,0.2046898603439331,1763260343.3770337,0.5087694525718689,,0.0006181576754897833,118272,0.00022910906409379095,,252.37186980247498,1370,528.0,0.001072215847671032
0.0,0.003797837533056736,0.0005489364266395569,-0.07607376575469971,1763260344.4555688,0.5722207427024841,,0.000481902330648154,119296,0.00022849462402518839,,253.45040488243103,1380,530.0,0.00031609274446964264
0.0,-5.799531936645508e-05,-0.003013964742422104,0.09337097406387329,1763260344.5955515,0.531270444393158,,0.00015081596211530268,119424,0.00022841781901661307,,253.59038758277893,1381,530.0,0.0006152577698230743
0.0,0.014379147440195084,-0.003666589967906475,0.00020390748977661133,1763260345.3053107,0.5300793647766113,,511.2015380859375,120064,0.00022803379397373646,,254.300146818161,1388,531.0,0.0008190227672457695
0.0,-0.010044407099485397,0.000812687911093235,-0.1778496503829956,1763260346.193956,0.5112848281860352,,0.0007902559591457248,120832,0.00022757296392228454,,255.18879199028015,1395,532.0,0.0003110365942120552
0.0,-0.012112945318222046,-0.0019075721502304077,0.06789034605026245,1763260346.8967516,0.527244508266449,,0.006906849332153797,121216,0.00022734254889655858,,255.8915877342224,1399,532.0,0.000773254781961441
0.001953125,-0.002302102744579315,-0.017856638878583908,0.2885223627090454,1763260347.977463,0.5001204609870911,,0.0006277159554883838,121856,0.00022695852385368198,,256.9722990989685,1405,533.0,0.00329488143324852
0.0,0.01579342409968376,-0.004717271775007248,-0.06681108474731445,1763260352.7236884,0.5179154276847839,,0.007061655167490244,124672,0.00022526881366502494,,261.71852445602417,1432,534.0,0.0014549214392900467
0.00390625,-0.003156013786792755,0.012763825245201588,-0.16728949546813965,1763260352.9525359,0.5525955557823181,,0.0003993058344349265,124800,0.00022519200865644962,,261.9473719596863,1433,534.0,0.0010459432378411293
0.0,0.0007861778140068054,-0.008989442139863968,-0.04526567459106445,1763260356.4622808,0.5902937650680542,,0.0005757216131314635,126976,0.00022388632351066917,,265.4571168422699,1455,535.0,0.0007369276136159897
0.01953125,-0.014484792947769165,0.015387572348117828,-0.10530734062194824,1763260356.5957143,0.5153650045394897,,0.0004463967343326658,127104,0.00022380951850209385,,265.59055042266846,1456,535.0,0.008324901573359966
,,,,1763260356.6278288,,500.0,,127134,,500.0,265.6226649284363,1457,,
0.01953125,0.0178365521132946,0.004844130016863346,-0.3255666494369507,1763260364.1734571,0.583111584186554,,0.0004522948293015361,132736,0.000220430112676695,,273.16829323768616,1514,542.0,0.003645305521786213
0.00390625,-0.0009126737713813782,-0.0035880496725440025,-0.00019407272338867188,1763260364.902675,0.5341079235076904,,272.68212890625,133376,0.0002200460876338184,,273.8975110054016,1521,543.0,0.00292773824185133
,,,,1763260365.3537915,,500.0,,133765,,500.0,274.34862756729126,1525,,
0.0,0.006657622754573822,-0.001591188833117485,0.028699278831481934,1763260365.6021655,0.516095757484436,,0.0008612151723355055,134016,0.0002196620625909418,,274.5970015525818,1527,544.0,0.001014234498143196
,,,,1763260365.7911522,,500.0,,134265,,500.0,274.78598833084106,1529,,
,,,,1763260366.3978984,,500.0,,134765,,500.0,275.3927345275879,1534,,
0.0,-0.00887952372431755,0.004883233457803726,-0.36632370948791504,1763260366.6370714,0.550273060798645,,0.0058264341205358505,134912,0.00021912442753091455,,275.63190746307373,1536,545.0,0.0004292000085115433
0.041015625,-0.007172811776399612,-0.005125119350850582,-0.3347734212875366,1763260367.4678743,0.4757152795791626,,0.00033952275407500565,135680,0.00021866359747946262,,276.4627103805542,1543,547.0,0.009882712736725807
0.0,-0.005442008376121521,0.009929227642714977,-7.462501525878906e-05,1763260367.6024363,0.46956199407577515,,377.813232421875,135808,0.0002185867924708873,,276.59727239608765,1545,547.0,0.0015297243371605873
0.0,0.006684955209493637,0.005490527488291264,0.1774287223815918,1763260367.731193,0.541502833366394,,0.005689301993697882,135936,0.00021850998746231198,,276.72602915763855,1546,547.0,0.0023661749437451363
0.001953125,-0.000131949782371521,-0.004288398660719395,0.11642962694168091,1763260369.4782963,0.47573137283325195,,0.00015819381223991513,137216,0.00021774193737655878,,278.47313237190247,1558,548.0,9.526964277029037e-05
,,,,1763260369.5233972,,500.0,,137265,,500.0,278.51823329925537,1559,,
0.00390625,0.009077586233615875,0.007531017065048218,0.0635603666305542,1763260370.3077905,0.5526065230369568,,0.0001752064417814836,137728,0.0002174347173422575,,279.30262660980225,1563,548.0,0.0015492383390665054
0.0,-0.0030255168676376343,0.0023867571726441383,-0.04382753372192383,1763260370.773445,0.5447216033935547,,0.005382849369198084,137984,0.00021728110732510686,,279.7682809829712,1566,548.0,9.243842214345932e-05
,,,,1763260374.4347816,,500.0,,140265,,500.0,283.4296176433563,1588,,
0.0,0.005012007430195808,-0.021934982389211655,-0.00013005733489990234,1763260374.638641,0.5627965331077576,,490.7720031738281,140288,0.0002158986171707511,,283.63347721099854,1589,549.0,0.002070256508886814
0.00390625,-0.0065955668687820435,-0.002015520818531513,-0.11588573455810547,1763260376.1039484,0.4763919711112976,,0.00028273335192352533,141184,0.00021536098211072385,,285.0987844467163,1597,550.0,0.0018312418833374977
0.0,-0.001956624910235405,0.004521031863987446,-0.1353229284286499,1763260377.3567586,0.4122263193130493,,0.00014240296150092036,142208,0.0002147465420421213,,286.3515946865082,1607,551.0,0.0011122850701212883
0.0,0.006087996065616608,-0.0034766364842653275,0.0001042485237121582,1763260377.5035584,0.45441341400146484,,857.8295288085938,142336,0.00021466973703354597,,286.49839448928833,1609,551.0,0.00024877116084098816
0.0,-0.0023536663502454758,-0.00017056800425052643,-0.01307976245880127,1763260377.6395605,0.5061941146850586,,0.0043008155189454556,142464,0.00021459293202497065,,286.63439655303955,1610,551.0,6.0556456446647644e-05
0.0,-0.002192579209804535,0.0067602405324578285,0.0027052760124206543,1763260377.9276907,0.5462129712104797,,0.00026432430604472756,142720,0.00021443932200782,,286.92252683639526,1612,552.0,0.0010136263445019722
0.0,0.00374709814786911,-0.006247326731681824,0.0393071174621582,1763260379.5216045,0.5063239932060242,,0.0005802561645396054,144128,0.0002135944669134915,,288.5164406299591,1626,554.0,0.0009412169456481934
0.0,-0.0004485324025154114,0.008964426815509796,1.621246337890625e-05,1763260380.9741843,0.563495934009552,,555.7384643554688,145280,0.0002129032218363136,,289.9690203666687,1638,555.0,0.0004840753972530365
0.0,-0.010210089385509491,0.007616962306201458,0.18691426515579224,1763260388.1407747,0.5744327306747437,,0.00032568586175329983,150272,0.00020990784105379134,,297.1356108188629,1687,559.0,0.0009218649938702583
0.0,-0.001913623884320259,0.004863869398832321,-0.034967780113220215,1763260393.0177987,0.49202412366867065,,0.00038629083428531885,154880,0.00020714286074507982,,302.0126347541809,1732,566.0,0.0012324713170528412
0.001953125,0.002873208373785019,0.007981613278388977,-0.01773965358734131,1763260394.3990812,0.5824626684188843,,0.000333564355969429,156160,0.0002063748106593266,,303.3939173221588,1745,567.0,0.0005075782537460327
0.0,-0.00011818110942840576,0.0034750141203403473,-2.2172927856445312e-05,1763260395.6851768,0.49744713306427,,435.6844787597656,156928,0.0002059139806078747,,304.6800129413605,1753,568.0,8.207373321056366e-05
0.0,0.00012555718421936035,0.003441772423684597,-0.02929508686065674,1763260395.877544,0.5226016640663147,,0.005107959266752005,157056,0.00020583717559929937,,304.87238001823425,1754,568.0,0.00013315584510564804
0.0,-0.0019516684114933014,0.011036070995032787,0.00507587194442749,1763260397.5766659,0.5799295902252197,,0.0005988020566292107,158208,0.0002051459305221215,,306.57150197029114,1765,568.0,0.0005987240001559258
0.00390625,-0.0038012266159057617,0.003374365158379078,-5.984306335449219e-05,1763260397.8671765,0.5731995105743408,,267.06378173828125,158464,0.00020499232050497085,,306.8620126247406,1768,569.0,0.000583217479288578
,,,,1763260399.0632956,,500.0,,159394,,500.0,308.0581316947937,1777,,
0.0,-0.0013838298618793488,-0.0025354083627462387,-0.1631251573562622,1763260405.398339,0.5465726852416992,,0.0034945218358188868,163584,0.00020192012016195804,,314.39317512512207,1818,572.0,0.0005048736929893494
0.0,-0.004170127213001251,-0.001939055509865284,-0.16594982147216797,1763260406.1941776,0.48958903551101685,,0.003453961806371808,164096,0.00020161290012765676,,315.1890137195587,1823,572.0,0.0005080560222268105
0.0,-0.0008182208985090256,0.001581735908985138,-5.602836608886719e-06,1763260409.9290013,0.5563700199127197,,435.1744689941406,166912,0.0001999231899389997,,318.9238374233246,1851,574.0,8.275918662548065e-05
0.0,0.0031587928533554077,0.00047277286648750305,-4.661083221435547e-05,1763260410.517615,0.5331003665924072,,689.2570190429688,167424,0.00019961596990469843,,319.512451171875,1856,575.0,0.0006072372198104858
0.0,-0.011284902691841125,0.01413528062403202,0.020479202270507812,1763260412.1408749,0.5262691974639893,,0.00039348198333755136,168704,0.00019884791981894523,,321.13571095466614,1868,576.0,0.0017439983785152435
0.0234375,-0.021116767078638077,-0.012468235567212105,-0.017939090728759766,1763260413.0423484,0.5581729412078857,,0.000253869075095281,169216,0.00019854069978464395,,322.0371844768524,1873,576.0,0.007439343258738518
0.009765625,-0.010254628956317902,-0.01062825322151184,-0.20592772960662842,1763260413.6586301,0.47686120867729187,,0.006651140749454498,169600,0.000198310284758918,,322.6534662246704,1877,576.0,0.002261614426970482
0.0234375,0.008270148187875748,0.026570502668619156,-6.782627105712891,1763260414.8024404,0.5114357471466064,,0.008774857968091965,170368,0.0001978494692593813,,323.7972764968872,1886,576.0,0.007722243666648865
0.0,0.00021391361951828003,-0.005033507943153381,-0.2889218330383301,1763260415.8000245,0.5662540197372437,,0.0010230138432234526,171264,0.00019731183419935405,,324.79486060142517,1895,577.0,0.0006837174296379089
0.0,0.0002643205225467682,0.00018041860312223434,-0.187627911567688,1763260416.6306434,0.49010735750198364,,0.004842210561037064,172032,0.00019685100414790213,,325.6254794597626,1903,578.0,1.4277175068855286e-06
,,,,1763260416.9314687,,500.0,,172294,,500.0,325.9263048171997,1906,,
0.0,-0.0006643831729888916,0.002777446061372757,-0.13636672496795654,1763260418.274429,0.4857068359851837,,0.0003884600882884115,173568,0.0001959293440449983,,327.2692651748657,1918,580.0,0.00021717138588428497
,,,,1763260418.4350295,,500.0,,173794,,500.0,327.4298655986786,1920,,
,,,,1763260421.2269075,,500.0,,176294,,500.0,330.2217435836792,1945,,
0.00390625,-0.011493517085909843,-0.006253719329833984,-0.042888641357421875,1763260422.841184,0.5663309097290039,,0.00020990896155126393,177792,0.00019339477876201272,,331.83601999282837,1959,585.0,0.001342184841632843
0.021484375,-0.016591273248195648,-0.0032672034576535225,-0.07256209850311279,1763260424.2957034,0.5309849977493286,,0.0002005382557399571,179200,0.0001925499236676842,,333.29053950309753,1973,587.0,0.008009908720850945
0.0,-0.0004941858351230621,-6.658677011728287e-05,-6.473064422607422e-05,1763260426.100408,0.49186673760414124,,630.7186279296875,180352,0.00019185867859050632,,335.09524416923523,1985,588.0,0.00011969450861215591
0.001953125,0.0052223652601242065,0.01094918604940176,0.05273401737213135,1763260427.143555,0.5278842449188232,,0.006798116955906153,180992,0.00019147465354762971,,336.1383910179138,1991,588.0,0.001935700885951519
0.0,-0.011658938601613045,0.012088565155863762,0.033014893531799316,1763260429.0198061,0.5714852809906006,,0.00024473422672599554,182144,0.00019078340847045183,,338.01464223861694,2002,588.0,0.0023687463253736496
0.0,0.00896809995174408,0.00035736802965402603,-0.0821763277053833,1763260429.9499965,0.5279124975204468,,0.00012820595293305814,182656,0.00019047618843615055,,338.94483256340027,2007,588.0,0.0013667447492480278
0.0,0.010192841291427612,-0.006022566929459572,-0.28764021396636963,1763260431.4832296,0.5180985927581787,,0.000574893900193274,183552,0.0001899385533761233,,340.47806572914124,2016,588.0,0.0010980796068906784
0.0,-0.0012594833970069885,-0.003588492050766945,7.30752944946289e-05,1763260431.8710356,0.5778006315231323,,497.1650695800781,183808,0.00018978494335897267,,340.86587166786194,2019,588.0,0.0001902896910905838
0.0,0.0013586096465587616,-0.0022000912576913834,-4.410743713378906e-06,1763260432.8059876,0.5894919037818909,,445.1903381347656,184320,0.0001894777233246714,,341.8008236885071,2024,588.0,8.792057633399963e-05
0.0,0.0016028005629777908,0.0008900100365281105,0.0012441277503967285,1763260433.2465377,0.45628178119659424,,519.7777099609375,184576,0.00018932411330752075,,342.2413737773895,2027,588.0,0.0005102874711155891
,,,,1763260433.476951,,252.0,,184743,,252.0,342.4717869758606,2029,,
,,,,1763260434.246793,,106.0,,185182,,106.0,343.24162912368774,2034,,
0.0,-0.023437470197677612,-0.01597103849053383,-31.49834442138672,1763260435.7617183,0.4998270869255066,,0.16695770621299744,186112,0.0001884024532046169,,344.7565543651581,2045,588.0,0.0013509681448340416
0.013671875,-0.03539270907640457,0.023773621767759323,0.10463523864746094,1763260436.44051,0.5086517930030823,,0.0019664629362523556,186752,0.0001880184281617403,,345.4353461265564,2051,589.0,0.0033161286264657974
,,,,1763260436.480904,,500.0,,186854,,500.0,345.4757401943207,2052,,
0.001953125,-0.011709719896316528,-0.010102667845785618,-0.507037878036499,1763260438.5280912,0.4036042094230652,,0.00811755657196045,188672,0.0001868663530331105,,347.5229272842407,2070,591.0,0.001690479926764965
0.0,-0.0013989061117172241,-0.0014652647078037262,-0.05832672119140625,1763260439.1799495,0.498619019985199,,0.00021470054343808442,189312,0.0001864823279902339,,348.1747856140137,2076,592.0,0.00010037794709205627
0.0,0.0011048559099435806,0.0009555062279105186,-0.00028574466705322266,1763260441.2938714,0.45376789569854736,,152.2189483642578,190976,0.00018548387743066996,,350.2887074947357,2093,593.0,0.00013160798698663712
0.001953125,-0.001049783080816269,0.024686066433787346,-1.1823878288269043,1763260441.5283144,0.4942982792854309,,0.0035683726891875267,191104,0.00018540707242209464,,350.52315044403076,2094,593.0,0.0026223110035061836
0.0,-0.00014897435903549194,0.004923396743834019,0.00015926361083984375,1763260445.6520119,0.541228711605072,,168.40176391601562,193408,0.00018402458226773888,,354.64684796333313,2117,592.0,0.00017267558723688126
,,,,1763260449.8771808,,500.0,,195854,,500.0,358.8720169067383,2141,,
,,,,1763260450.850663,,500.0,,196354,,500.0,359.8454990386963,2146,,
0.0,-0.00469420850276947,-0.00015552155673503876,6.73532485961914e-05,1763260451.087085,0.4526328444480896,,0.003564884653314948,196480,0.0001821812620619312,,360.08192110061646,2147,592.0,0.0002590212970972061
0.0,0.003465566784143448,0.0009598135948181152,-1.0112316608428955,1763260451.327408,0.4750831127166748,,0.0014584452146664262,196608,0.00018210445705335587,,360.3222441673279,2148,592.0,0.000391937792301178
,,,,1763260452.5320172,,500.0,,197354,,500.0,361.5268533229828,2155,,
0.0,0.0016228407621383667,0.0022040801122784615,0.03749305009841919,1763260455.7028704,0.4828854501247406,,0.005167420022189617,199040,0.0001806451618904248,,364.69770646095276,2172,591.0,0.0013820873573422432
,,,,1763260458.042357,,500.0,,200354,,500.0,367.03719305992126,2185,,
0.0,-0.00276222825050354,0.0014957347884774208,0.03749573230743408,1763260459.2559006,0.4873937666416168,,0.004080512095242739,201088,0.00017941628175321966,,368.2507367134094,2192,591.0,7.037725299596786e-05
0.0,0.00044528208673000336,-0.005169637501239777,-0.11576962471008301,1763260459.9461327,0.4905405342578888,,0.00016442844935227185,201728,0.00017903225671034306,,368.94096875190735,2198,592.0,0.00021650828421115875
,,,,1763260459.9875972,,500.0,,201854,,500.0,368.9824333190918,2199,,
0.0,-0.014443114399909973,-0.000680169090628624,-0.04946911334991455,1763260461.3559265,0.47614210844039917,,0.004908680450171232,203008,0.00017826420662458986,,370.3507626056671,2211,593.0,0.0005906391888856888
,,,,1763260461.6473746,,500.0,,203354,,500.0,370.6422107219696,2214,,
