losses/value_loss,charts/episodic_return,losses/entropy,losses/approx_kl,charts/learning_rate,_runtime,_timestamp,global_step,losses/clipfrac,charts/episodic_length,charts/SPS,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_step
0.0004184923891443759,,0.5875824093818665,0.0003175418823957443,0.00020084485004190356,327.3338701725006,1763260418.3390582,165376,0.0,,553.0,-0.0016725286841392517,-0.00223567895591259,-0.14893829822540283,1856
0.0036481646820902824,,0.5810443162918091,0.0006065154448151588,0.00020015360496472567,328.71908354759216,1763260419.7242715,166528,0.0,,554.0,-0.0027301181107759476,-0.000948653556406498,0.4490697383880615,1868
0.0005758724873885512,,0.5354099273681641,0.0015751169994473457,0.0001998463849304244,329.25039052963257,1763260420.2555785,167040,0.0,,555.0,-0.00992758572101593,-0.007144658826291561,0.025329291820526123,1873
0.003402695059776306,,0.5516213774681091,0.0003504958003759384,0.00019961596990469843,329.7537703514099,1763260420.7589583,167424,0.0,,555.0,-0.000841071829199791,0.0006370022892951965,-0.2692410945892334,1877
818.4561157226562,,0.5869020223617554,0.00027336180210113525,0.0001990783348446712,330.7021174430847,1763260421.7073054,168320,0.0,,556.0,-0.0026360396295785904,-0.003741929307579994,-6.23464584350586e-05,1886
,500.0,,,,331.6603627204895,1763260422.6655507,169279,,500.0,,,,,1895
0.00044353859266266227,,0.5454044938087463,0.0006071068346500397,0.00019800307927653193,332.60617756843567,1763260423.6113656,170112,0.0,,559.0,-0.0041497498750686646,-0.0002287980169057846,-0.022389769554138184,1903
640.853271484375,,0.47300925850868225,0.00028861965984106064,0.0001978494692593813,332.9213910102844,1763260423.926579,170368,0.0,,559.0,0.0007139295339584351,0.0022886237129569054,0.00013244152069091797,1906
0.00041989085730165243,,0.5181745886802673,0.0011320821940898895,0.0001970814191736281,334.82136583328247,1763260425.8265538,171648,0.0,,560.0,0.01452256366610527,-0.0010929834097623825,-0.10898113250732422,1918
,500.0,,,,335.0943729877472,1763260426.099561,171779,,500.0,,,,,1920
386.9405212402344,,0.5615323781967163,0.0006992379203438759,0.00019546851399354637,339.6815576553345,1763260430.6867456,174336,0.0,,560.0,-0.004245556890964508,-0.0036721890792250633,0.00035059452056884766,1945
,500.0,,,,342.2852101325989,1763260433.2903981,175779,,500.0,,,,,1959
,500.0,,,,344.692786693573,1763260435.6979747,177279,,500.0,,,,,1973
0.004100433550775051,,0.47793206572532654,0.00023129861801862717,0.00019301075371913612,346.0729908943176,1763260437.078179,178432,0.0,,561.0,-0.002169492654502392,0.004538930021226406,0.02327662706375122,1985
0.0004573617479763925,,0.5270695686340332,0.0006809448823332787,0.00019262672867625952,346.7309994697571,1763260437.7361875,179072,0.0,,562.0,0.0027986187487840652,-0.00717910286039114,-0.08658945560455322,1991
0.00016512277943547815,,0.5528635382652283,1.7862766981124878e-06,0.00019193548359908164,347.962078332901,1763260438.9672663,180224,0.0,,564.0,0.0004874821752309799,-0.00022668205201625824,-0.017848968505859375,2002
0.00010482655488885939,,0.5174232125282288,0.0007243333384394646,0.00019162826356478035,348.52248191833496,1763260439.52767,180736,0.0,,564.0,0.001967739313840866,0.007391192950308323,-0.060582876205444336,2007
0.0005061542615294456,,0.49732598662376404,0.00024828407913446426,0.0001910906285047531,349.5136299133301,1763260440.518818,181632,0.0,,565.0,0.0014568706974387169,0.00372506957501173,-0.01265406608581543,2016
102.29573822021484,,0.4736050069332123,3.2988376915454865e-05,0.00019093701848760247,349.8663635253906,1763260440.8715515,181888,0.0,,565.0,-0.0014552474021911621,0.0010736314579844475,-0.0002372264862060547,2019
212.78042602539062,,0.49734658002853394,0.00012558512389659882,0.0001906297984533012,350.90771317481995,1763260441.9129012,182400,0.0,,565.0,0.0015809834003448486,0.0029184333980083466,-6.222724914550781e-05,2024
,500.0,,,,351.41330909729004,1763260442.418497,182779,,500.0,,,,,2027
0.004690010566264391,,0.5428754091262817,0.0002245195209980011,0.0001903225784189999,351.8675591945648,1763260442.8727472,182912,0.0,,565.0,-0.0011280253529548645,0.0018947478383779526,0.015729010105133057,2029
0.004963497165590525,,0.4813969135284424,0.0026454245671629906,0.00019001535838469863,352.7985026836395,1763260443.8036907,183424,0.001953125,,565.0,0.0028537772595882416,0.0029976097866892815,-0.07687652111053467,2034
0.000240325927734375,,0.531525731086731,0.0003928830847144127,0.00018932411330752075,354.9133343696594,1763260445.9185224,184576,0.0,,565.0,-0.0008991360664367676,0.001241692341864109,0.004404783248901367,2045
0.00022700492991134524,,0.480995774269104,0.000645006075501442,0.00018894008826464415,356.0731680393219,1763260447.078356,185216,0.0,,565.0,5.396315827965736e-06,-0.0014062002301216125,-0.07144486904144287,2051
,500.0,,,,356.12003993988037,1763260447.125228,185279,,500.0,,,,,2052
0.000292415963485837,,0.4954042434692383,0.0015553627163171768,0.00018778801313601434,359.6811366081238,1763260450.6863246,187136,0.0,,564.0,0.0060749780386686325,0.006923330947756767,0.010568082332611084,2070
0.00013615765783470124,,0.49070170521736145,1.5731900930404663e-05,0.00018740398809313774,360.94502305984497,1763260451.950211,187776,0.0,,564.0,4.626438021659851e-05,0.002678733319044113,-0.13425993919372559,2076
0.004409950226545334,,0.5318042039871216,0.0019543152302503586,0.00018640552298165858,364.08064818382263,1763260455.0858362,189440,0.0,,564.0,0.002077678218483925,-0.008604545146226883,-0.8871101140975952,2093
0.0005456256330944598,,0.5046469569206238,0.003101557493209839,0.00018632871797308326,364.2970612049103,1763260455.3022492,189568,0.001953125,,564.0,-0.016801003366708755,-0.009691175073385239,-0.08658421039581299,2094
714.942626953125,,0.5537503361701965,3.483332693576813e-05,0.00018494624237064272,368.43305492401123,1763260459.438243,191872,0.0,,564.0,-6.627291440963745e-05,0.0007390249520540237,-1.1801719665527344e-05,2117
0.0003737275255843997,,0.5848904252052307,0.0005666483193635941,0.00018348694720771164,371.08980894088745,1763260462.094997,194304,0.0,,567.0,-0.008507173508405685,-0.00030165910720825195,-0.05230557918548584,2141
0.00041649676859378815,,0.5842341184616089,0.0008026715368032455,0.00018317972717341036,371.61466670036316,1763260462.6198547,194816,0.0,,567.0,-0.0016191629692912102,-0.008059412240982056,-0.04329681396484375,2146
8.847794379107654e-05,,0.5163565874099731,0.00023162364959716797,0.00018310292216483504,371.75487303733826,1763260462.760061,194944,0.0,,567.0,0.0020195022225379944,0.0009155590087175369,0.014406263828277588,2147
,500.0,,,,371.7840895652771,1763260462.7892776,194978,,500.0,,,,,2148
0.0004162139375694096,,0.5430960059165955,0.0002655722200870514,0.00018264209211338311,372.61803579330444,1763260463.6232238,195712,0.0,,568.0,0.000674121081829071,0.0013856999576091766,-1.970567226409912,2155
0.00026818501646630466,,0.5345780253410339,0.001975441351532936,0.00018172043201047927,374.4001750946045,1763260465.405363,197248,0.01171875,,570.0,0.009205050766468048,0.0013798382133245468,-0.7053272724151611,2172
0.0003366102755535394,,0.5864511132240295,0.0006560832262039185,0.00018095238192472607,375.7952456474304,1763260466.8004336,198528,0.0,,571.0,-0.008091770112514496,-0.004353398457169533,-0.1686408519744873,2185
342.15264892578125,,0.5499359965324402,4.948023706674576e-05,0.00018056835688184947,376.53541111946106,1763260467.540599,199168,0.0,,572.0,-0.001864306628704071,-0.0007384056225419044,-1.0013580322265625e-05,2192
0.004097801633179188,,0.5634660720825195,0.00032257474958896637,0.00018018433183897287,377.22026681900024,1763260468.2254548,199808,0.0,,572.0,-0.00246226042509079,-0.006491033360362053,-0.0071980953216552734,2198
0.00026972073828801513,,0.5496218204498291,0.0016312366351485252,0.00018010752683039755,377.3568398952484,1763260468.362028,199936,0.0,,573.0,-0.006154514849185944,-0.016099784523248672,-0.2628539800643921,2199
658.4320678710938,,0.6144856214523315,0.0005398616194725037,0.00017941628175321966,378.6365005970001,1763260469.6416886,201088,0.0,,574.0,-0.002680383622646332,-0.003559444099664688,-1.811981201171875e-05,2211
,376.0,,,,378.94741225242615,1763260469.9526002,201447,,376.0,,,,,2214
227.42457580566406,,0.5355616211891174,0.00014752056449651718,0.00017887864669319242,379.64112424850464,1763260470.6463122,201984,0.0,,575.0,-0.0011443272233009338,-0.0002658022567629814,4.172325134277344e-07,2220
0.0001540463708806783,,0.6300002932548523,0.0001776963472366333,0.00017864823166746646,380.0461173057556,1763260471.0513053,202368,0.0,,575.0,-0.004886314272880554,4.675239324569702e-06,0.116152822971344,2223
208.111328125,,0.5709533095359802,0.00021695345640182495,0.00017857142665889114,380.21330094337463,1763260471.218489,202496,0.0,,575.0,-0.004955220967531204,0.0056582260876894,0.000485837459564209,2225
,59.0,,,,380.2406499385834,1763260471.245838,202506,,59.0,,,,,2226
251.50819396972656,,0.5657572746276855,1.0032206773757935e-05,0.00017849462165031582,380.3492555618286,1763260471.3544436,202624,0.0,,575.0,-0.00047414377331733704,-0.00022734515368938446,0.00018990039825439453,2227
671.537109375,,0.5539982318878174,0.000354008749127388,0.00017826420662458986,380.7945463657379,1763260471.7997344,203008,0.0,,576.0,-0.005240678787231445,-0.004253532737493515,1.0132789611816406e-06,2231
0.0007355205016210675,,0.6219205856323242,0.00016760360449552536,0.0001780337915988639,381.21680665016174,1763260472.2219946,203392,0.0,,576.0,-9.515136480331421e-05,0.0028215283527970314,-0.025769352912902832,2235
0.0005341980722732842,,0.6045988202095032,0.0005020331591367722,0.0001776497665559873,381.9381046295166,1763260472.9432926,204032,0.0,,577.0,0.0022450238466262817,-0.0011426489800214767,0.04212784767150879,2241
231.46669006347656,,0.5456594228744507,0.0007759211584925652,0.0001772657415131107,382.6456480026245,1763260473.650836,204672,0.0,,577.0,0.012867901474237442,0.002226906828582287,-4.172325134277344e-06,2248
,264.0,,,,382.82140946388245,1763260473.8265975,204878,,264.0,,,,,2250
0.00054902647389099,,0.553759753704071,0.0002232678234577179,0.00017695852147880942,383.19375348091125,1763260474.1989415,205184,0.0,,578.0,-0.005344804376363754,-0.008658966049551964,0.15545320510864258,2253
0.0027817855589091778,,0.5639104843139648,0.00023022852838039398,0.0001758064463501796,385.2949278354645,1763260476.3001158,207104,0.0,,580.0,-0.003124292939901352,0.0009169615805149078,-0.1190570592880249,2272
,500.0,,,,386.1065979003906,1763260477.111786,207878,,500.0,,,,,2280
506.6346435546875,,0.556141197681427,0.0011153081431984901,0.00017442395619582385,387.7418267726898,1763260478.7470148,209408,0.0,,582.0,-0.0024378933012485504,0.015418854542076588,7.927417755126953e-06,2295
0.00012034668907290325,,0.5218858122825623,0.0009741419926285744,0.0001741935411700979,388.13886523246765,1763260479.1440532,209792,0.0,,583.0,-0.008083060383796692,0.0005458230152726173,-0.12931478023529053,2298
388.9864501953125,,0.6082152724266052,0.0003359336405992508,0.00017350231064483523,389.31140208244324,1763260480.31659,210944,0.0,,584.0,0.0018484890460968018,0.0012056957930326462,0.00026094913482666016,2310
0.0002725616213865578,,0.6081128120422363,3.569386899471283e-05,0.0001733487006276846,389.55736327171326,1763260480.5625513,211200,0.0,,584.0,-0.0017589442431926727,-0.0014342647045850754,0.11557918787002563,2312
0.00012124540080549195,,0.517081618309021,0.0032745981588959694,0.000172964675584808,390.2060296535492,1763260481.2112176,211840,0.0,,585.0,-6.973743438720703e-06,0.02242962270975113,0.3525148630142212,2318
0.00030633952701464295,,0.5418214201927185,0.0008462956175208092,0.00017273426055908203,390.6290056705475,1763260481.6341937,212224,0.0,,585.0,-0.005848144646733999,0.0019645513966679573,-0.6506284475326538,2322
,500.0,,,,390.78953099250793,1763260481.794719,212378,,500.0,,,,,2324
,500.0,,,,391.3266854286194,1763260482.3318734,212878,,500.0,,,,,2329
166.27099609375,,0.5397367477416992,0.003007562831044197,0.00017173579544760287,392.4242091178894,1763260483.429397,213888,0.0,,587.0,-0.005728444084525108,0.010506682097911835,-0.0006320476531982422,2339
,500.0,,,,392.91580295562744,1763260483.920991,214378,,500.0,,,,,2343
,500.0,,,,393.4532697200775,1763260484.4584577,214878,,500.0,,,,,2348
602.8521728515625,,0.5411370396614075,0.00011800508946180344,0.00017081413534469903,394.2841212749481,1763260485.2893093,215424,0.0,,588.0,-0.0009990036487579346,0.0006164545193314552,0.00014960765838623047,2354
,500.0,,,,395.26670694351196,1763260486.271895,216378,,500.0,,,,,2363
0.004743725992739201,,0.48027533292770386,0.00016846787184476852,0.00016866359510459006,398.1535530090332,1763260489.158741,219008,0.0,,592.0,0.0020688101649284363,0.002529260702431202,0.11555469036102295,2389
0.0037086661905050278,,0.5418845415115356,0.0009965142235159874,0.00016835637507028878,398.69818687438965,1763260489.7033749,219520,0.0,,592.0,-0.0020949430763721466,-0.0032358085736632347,0.17270267009735107,2394
0.003314356552436948,,0.6007130742073059,6.428547203540802e-05,0.00016743471496738493,401.124445438385,1763260492.1296334,221056,0.0,,593.0,-0.0007547023706138134,-0.002825511619448662,-0.01633775234222412,2409
0.00015962249017320573,,0.5966104865074158,0.00027169380336999893,0.00016635944484733045,403.5020101070404,1763260494.507198,222848,0.0,,594.0,0.0018111877143383026,0.0010624462738633156,0.16913270950317383,2426
7.910141721367836e-05,,0.5779803991317749,0.0005323486402630806,0.0001661290298216045,404.12819933891296,1763260495.1333873,223232,0.0,,594.0,-0.002877362072467804,-0.011270334012806416,-0.9765881299972534,2430
0.0002941648126579821,,0.5399690270423889,0.0007540257647633553,0.0001649769546929747,407.50301122665405,1763260498.5081992,225152,0.0,,593.0,0.0021102726459503174,0.0067695556208491325,-0.7736233472824097,2449
0.00010298240522388369,,0.5861729383468628,0.001161334104835987,0.00016397848958149552,409.4660892486572,1763260500.4712772,226816,0.0,,595.0,-0.010939575731754303,0.006999957375228405,0.16820955276489258,2465
699.6414794921875,,0.48300838470458984,5.428958684206009e-05,0.00016244238940998912,412.27405977249146,1763260503.2792478,229376,0.0,,597.0,0.001556389033794403,0.0016284836456179619,7.915496826171875e-05,2491
0.0001437782048014924,,0.542100191116333,9.799934923648834e-05,0.00016228877939283848,412.50689005851746,1763260503.512078,229632,0.0,,597.0,-0.0027945758774876595,0.0026497356593608856,0.17960011959075928,2493
333.4726257324219,,0.49464359879493713,0.00024238228797912598,0.0001615207438590005,413.8329029083252,1763260504.838091,230912,0.0,,599.0,-0.003932461142539978,0.00419948436319828,1.1324882507324219e-06,2506
0.00016702691209502518,,0.48394444584846497,0.0005090339109301567,0.00016098310879897326,414.75344252586365,1763260505.7586305,231808,0.001953125,,600.0,0.002603502944111824,0.001184898428618908,-0.21930503845214844,2514
,500.0,,,,414.77772092819214,1763260505.782909,231849,,500.0,,,,,2515
,500.0,,,,415.30478739738464,1763260506.3099754,232349,,500.0,,,,,2520
0.00017017489881254733,,0.4979676902294159,0.003278253600001335,0.00015983103367034346,416.7857756614685,1763260507.7909636,233728,0.005859375,,601.0,-0.017766643315553665,-0.011497287079691887,-0.04541957378387451,2533
481.75018310546875,,0.5103251934051514,0.00017115380614995956,0.00015944700862746686,417.47878241539,1763260508.4839704,234368,0.0,,602.0,-0.005985483527183533,-0.003228996880352497,0.00016182661056518555,2540
0.00042585452320054173,,0.5504884123802185,0.00030848197638988495,0.00015898617857601494,418.26696133613586,1763260509.2721493,235136,0.0,,603.0,-0.00047178566455841064,0.009382663294672966,-0.17934346199035645,2547
743.455810546875,,0.5783443450927734,0.00035396311432123184,0.00015760368842165917,420.6768465042114,1763260511.6820345,237440,0.0,,605.0,0.004579130560159683,-0.0017420416697859764,-3.159046173095703e-05,2570
0.004307124763727188,,0.5140156745910645,0.00010879617184400558,0.00015752688341308385,420.81706261634827,1763260511.8222506,237568,0.0,,605.0,-0.0006111636757850647,0.002970459870994091,0.05809366703033447,2571
0.003823998384177685,,0.5178874135017395,0.0001348266378045082,0.00015721966337878257,421.37158966064453,1763260512.3767776,238080,0.0,,605.0,0.0007771551609039307,0.0005731219425797462,0.05985414981842041,2576
0.00021921642473898828,,0.5293421149253845,0.0010613389313220978,0.00015714285837020725,421.4965145587921,1763260512.5017025,238208,0.0,,606.0,0.002968672662973404,-0.013357909396290779,0.10223215818405151,2577
,500.0,,,,425.04683017730713,1763260516.0520182,241349,,500.0,,,,,2608
0.0034444709308445454,,0.57851243019104,0.0003156345337629318,0.00015514592814724892,425.31898856163025,1763260516.3241765,241536,0.0,,608.0,-0.0022511854767799377,-0.003263929858803749,-0.1634587049484253,2610
0.0036919882986694574,,0.6401368379592896,0.001015838235616684,0.0001539170480100438,427.56520557403564,1763260518.5703936,243584,0.0,,610.0,-0.0032029449939727783,0.004335341975092888,0.05071645975112915,2630
0.0001973513572011143,,0.5505185127258301,6.63241371512413e-05,0.0001535330229671672,428.22860288619995,1763260519.2337909,244224,0.0,,610.0,-0.0008412189781665802,-0.00043687131255865097,-0.012319445610046387,2636
0.000237568499869667,,0.5690926313400269,0.002369721420109272,0.00015291858289856464,429.3964982032776,1763260520.4016862,245248,0.0,,611.0,-0.003270074725151062,-0.0025153541937470436,-0.015257596969604492,2646
,500.0,,,,429.4667491912842,1763260520.4719372,245349,,500.0,,,,,2647
554.9771118164062,,0.5453410148620605,0.0007899999618530273,0.00015284177788998932,429.57117462158203,1763260520.5763626,245376,0.0,,611.0,-0.0006432700902223587,-0.004271170124411583,0.00010484457015991211,2648
621.4239501953125,,0.5019538402557373,0.0005568312481045723,0.0001516128977527842,431.86257576942444,1763260522.8677638,247424,0.0,,613.0,-0.004156775772571564,0.0022957557812333107,0.00021332502365112305,2668
299.976318359375,,0.5809136629104614,4.69498336315155e-05,0.0001513056777184829,432.39623618125916,1763260523.4014242,247936,0.0,,613.0,0.00039200112223625183,-0.000383840873837471,0.0007742643356323242,2673
,500.0,,,,433.4629235267639,1763260524.4681115,248943,,500.0,,,,,2683
0.0003648090932983905,,0.5648732781410217,0.0011876029893755913,0.0001504608226241544,433.98055768013,1763260524.9857457,249344,0.0,,614.0,-0.0016044937074184418,-0.010221526958048344,-4.403890132904053,2687
459.5672912597656,,0.5604116320610046,6.349850445985794e-05,0.00015038401761557907,434.1448996067047,1763260525.1500876,249472,0.0,,614.0,-0.0016721580177545547,0.000656849704682827,0.0005820989608764648,2689
0.00016819221491459757,,0.561712384223938,0.00025173183530569077,0.0001501536025898531,434.5530080795288,1763260525.558196,249856,0.0,,615.0,0.0005328413099050522,-0.0008437996730208397,-0.1346569061279297,2692
,500.0,,,,438.87284994125366,1763260529.878038,253943,,500.0,,,,,2732
,500.0,,,,441.14102697372437,1763260532.146215,255943,,500.0,,,,,2752
,500.0,,,,441.74002265930176,1763260532.7452106,256443,,500.0,,,,,2757
,500.0,,,,443.48871898651123,1763260534.493907,257943,,500.0,,,,,2772
479.4372253417969,,0.5130962133407593,0.00011763442307710648,0.0001447004615329206,444.6315655708313,1763260535.6367536,258944,0.0,,622.0,-0.0033827926963567734,0.0018979506567120552,2.9206275939941406e-06,2782
0.005114376544952393,,0.5361444354057312,0.000635683536529541,0.00014462365652434528,444.7707142829895,1763260535.7759023,259072,0.0,,622.0,-0.0012564845383167267,-0.00025478750467300415,0.07941091060638428,2783
0.0050409999676048756,,0.5112231373786926,0.0010817237198352814,0.00014400921645574272,445.9122848510742,1763260536.9174728,260096,0.0,,623.0,-7.12275505065918e-05,0.0004507601261138916,0.28070032596588135,2793
0.00028005067724734545,,0.5206145644187927,0.00012586824595928192,0.0001420890912413597,449.4034206867218,1763260540.4086087,263296,0.0,,625.0,-0.002335064113140106,0.0027058273553848267,0.14224296808242798,2824
0.00023459209478460252,,0.4931218922138214,0.0031449971720576286,0.0001409370161127299,451.57909965515137,1763260542.5842876,265216,0.0,,626.0,0.0007030516862869263,-0.0031871208921074867,-0.09989058971405029,2843
0.004238276742398739,,0.5223652124404907,0.0032884618267416954,0.00014009216101840138,453.18134689331055,1763260544.186535,266624,0.0,,627.0,0.007212359458208084,0.011548230424523354,0.7353285551071167,2857
0.003367701778188348,,0.4942995309829712,0.0033162664622068405,0.00013855606084689498,456.05584621429443,1763260547.0610342,269184,0.001953125,,629.0,-0.02478688582777977,-0.012115858495235443,-0.20569086074829102,2882
557.8287963867188,,0.49043381214141846,0.000636102631688118,0.00013809524534735829,456.9253113269806,1763260547.9304993,269952,0.0,,629.0,0.005592724308371544,-0.0021711941808462143,-2.6226043701171875e-05,2890
0.004712069872766733,,0.5489121079444885,4.851724952459335e-05,0.00013678956020157784,459.2913978099823,1763260550.2965858,272128,0.0,,631.0,-0.0006114011630415916,-0.0011295443400740623,0.09909051656723022,2911
259.5584411621094,,0.5365753173828125,0.00010628998279571533,0.00013533026503864676,462.0015299320221,1763260553.006718,274560,0.0,,633.0,-2.8796494007110596e-05,-0.000568365678191185,-1.5616416931152344e-05,2935
836.5965576171875,,0.5505445599555969,0.0001265890896320343,0.00013448540994431823,463.5215871334076,1763260554.5267751,275968,0.0,,634.0,-0.0025035617873072624,0.004593938589096069,3.874301910400391e-06,2949
0.003672565333545208,,0.5724980235099792,0.00044339895248413086,0.00013379416486714035,464.8313555717468,1763260555.8365436,277120,0.0,,635.0,-0.0064298734068870544,-0.007449988275766373,0.10624390840530396,2960
0.0034451796673238277,,0.5726569890975952,0.00017056427896022797,0.0001328725047642365,466.53348565101624,1763260557.5386736,278656,0.0,,636.0,-0.00409621000289917,-0.004093969240784645,0.04738229513168335,2975
119.31198120117188,,0.5226461291313171,0.00042813923209905624,0.000132027649669908,468.1248507499695,1763260559.1300387,280064,0.0,,636.0,0.0010143090039491653,-0.0016996553167700768,4.601478576660156e-05,2989
,500.0,,,,469.02290391921997,1763260560.028092,280943,,500.0,,,,,2997
0.0001839450269471854,,0.5501303672790527,0.0009221863001585007,0.00013064515951555222,470.7121615409851,1763260561.7173495,282368,0.0,,638.0,0.013244807720184326,0.0040928516536951065,0.013724207878112793,3011
0.00021704047685489058,,0.5080901384353638,0.0013725189492106438,0.0001282642042497173,475.1824986934662,1763260566.1876867,286336,0.0,,640.0,-0.006782308220863342,0.002744237892329693,-0.27299976348876953,3051
497.8875732421875,,0.5135667324066162,0.0005857208743691444,0.00012818739924114197,475.34412908554077,1763260566.349317,286464,0.0,,640.0,0.003648165613412857,0.002883252687752247,-0.00014674663543701172,3053
0.0002468843013048172,,0.5764005184173584,0.000748700462281704,0.00012734254414681345,476.8863799571991,1763260567.891568,287872,0.0,,641.0,-0.00010323897004127502,0.013675511814653873,-0.04702496528625488,3066
0.00024163982016034424,,0.5975292325019836,0.00035784579813480377,0.0001271121291210875,477.3211016654968,1763260568.3262897,288256,0.0,,642.0,-0.0010097026824951172,0.006866807118058205,0.06571215391159058,3070
895.2734375,,0.5672504901885986,0.0004049660637974739,0.0001263440790353343,478.68723154067993,1763260569.6924195,289536,0.0,,643.0,0.0034797489643096924,0.0038361931219697,0.0002884864807128906,3083
181.96934509277344,,0.5873730182647705,6.464589387178421e-05,0.00012542243348434567,480.3457455635071,1763260571.3509336,291072,0.0,,644.0,-0.0023295171558856964,0.001963743008673191,0.00011390447616577148,3098
129.4641571044922,,0.5657206773757935,9.403564035892487e-06,0.0001251152134500444,480.90218138694763,1763260571.9073694,291584,0.0,,644.0,3.628432750701904e-05,-6.856489926576614e-05,9.006261825561523e-05,3103
531.534912109375,,0.5691419243812561,0.00026735570281744003,0.0001236559182871133,483.51216435432434,1763260574.5173523,294016,0.0,,646.0,0.0030062273144721985,0.000692867673933506,-4.208087921142578e-05,3127
0.0001994789345189929,,0.6073629260063171,4.322268068790436e-05,0.00012350230826996267,483.77236795425415,1763260574.777556,294272,0.0,,646.0,0.00029377639293670654,0.006053755059838295,-0.36930692195892334,3129
,500.0,,,,484.8316535949707,1763260575.8368416,295461,,500.0,,,,,3141
0.003989915829151869,,0.5785675644874573,0.0005268016830086708,0.00012265745317563415,485.07729506492615,1763260576.082483,295680,0.0,,647.0,0.00046315789222717285,0.005019594915211201,0.1854369044303894,3143
,500.0,,,,485.3115186691284,1763260576.3167067,295961,,500.0,,,,,3146
544.9447021484375,,0.4870602786540985,0.00014902185648679733,0.00012158218305557966,486.67289447784424,1763260577.6780825,297472,0.0,,649.0,0.000897333025932312,0.002327411435544491,3.516674041748047e-05,3161
0.009016365744173527,,0.5991261601448059,0.00029697082936763763,0.00012112135300412774,487.38226222991943,1763260578.3874502,298240,0.0,,649.0,0.004383459687232971,-0.011536875739693642,0.4677014946937561,3170
0.0004471446736715734,,0.5699151754379272,0.003283567726612091,0.00012043010792694986,488.42843532562256,1763260579.4336233,299392,0.0,,650.0,-0.02211906388401985,0.013795025646686554,0.24490410089492798,3183
0.00034752098144963384,,0.5298342704772949,0.00038283783942461014,0.00012012288789264858,488.872611284256,1763260579.8777993,299904,0.0,,651.0,0.004247546195983887,0.004829044453799725,0.17758315801620483,3188
0.000654481234960258,,0.531102180480957,0.00041249673813581467,0.00011850998271256685,491.32821321487427,1763260582.3334012,302592,0.0,,653.0,-0.004230324178934097,-0.002900988794863224,-2.4502182006835938,3217
287.4873046875,,0.5930196642875671,0.0001546572893857956,0.00011812595766969025,491.89515686035156,1763260582.9003448,303232,0.0,,654.0,-0.00961567834019661,0.0022006332874298096,0.0006708502769470215,3224
,500.0,,,,494.0091257095337,1763260585.0143137,305661,,500.0,,,,,3247
0.00030500954017043114,,0.49972471594810486,0.0025506485253572464,0.00011651305976556614,494.3005545139313,1763260585.3057425,305920,0.0,,656.0,-0.01557215303182602,0.027036990970373154,0.09347939491271973,3250
,500.0,,,,494.48694467544556,1763260585.4921327,306161,,500.0,,,,,3252
0.00038194775697775185,,0.5485869646072388,0.0006267726421356201,0.00011620583973126486,494.785662651062,1763260585.7908506,306432,0.0,,657.0,-0.00721287727355957,0.003284834325313568,0.22671723365783691,3255
0.004382959567010403,,0.5624316334724426,0.0017935950309038162,0.0001159754247055389,495.1198024749756,1763260586.1249905,306816,0.0,,657.0,-0.002587977796792984,0.006106771528720856,0.3043690323829651,3259
,500.0,,,,496.2941143512726,1763260587.2993023,308161,,500.0,,,,,3272
0.00047315264237113297,,0.53355473279953,5.799531936645508e-05,0.00011497695959405974,496.6434075832367,1763260587.6485956,308480,0.0,,658.0,-0.0008845627307891846,0.004037797451019287,-0.25186455249786377,3275
0.0005721547640860081,,0.5491995811462402,0.0028854040428996086,0.00011490015458548442,496.7545154094696,1763260587.7597034,308608,0.0,,658.0,-0.010280236601829529,-0.001945645548403263,0.5042533278465271,3276
0.02924831584095955,,0.5847465991973877,0.008654979057610035,0.00011374807945685461,498.46315121650696,1763260589.4683392,310528,0.017578125,,660.0,-0.0009381640702486038,-0.04396054521203041,0.9080097675323486,3296
472.3587341308594,,0.5185458660125732,7.088761776685715e-05,0.00011359446943970397,498.7240641117096,1763260589.729252,310784,0.0,,660.0,-0.00036872178316116333,-0.0003892863169312477,0.10121399164199829,3299
379.242919921875,,0.5542689561843872,0.00010618846863508224,0.00011121351417386904,502.2878785133362,1763260593.2930665,314752,0.0,,664.0,0.005109649151563644,-0.0033282851800322533,0.0008286237716674805,3338
0.00037650272133760154,,0.5624967813491821,0.0005458984524011612,0.00011036866635549814,503.5474407672882,1763260594.5526288,316160,0.0,,665.0,0.005589626729488373,-0.0009482093155384064,-3.98850679397583,3351
577.4994506835938,,0.4497174620628357,2.8615817427635193e-05,0.00011006144632119685,504.02932691574097,1763260595.034515,316672,0.0,,665.0,-0.0007666014134883881,-0.0003702659159898758,0.0016317963600158691,3357
0.0002600400766823441,,0.5448859930038452,0.0003657657653093338,0.0001098310312954709,504.4171361923218,1763260595.4223242,317056,0.0,,666.0,-0.003068797290325165,0.00027798302471637726,0.03537195920944214,3360
0.0005291701527312398,,0.5533328652381897,0.0013791285455226898,0.00010752688103821129,508.4359426498413,1763260599.4411306,320896,0.0,,668.0,-0.010972941294312477,0.014483070001006126,0.2703339457511902,3398
384.921875,,0.5042425394058228,0.00017018895596265793,0.00010737327102106065,508.7143223285675,1763260599.7195103,321152,0.0,,668.0,0.003699786961078644,-0.00033517275005578995,0.0008339881896972656,3401
