losses/explained_variance,losses/value_loss,_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,charts/SPS,charts/learning_rate,losses/entropy,global_step,losses/clipfrac,losses/policy_loss,_runtime,losses/old_approx_kl
-0.00010192394256591797,365.279052734375,4953,1763260742.1655157,,,4.4889748096466064e-07,770.0,1.221198181156069e-05,0.5046689510345459,479744,0.0,-0.00019058585166931152,652.0110447406769,6.77984207868576e-05
6.514787673950195e-05,563.841064453125,4958,1763260742.609447,,,2.8153881430625916e-06,770.0,1.190476177725941e-05,0.5264673829078674,480256,0.0,0.00045402348041534424,652.4549760818481,1.6485340893268585e-05
-4.875659942626953e-05,330.07183837890625,4963,1763260743.0928128,,,2.2063031792640686e-06,770.0,1.159754265245283e-05,0.49700450897216797,480768,0.0,-0.00034219399094581604,652.9383418560028,-6.673578172922134e-05
-0.09982168674468994,0.0015482115559279919,4971,1763260743.905623,,,1.1743977665901184e-06,771.0,1.1059907592425589e-05,0.5406508445739746,481664,0.0,-9.37851145863533e-05,653.7511520385742,0.00034516211599111557
,,4972,1763260743.9320648,500.0,500.0,,,,,481736,,,653.7775938510895,
-0.0004897117614746094,590.3829956054688,4978,1763260744.4677951,,,4.2188912630081177e-07,771.0,1.0675883459043689e-05,0.4943293333053589,482304,0.0,-3.417395055294037e-05,654.313324213028,-0.00019707996398210526
-0.11106216907501221,0.0016420965548604727,4981,1763260744.8000238,,,1.3140961527824402e-06,771.0,1.0445468433317728e-05,0.5099241137504578,482688,0.0,-0.00018465518951416016,654.6455528736115,0.0004966305568814278
-0.5548040866851807,0.0021181197371333838,4989,1763260745.508247,,,3.3192336559295654e-06,772.0,9.984639291360509e-06,0.5273365378379822,483456,0.0,-0.00014916062355041504,655.3537759780884,-0.00039724819362163544
-0.5058125257492065,0.0027362233959138393,4994,1763260745.987712,,,2.83215194940567e-06,772.0,9.677419257059228e-06,0.5594220161437988,483968,0.0,-0.00015864893794059753,655.8332409858704,-0.0006805593147873878
0.28398239612579346,0.0018188315443694592,5008,1763260747.3473372,,,1.1650845408439636e-05,773.0,8.755760063650087e-06,0.5232551097869873,485504,0.0,-0.0016710571944713593,657.1928663253784,-0.0001824256032705307
-0.05599021911621094,0.0019695060327649117,5013,1763260747.7920403,,,4.309229552745819e-06,773.0,8.448540938843507e-06,0.5144901275634766,486016,0.0,-0.0003939121961593628,657.6375694274902,-0.0005990089848637581
,,5015,1763260747.9339118,500.0,500.0,,,,,486236,,,657.7794408798218,
-0.08583807945251465,0.001955886371433735,5039,1763260750.2360208,,,4.544854164123535e-07,774.0,6.835637577751186e-06,0.5541685819625854,488704,0.0,-8.223950862884521e-05,660.0815498828888,3.7414953112602234e-05
-2.2487523555755615,0.002936788834631443,5071,1763260753.0838373,,,3.982335329055786e-06,776.0,4.915514637104934e-06,0.5081345438957214,491904,0.0,-0.0003827046602964401,662.929366350174,-4.818849265575409e-05
-0.045850515365600586,0.0019578265491873026,5117,1763260757.3251898,,,3.073364496231079e-08,778.0,2.0737327304232167e-06,0.5199082493782043,496640,0.0,4.4092535972595215e-05,667.1707189083099,5.758646875619888e-05
0.020522594451904297,0.002205202355980873,5122,1763260757.8084726,,,6.984919309616089e-08,778.0,1.766513037182449e-06,0.5447064638137817,497152,0.0,7.798057049512863e-05,667.6540017127991,-9.585823863744736e-05
0.06815820932388306,0.0022130797151476145,5127,1763260758.2533336,,,9.685754776000977e-08,779.0,1.459293343941681e-06,0.5186845660209656,497664,0.0,-0.00010018050670623779,668.0988626480103,-6.313808262348175e-05
,,5128,1763260758.2795722,500.0,500.0,,,,,497736,,,668.1251013278961,
-0.04874074459075928,0.0023850034922361374,5140,1763260759.402356,,,1.3969838619232178e-08,779.0,6.912442245265993e-07,0.5577572584152222,498944,0.0,-4.637986421585083e-07,669.2478849887848,-1.872982829809189e-05
0.17909806966781616,0.0022469928953796625,5146,1763260760.0469363,,,1.6763806343078613e-08,779.0,3.072196648190584e-07,0.5227273106575012,499584,0.0,-4.727393388748169e-06,669.8924653530121,-1.691281795501709e-06
0.001685500144958496,0.0020839222706854343,5150,1763260760.3785877,,,8.381903171539307e-09,780.0,7.68049162047646e-08,0.5291545391082764,499968,0.0,-4.3138861656188965e-06,670.2241168022156,-1.2200325727462769e-07
