losses/clipfrac,losses/policy_loss,_runtime,charts/episodic_return,_step,global_step,losses/old_approx_kl,losses/approx_kl,losses/value_loss,charts/episodic_length,charts/learning_rate,_timestamp,charts/SPS,losses/explained_variance,losses/entropy
0.0,0.0004103332757949829,659.6188633441925,,4882,474368,1.4948658645153046e-05,5.5069103837013245e-06,0.0020116353407502174,,1.5437788533745334e-05,1763260749.7583394,752.0,-0.13318371772766113,0.5715780258178711
,,662.5834591388702,500.0,4915,477697,,,,500.0,,1763260752.7229352,,,
0.0,0.00020863115787506104,663.072475194931,,4920,478208,-0.00022858567535877228,1.5255063772201538e-06,258.9223327636719,,1.3133641004969832e-05,1763260753.2119513,754.0,6.616115570068359e-06,0.5923137068748474
0.0,-0.0007172077894210815,664.221429347992,,4932,479488,0.0003674011677503586,3.997236490249634e-06,0.0015381750417873263,,1.2365591828711331e-05,1763260754.3609054,755.0,-0.2794545888900757,0.5799744725227356
0.0,-0.00010731816291809082,664.3336448669434,,4933,479616,-0.00024930108338594437,1.064501702785492e-06,0.0012828634353354573,,1.228878682013601e-05,1763260754.473121,755.0,-0.06379330158233643,0.6145113706588745
,,664.8374378681183,500.0,4939,480197,,,,500.0,,1763260754.976914,,,
0.0,-0.00016486737877130508,665.4894516468048,,4946,480896,0.00013138540089130402,5.308538675308228e-07,0.0016968939453363419,,1.152073764387751e-05,1763260755.6289277,755.0,-0.08005321025848389,0.5894179940223694
0.0,-0.0004131440073251724,666.1946134567261,,4953,481664,0.0006372891366481781,2.3953616619110107e-06,0.0012657111510634422,,1.1059907592425589e-05,1763260756.3340895,756.0,-0.19596147537231445,0.5185713171958923
0.0,3.049522638320923e-05,666.6440846920013,,4958,482176,0.00019404198974370956,1.9101426005363464e-06,0.0012942275498062372,,1.075268846761901e-05,1763260756.7835608,756.0,0.05999445915222168,0.5253852605819702
0.0,-0.00022750254720449448,667.1278808116913,,4963,482688,0.00018050242215394974,7.012858986854553e-07,0.001255880226381123,,1.0445468433317728e-05,1763260757.2673569,756.0,-0.09291040897369385,0.5472968816757202
0.0,-0.0009195730090141296,667.7991471290588,,4971,483456,0.0010271444916725159,7.962808012962341e-06,0.0014026662101969123,,9.984639291360509e-06,1763260757.9386232,757.0,-0.4762526750564575,0.5929281115531921
0.0,-0.0002883337438106537,667.9092872142792,,4972,483584,0.0009769191965460777,6.929971277713776e-06,0.0019511485006660223,,9.907834282785188e-06,1763260758.0487633,757.0,-0.5150405168533325,0.49044838547706604
,,668.4297370910645,500.0,4978,484197,,,,500.0,,1763260758.5692132,,,
0.0,0.00021523050963878632,668.729344367981,,4981,484480,8.741486817598343e-05,1.7415732145309448e-07,0.0013507743133231997,,9.370200132252648e-06,1763260758.8688204,757.0,0.10940265655517578,0.5617238283157349
0.0,-5.4717063903808594e-05,669.4358394145966,,4989,485248,7.964391261339188e-05,1.1641532182693481e-07,785.205322265625,,8.909370080800727e-06,1763260759.5753155,758.0,0.00025153160095214844,0.4758034944534302
0.0,-0.00019519217312335968,669.8816962242126,,4994,485760,-0.00011779088526964188,4.461035132408142e-07,508.72509765625,,8.602150955994148e-06,1763260760.0211723,758.0,-0.00013637542724609375,0.5602016448974609
,,671.186913728714,500.0,5008,487197,,,,500.0,,1763260761.3263898,,,
,,671.6264476776123,500.0,5013,487697,,,,500.0,,1763260761.7659237,,,
0.0,-0.00030434131622314453,671.8404850959778,,5015,487936,0.00014264602214097977,4.945322871208191e-07,0.0018364840652793646,,7.296467174455756e-06,1763260761.9799612,759.0,-0.08413159847259521,0.5657621026039124
0.0,2.041459083557129e-06,674.0142707824707,,5039,490368,-7.36704096198082e-05,6.398186087608337e-07,0.0017510668840259314,,5.837173375766724e-06,1763260764.1537468,760.0,-0.4793586730957031,0.5847601890563965
0.0,-1.742132008075714e-05,676.9842929840088,,5071,493696,0.00013951770961284637,2.384185791015625e-07,0.001558678224682808,,3.840245881292503e-06,1763260767.123769,762.0,-0.29454004764556885,0.6071569919586182
0.0,-1.2461096048355103e-05,681.0743553638458,,5117,498304,1.0812655091285706e-06,1.210719347000122e-08,196.9243621826172,,1.0752688694992685e-06,1763260771.2138314,764.0,-0.0003457069396972656,0.5168238878250122
0.0,2.837926149368286e-05,681.5419836044312,,5122,498816,-9.145587682723999e-07,7.450580596923828e-09,229.6087646484375,,7.680491762585007e-07,1763260771.6814597,764.0,-0.00016736984252929688,0.5671208500862122
0.0,-3.725290298461914e-06,681.9803500175476,,5127,499328,-4.5709311962127686e-06,1.6763806343078613e-08,0.0016309501370415092,,4.6082948301773285e-07,1763260772.119826,765.0,-0.6951495409011841,0.5766994953155518
0.0,-1.2665987014770508e-07,682.0885076522827,,5128,499456,-5.248934030532837e-06,9.313225746154785e-09,0.0014094039797782898,,3.8402458812925033e-07,1763260772.2279837,765.0,-0.04167675971984863,0.5845270156860352
