losses/old_approx_kl,losses/value_loss,charts/episodic_length,charts/learning_rate,charts/SPS,losses/policy_loss,losses/explained_variance,_timestamp,global_step,charts/episodic_return,_runtime,_step,losses/entropy,losses/approx_kl,losses/clipfrac
0.002969244495034218,2.859828472137451,,0.00026666666963137686,452.0,0.0014021731913089752,0.06715434789657593,1763260242.5300682,55680,,152.24391412734985,729,0.5414323210716248,7.647648453712463e-05,0.0
-0.0007013892754912376,1.7768807411193848,,0.0002649769594427198,454.0,0.0005128830671310425,0.04038292169570923,1763260248.1125784,58496,,157.82642436027527,757,0.5300493836402893,1.6509555280208588e-05,0.0
0.0010383566841483116,1.474826455116272,,0.00026466973940841854,454.0,-0.0017910823225975037,-0.0046596527099609375,1763260249.1491122,59008,,158.86295819282532,762,0.5497093200683594,4.293117672204971e-05,0.0
0.007412318140268326,3.1927778720855713,,0.00026436251937411726,455.0,-0.009758763015270233,0.48651570081710815,1763260250.123878,59520,,159.8377239704132,767,0.5517035722732544,0.0011230036616325378,0.0
0.0023653199896216393,332.15557861328125,,0.00026397849433124065,455.0,0.001798965036869049,-0.0014585256576538086,1763260251.4605873,60160,,161.17443323135376,775,0.5465703010559082,0.00011418294161558151,0.0
0.0005583241581916809,410.8902893066406,,0.00026328724925406277,456.0,-0.0037923045456409454,0.21312379837036133,1763260253.8459527,61312,,163.55979871749878,788,0.49762535095214844,0.0012077577412128448,0.0
0.004870056174695492,1.0959367752075195,,0.00026321044424548745,456.0,-0.01582704484462738,-0.5453351736068726,1763260254.0890403,61440,,163.8028862476349,789,0.5549435615539551,0.001276533119380474,0.0
,,500.0,,,,,1763260255.6551194,62235,500.0,165.36896538734436,797,,,
0.008647467009723186,0.656899094581604,,0.0002622119791340083,457.0,0.0050211744382977486,-0.2082972526550293,1763260257.5000825,63104,,167.21392846107483,806,0.5875303149223328,0.00016282405704259872,0.0
-0.015358978882431984,297.99560546875,,0.00026175114908255637,457.0,-0.00035253632813692093,-0.0005018711090087891,1763260259.0684538,63872,,168.78229975700378,815,0.5576315522193909,0.001268782652914524,0.0
,,213.0,,,,,1763260268.2187083,68362,213.0,177.93255424499512,863,,,
,,403.0,,,,,1763260269.7838025,69141,403.0,179.49764847755432,872,,,
0.005768553353846073,304.2796936035156,,0.0002583717287052423,459.0,-0.02234424650669098,0.002556741237640381,1763260270.5799549,69504,,180.29380083084106,876,0.49503785371780396,0.0006152605637907982,0.0
0.019691167399287224,0.0048757633194327354,,0.00025591396843083203,461.0,-0.012279711663722992,-2.671647071838379,1763260278.7710161,73600,,188.4848620891571,916,0.41445669531822205,0.001770688220858574,0.001953125
0.010918988846242428,0.0011360886273905635,,0.00025552994338795543,462.0,0.02116531878709793,0.18904632329940796,1763260280.0746574,74240,,189.788503408432,922,0.3092726469039917,0.008233343251049519,0.0390625
0.003335108980536461,403.98529052734375,,0.0002550691133365035,462.0,-0.011014945805072784,3.975629806518555e-05,1763260281.6273797,75008,,191.34122562408447,930,0.36360353231430054,0.0004744119942188263,0.0
,,500.0,,,,,1763260283.2116516,75891,500.0,192.92549753189087,938,,,
0.0011207535862922668,0.0012069599470123649,,0.0002543778682593256,462.0,-0.0009814370423555374,-1.911972999572754,1763260283.9330118,76160,,193.64685773849487,941,0.3853122293949127,0.00016548298299312592,0.0
-0.004690551199018955,0.004799722693860531,,0.0002543010632507503,463.0,0.022844254970550537,0.7616994380950928,1763260284.1681154,76288,,193.8819613456726,942,0.39120596647262573,0.004397719167172909,0.0078125
,,500.0,,,,,1763260285.2570636,76891,500.0,194.9709095954895,948,,,
0.002417227253317833,548.861572265625,,0.0002523809380363673,465.0,0.013302557170391083,-0.0008336305618286133,1763260290.0115147,79488,,199.72536063194275,974,0.4353482723236084,0.0010989140719175339,0.0
-0.012905851937830448,0.0029830005951225758,,0.00025199694209732115,467.0,6.217695772647858e-05,-0.2858349084854126,1763260290.6930113,80128,,200.40685725212097,980,0.5573761463165283,0.0008216453716158867,0.0
0.0018335618078708649,0.004754139110445976,,0.00025168972206301987,469.0,0.0011996179819107056,-0.030904531478881836,1763260291.2882066,80640,,201.00205254554749,985,0.5644272565841675,0.000447642058134079,0.0
-0.001680060289800167,0.0005915132351219654,,0.0002510752819944173,471.0,-0.003121122717857361,-0.37063443660736084,1763260292.6838639,81664,,202.39770984649658,995,0.46526187658309937,0.0020047230646014214,0.001953125
,,500.0,,,,,1763260293.0071774,81891,500.0,202.72102332115173,997,,,
0.008736840449273586,0.002548692049458623,,0.0002498464018572122,472.0,-0.0015647858381271362,-0.12990200519561768,1763260296.4917033,83712,,206.2055492401123,1015,0.5381033420562744,0.0007412126287817955,0.0
-0.0005614263936877251,0.00016874904395081103,,0.0002495391818229109,473.0,0.0009879358112812042,-0.13995420932769775,1763260297.3987234,84224,,207.1125693321228,1020,0.5543044805526733,0.00013010110706090927,0.0
-0.0007366929203271866,675.206298828125,,0.00024892474175430834,474.0,-0.00017736852169036865,0.0006043910980224609,1763260299.253616,85248,,208.9674620628357,1031,0.5753886699676514,0.00026185810565948486,0.0
,,500.0,,,,,1763260301.9342208,87226,500.0,211.6480667591095,1050,,,
0.00900322012603283,0.0005955106462351978,,0.0002475422515999526,478.0,-0.0158441960811615,-0.33018946647644043,1763260302.2619348,87552,,211.97578072547913,1053,0.5166312456130981,0.0017168913036584854,0.001953125
-0.006137218326330185,0.0006443015299737453,,0.0002472350315656513,480.0,-0.003795657306909561,0.1368565559387207,1763260302.7899997,88064,,212.5038456916809,1058,0.4615453779697418,0.00040193647146224976,0.0
0.003689541481435299,0.0008176258997991681,,0.0002457757364027202,483.0,-0.005984574556350708,0.24664437770843506,1763260306.732916,90496,,216.44676208496094,1082,0.5100476741790771,0.0005552424117922783,0.0
-0.008418583311140537,9.732226317282766e-05,,0.0002456989313941449,483.0,-0.035594187676906586,-0.7404588460922241,1763260306.9629574,90624,,216.6768033504486,1083,0.4872649908065796,0.0033406177535653114,0.001953125
0.0013611940667033195,0.003869644133374095,,0.00024523810134269297,483.0,-0.002931179478764534,-0.2797330617904663,1763260308.3872688,91392,,218.10111474990845,1091,0.5220957398414612,7.885042577981949e-05,0.0
0.0018787598237395287,0.0038858135230839252,,0.00024431644123978913,485.0,-0.010886099189519882,0.13068747520446777,1763260310.891957,92928,,220.6058030128479,1106,0.5168913006782532,0.0009031733497977257,0.0
0.002459585666656494,0.00010978656791849062,,0.00024354839115403593,486.0,-0.0038040578365325928,-0.41590654850006104,1763260312.9946504,94208,,222.70849633216858,1118,0.41215887665748596,0.00042350590229034424,0.0
0.0020250873640179634,0.0048174550756812096,,0.00024316436611115932,488.0,-0.00867818295955658,-0.1558387279510498,1763260313.642178,94848,,223.35602402687073,1125,0.4832378625869751,0.0013196775689721107,0.0
,,500.0,,,,,1763260314.520708,95714,500.0,224.2345540523529,1133,,,
0.0012730099260807037,0.0043967957608401775,,0.0002419354859739542,493.0,0.0024743452668190002,-0.35230767726898193,1763260315.9488535,96896,,225.66269946098328,1145,0.5284737944602966,3.6017969250679016e-05,0.0
-0.0016375286504626274,572.6821899414062,,0.0002407834108453244,497.0,0.0005989000201225281,-6.127357482910156e-05,1763260318.0280392,98816,,227.7418851852417,1164,0.4646894335746765,7.05113634467125e-05,0.0
-0.00542736891657114,0.0036408856976777315,,0.00024070660583674908,497.0,-0.011838212609291077,-0.37669968605041504,1763260318.1515996,98944,,227.86544561386108,1165,0.4939035177230835,0.00028460007160902023,0.0
0.003949322737753391,0.0001649868645472452,,0.00024024577578529716,499.0,-0.012024909257888794,-0.029920101165771484,1763260318.982418,99712,,228.6962640285492,1172,0.48708975315093994,0.0015235887840390205,0.00390625
0.001467929221689701,4.1644947486929595e-05,,0.00023970814072526991,500.0,-0.004922226071357727,0.3644255995750427,1763260320.3026276,100608,,230.01647353172302,1181,0.5007331371307373,0.0003994544968008995,0.0
-0.0010927915573120117,0.0001529705332359299,,0.00023940092069096863,500.0,-0.004494160413742065,0.5315351486206055,1763260321.28035,101120,,230.99419593811035,1186,0.5265544056892395,0.00013144873082637787,0.0
,,500.0,,,,,1763260323.250085,102214,500.0,232.9639310836792,1197,,,
-0.0016930392012000084,500.64306640625,,0.0002377880155108869,502.0,0.0006667152047157288,-0.00023484230041503906,1763260326.1914523,103808,,235.90529823303223,1213,0.543001115322113,3.0689872801303864e-05,0.0
0.005964810959994793,0.0008462175610475242,,0.00023763440549373627,502.0,-0.003139430657029152,-0.2649329900741577,1763260326.6153598,104064,,236.32920575141907,1215,0.420332133769989,0.0013908492401242256,0.0
,,500.0,,,,,1763260328.530936,105214,500.0,238.24478197097778,1226,,,
-0.0037169931456446648,0.00033290902501903474,,0.00023671274539083242,502.0,-0.002644263207912445,0.17794430255889893,1763260329.429445,105600,,239.1432909965515,1230,0.420645147562027,0.00019751768559217453,0.0
0.004444407299160957,0.0006199913332238793,,0.00023648233036510646,503.0,-0.0018825866281986237,0.6216500997543335,1763260330.121332,105984,,239.83517789840698,1234,0.36547666788101196,0.00019450299441814423,0.0
0.0049508968368172646,0.0011945185251533985,,0.00023579108528792858,503.0,0.019244566559791565,-5.102713108062744,1763260332.0322063,107136,,241.74605226516724,1245,0.39367929100990295,0.004170980304479599,0.017578125
-9.224284440279007e-05,0.0006560035399161279,,0.00023525345022790134,505.0,-0.0034787021577358246,0.27846604585647583,1763260333.0393422,108032,,242.75318813323975,1254,0.48044925928115845,8.727144449949265e-05,0.0
,,500.0,,,,,1763260334.9873261,109714,500.0,244.70117211341858,1271,,,
-0.015464730560779572,0.0001663410512264818,,0.00023248848447110504,514.0,-0.006474923342466354,-0.14352083206176758,1763260338.349501,112640,,248.06334686279297,1299,0.5402673482894897,0.0028978297486901283,0.0078125
0.014046560972929,0.0005682448390871286,,0.0002301075292052701,521.0,-0.014852024614810944,0.08042526245117188,1763260342.8316848,116608,,252.54553079605103,1339,0.5754776000976562,0.0017873458564281464,0.0
-0.010421570390462875,0.00045611298992298543,,0.0002300307241966948,522.0,-0.003615923225879669,-0.17776572704315186,1763260342.9821427,116736,,252.69598865509033,1340,0.5795117020606995,0.0010502301156520844,0.0
-0.016448557376861572,0.0006813066429458559,,0.00022949308913666755,524.0,-0.0019036754965782166,-0.20728838443756104,1763260343.917791,117632,,253.63163685798645,1349,0.5456823110580444,0.001367076300084591,0.0
-0.004400596022605896,0.004112368915230036,,0.00022864823404233903,526.0,-0.003828447312116623,-0.04086863994598389,1763260345.3783057,119040,,255.0921516418457,1363,0.5290884971618652,0.0007774438709020615,0.0
0.004387593828141689,0.00011013870971510187,,0.00022849462402518839,527.0,-0.0034559182822704315,-0.008863568305969238,1763260345.6290145,119296,,255.34286046028137,1365,0.5256364345550537,0.000975961796939373,0.0
0.008736607618629932,0.00013768443022854626,,0.0002281874039908871,527.0,-0.007278237491846085,0.29944074153900146,1763260346.3808007,119808,,256.094646692276,1370,0.532416045665741,0.0006691990420222282,0.0
0.0016506155952811241,0.00028186605777591467,,0.00022757296392228454,528.0,0.0014248006045818329,-0.1628706455230713,1763260348.0964181,120832,,257.8102641105652,1380,0.5125625729560852,0.0010975906625390053,0.0
,,500.0,,,,,1763260348.1402903,120855,500.0,257.8541362285614,1381,,,
0.006573835387825966,0.0040236059576272964,,0.00022711213387083262,528.0,-0.002735637128353119,0.17979276180267334,1763260349.361171,121600,,259.07501697540283,1388,0.5243409276008606,0.0006838049739599228,0.0
,,500.0,,,,,1763260350.4997008,122355,500.0,260.2135467529297,1395,,,
0.0038979575037956238,8.804732351563871e-05,,0.00022642088879365474,529.0,0.009886147454380989,0.4482889175415039,1763260351.3383749,122752,,261.0522208213806,1399,0.5702779293060303,0.0015683714300394058,0.00390625
,,500.0,,,,,1763260352.2466774,123355,500.0,261.9605233669281,1405,,,
-0.0027325134724378586,0.004409948829561472,,0.0002244239585706964,531.0,-0.0003252103924751282,0.20515990257263184,1763260356.7023957,126080,,266.416241645813,1432,0.48039019107818604,8.337758481502533e-05,0.0
0.0027739908546209335,0.0012016200926154852,,0.0002243471535621211,531.0,0.0018043220043182373,0.008237063884735107,1763260356.8301857,126208,,266.54403162002563,1433,0.4734204411506653,0.0003010593354701996,0.0
0.004823424853384495,569.1443481445312,,0.00022304146841634065,533.0,0.005116920918226242,6.264448165893555e-05,1763260360.1915715,128384,,269.9054174423218,1455,0.4554119408130646,0.000455210916697979,0.0
0.0002864757552742958,0.003023900091648102,,0.00022296466340776533,533.0,-0.005914315581321716,-0.09921884536743164,1763260360.3986776,128512,,270.1125235557556,1456,0.4513609707355499,0.00023229699581861496,0.0
0.0014954637736082077,0.0008482980774715543,,0.00022288785839919,533.0,0.0007399693131446838,0.06339842081069946,1763260360.5720038,128640,,270.2858498096466,1457,0.4910581111907959,3.170594573020935e-05,0.0
0.016654018312692642,614.4196166992188,,0.00021943164756521583,542.0,0.0004257410764694214,-0.00022876262664794922,1763260367.3491225,134400,,277.06296849250793,1514,0.5597201585769653,0.0008703134953975677,0.0
-0.0062051331624388695,0.0006299269734881818,,0.0002189708175137639,543.0,-0.00883735716342926,-0.4981570243835449,1763260368.115638,135168,,277.8294839859009,1521,0.5035693645477295,0.0010148948058485985,0.0
8.759461343288422e-05,0.0050684185698628426,,0.00021874040248803794,544.0,-0.0005420055240392685,-0.031000852584838867,1763260368.5365155,135552,,278.2503614425659,1525,0.5928034782409668,0.000659918412566185,0.0
-0.004382299259305,0.00020415666222106665,,0.0002185867924708873,544.0,-0.01579006016254425,-0.1945500373840332,1763260368.9485042,135808,,278.6623501777649,1527,0.5725769996643066,0.002030501142144203,0.0
0.008306738920509815,454.23394775390625,,0.00021850998746231198,544.0,-0.002815048675984144,-4.792213439941406e-05,1763260369.22386,135936,,278.93770599365234,1529,0.5890249013900757,0.000405958853662014,0.0
0.0014637382701039314,472.57537841796875,,0.0002182027674280107,544.0,-0.0033340156078338623,-4.8995018005371094e-05,1763260370.0887284,136448,,279.8025743961334,1534,0.5539343357086182,0.00056487787514925,0.0
-0.003958734683692455,0.0007359486189670861,,0.00021804915741086006,544.0,-0.0006172582507133484,-0.0047234296798706055,1763260370.5028753,136704,,280.2167212963104,1536,0.5146260857582092,0.00010807160288095474,0.0
,,500.0,,,,,1763260371.572202,137355,500.0,281.28604793548584,1543,,,
-0.010068249888718128,0.0029124505817890167,,0.00021751152235083282,544.0,-0.006433911621570587,-0.3540310859680176,1763260372.0008378,137600,,281.7146837711334,1545,0.48901626467704773,0.0007354607805609703,0.0
-0.005633754655718803,0.0005605745245702565,,0.0002174347173422575,544.0,-0.006898816674947739,0.1765797734260559,1763260372.2104733,137728,,281.92431926727295,1546,0.5447846055030823,0.0004990845918655396,0.0
-0.002103004604578018,243.3501739501953,,0.00021674347226507962,545.0,0.005554467439651489,0.0003038644790649414,1763260374.2065074,138880,,283.9203534126282,1558,0.5354452133178711,0.00025387294590473175,0.0
0.0028670765459537506,0.0046203117817640305,,0.0002166666672565043,545.0,0.003817599266767502,-0.43490564823150635,1763260374.4092848,139008,,284.12313079833984,1559,0.5482650399208069,0.00012850388884544373,0.0
-0.0005496162921190262,575.0681762695312,,0.00021643625223077834,545.0,0.002116639167070389,-5.984306335449219e-05,1763260375.1150901,139392,,284.8289361000061,1563,0.5235190987586975,0.0004956386983394623,0.0
-0.011416406370699406,0.00013035695883445442,,0.00021620583720505238,545.0,-0.013480205088853836,-0.16435480117797852,1763260375.7695997,139776,,285.48344564437866,1566,0.5196348428726196,0.0006490079686045647,0.0
-0.0010641859844326973,735.3172607421875,,0.00021490015205927193,548.0,-0.002981036901473999,0.00035381317138671875,1763260378.3839078,141952,,288.09775376319885,1588,0.4664953052997589,6.692390888929367e-05,0.0
0.002201690338551998,0.0033255331218242645,,0.0002148233470506966,548.0,-0.0009353607892990112,-0.4984855651855469,1763260378.5139542,142080,,288.2278001308441,1589,0.48500895500183105,0.0002717627212405205,0.0
,,500.0,,,,,1763260379.342429,142855,500.0,289.05627489089966,1597,,,
0.0007454827427864075,569.6389770507812,,0.00021374807693064213,551.0,-0.010397840291261673,-2.8014183044433594e-05,1763260380.3751798,143872,,290.0890257358551,1607,0.46130841970443726,0.0006117988377809525,0.0
0.00072427187114954,0.0005599430878646672,,0.0002135944669134915,551.0,0.0004847794771194458,0.11973273754119873,1763260380.7254293,144128,,290.43927526474,1609,0.4130208194255829,1.024734228849411e-05,0.0
-0.0008781291544437408,0.00011780544446082786,,0.00021351766190491617,551.0,-0.004282284528017044,0.0046656131744384766,1763260380.9397242,144256,,290.6535701751709,1610,0.43619304895401,0.00039862096309661865,0.0
-0.0024238191545009613,388.9358215332031,,0.00021344085689634085,551.0,-0.001149505376815796,0.00014662742614746094,1763260381.205886,144384,,290.91973185539246,1612,0.46883660554885864,0.00021903589367866516,0.0
,,500.0,,,,,1763260383.7024527,145855,500.0,293.4162986278534,1626,,,
-0.0026549212634563446,0.004281450062990189,,0.00021182795171625912,552.0,0.0010734554380178452,0.05853927135467529,1763260385.838426,147072,,295.5522720813751,1638,0.5318127870559692,0.0007292758673429489,0.0
-0.01114137377589941,0.002664853585883975,,0.00020883257093373686,559.0,-0.011323738843202591,-0.03494441509246826,1763260391.1628904,152064,,300.8767364025116,1687,0.5881540775299072,0.0005106786265969276,0.0
0.006707589142024517,0.0005068881437182426,,0.00020606759062502533,564.0,-0.03524918854236603,0.03093242645263672,1763260396.9011917,156672,,306.61503767967224,1732,0.5526474118232727,0.0022780513390898705,0.0
0.003352450206875801,545.5745239257812,,0.00020529954053927213,565.0,-0.0008921567350625992,4.684925079345703e-05,1763260398.698065,157952,,308.4119110107422,1745,0.6027930974960327,0.0006576888263225555,0.0
-0.0021676653996109962,0.006314298138022423,,0.0002048387104878202,566.0,4.990771412849426e-05,-0.13721108436584473,1763260399.4580395,158720,,309.1718854904175,1753,0.5737150311470032,0.0002844603732228279,0.0
0.0036194436252117157,0.0006761557888239622,,0.0002047619054792449,567.0,0.007597584277391434,0.24095648527145386,1763260399.5867307,158848,,309.30057668685913,1754,0.5076855421066284,0.0006013661623001099,0.0
-0.018751665949821472,0.005320191383361816,,0.00020414746541064233,568.0,-0.005614850670099258,-12.703932762145996,1763260400.7536168,159872,,310.46746277809143,1765,0.581717312335968,0.005375453270971775,0.0078125
-0.004079247824847698,562.2166748046875,,0.00020399385539349169,568.0,-0.0022534430027008057,0.0018551945686340332,1763260401.2467635,160128,,310.96060943603516,1768,0.5699476003646851,8.41161236166954e-05,0.0
,,500.0,,,,,1763260402.9191377,161048,500.0,312.6329836845398,1777,,,
0.014530729502439499,0.00042444304563105106,,0.0002009984600590542,569.0,-0.00946684181690216,0.3022698163986206,1763260409.294683,165120,,319.0085289478302,1818,0.536236584186554,0.007309556007385254,0.013671875
0.009802504442632198,0.00021129247033968568,,0.00020069124002475291,570.0,-0.003519367426633835,0.020450055599212646,1763260409.864701,165632,,319.578547000885,1823,0.5522637963294983,0.001759999431669712,0.0
0.008693179115653038,0.003732736688107252,,0.00019900152983609587,572.0,-0.001196347177028656,-0.2655065059661865,1763260413.740318,168448,,323.4541640281677,1851,0.4944878816604614,0.0014244187623262405,0.001953125
0.007019900716841221,0.009935976937413216,,0.0001986943098017946,572.0,0.0037859268486499786,-11.53819465637207,1763260414.5638332,168960,,324.2776792049408,1856,0.551015317440033,0.0013671191409230232,0.001953125
-0.0012458749115467072,0.00011927202285733074,,0.00019792627426795661,574.0,0.007575295865535736,-0.16768372058868408,1763260415.8999426,170240,,325.6137886047363,1868,0.5266451835632324,0.0007592830806970596,0.0
-0.005041382275521755,0.00015965779311954975,,0.00019761905423365533,574.0,0.002907782793045044,-0.11906099319458008,1763260416.4493184,170752,,326.1631643772125,1873,0.5127590894699097,0.0019792085513472557,0.0
-0.005652683787047863,0.00040150966378860176,,0.00019738863920792937,575.0,-0.0006611570715904236,-0.18755996227264404,1763260416.8239675,171136,,326.5378134250641,1877,0.5303594470024109,0.0019392119720578194,0.0
-0.000749894417822361,0.00037268284359015524,,0.00019685100414790213,576.0,0.007224924862384796,0.05860835313796997,1763260417.7885356,172032,,327.50238156318665,1886,0.48536714911460876,0.001133074052631855,0.0
0.015958532691001892,0.00366642395965755,,0.0001963133690878749,577.0,-0.013349242508411407,0.09465038776397705,1763260418.7947037,172928,,328.5085496902466,1895,0.5038901567459106,0.0007590753957629204,0.0
-0.0009930916130542755,758.28662109375,,0.00019585253903642297,578.0,-0.000488651916384697,0.00011342763900756836,1763260419.6291418,173696,,329.3429877758026,1903,0.4848535358905792,9.803101420402527e-06,0.0
-0.024477126076817513,0.00016395597776863724,,0.000195622124010697,579.0,0.005335770547389984,0.004034161567687988,1763260420.0244398,174080,,329.738285779953,1906,0.5201734304428101,0.0016518114134669304,0.001953125
-0.0043444205075502396,799.8986206054688,,0.00019493087893351912,580.0,0.0037002824246883392,0.00018596649169921875,1763260421.326146,175232,,331.03999185562134,1918,0.5362045168876648,0.0003512706607580185,0.0
0.007767777889966965,0.0004884219379164279,,0.00019477726891636848,580.0,-0.006553244777023792,-0.4081305265426636,1763260421.5798886,175488,,331.2937345504761,1920,0.45060473680496216,0.0012196693569421768,0.0
-0.013847744092345238,0.00021795000066049397,,0.00019324116874486208,583.0,-0.01598675549030304,-0.8886477947235107,1763260424.3935015,178048,,334.1073474884033,1945,0.5970245599746704,0.0009671933948993683,0.0
3.639142960309982e-05,0.0005048909806646407,,0.00019239631365053356,583.0,-0.005022652447223663,-1.3120386600494385,1763260426.7454858,179456,,336.45933175086975,1959,0.5857430100440979,0.00015587080270051956,0.0
-0.0006256541237235069,0.0026895939372479916,,0.00019155145855620503,584.0,0.0008489936590194702,0.06677252054214478,1763260429.1322198,180864,,338.8460657596588,1973,0.5694164037704468,9.105820208787918e-05,0.0
-0.004576819948852062,0.002044732915237546,,0.00019086021347902715,583.0,-0.005663514137268066,0.038330078125,1763260431.2010639,182016,,340.9149098396301,1985,0.5320863723754883,0.00027704332023859024,0.0
-0.008975009433925152,0.00016209167370107025,,0.00019047618843615055,583.0,-0.006152566522359848,-0.11616194248199463,1763260432.2631948,182656,,341.9770407676697,1991,0.5772933959960938,0.0007521016523241997,0.0
,,500.0,,,,,1763260434.0897915,183774,500.0,343.80363750457764,2002,,,
0.004415551200509071,0.0008254677522927523,,0.0001895545283332467,583.0,-0.0015403516590595245,-0.42924368381500244,1763260434.9607656,184192,,344.6746115684509,2007,0.5468300580978394,0.0012174341827630997,0.0
0.0038204099982976913,0.005430108867585659,,0.00018901689327321947,584.0,-0.01869683712720871,-0.39913177490234375,1763260436.0594883,185088,,345.77333426475525,2016,0.4818466603755951,0.0012908950448036194,0.0
,,500.0,,,,,1763260436.3162158,185380,500.0,346.03006172180176,2019,,,
,,500.0,,,,,1763260436.8760605,185880,500.0,346.5899064540863,2024,,,
-0.015197405591607094,0.0005379111971706152,,0.00018832564819604158,585.0,-0.0020988285541534424,-0.04514515399932861,1763260437.2843227,186240,,346.9981687068939,2027,0.5688470602035522,0.0034506022930145264,0.001953125
,,500.0,,,,,1763260437.4312036,186380,500.0,347.14504957199097,2029,,,
-0.014080333523452282,0.00451409537345171,,0.00018786481814458966,586.0,-0.004563711583614349,-0.06633806228637695,1763260438.129788,187008,,347.843633890152,2034,0.5454183220863342,0.001050795428454876,0.0
0.004272878170013428,703.063720703125,,0.0001872503780759871,587.0,0.0036534741520881653,-2.0265579223632812e-06,1763260439.2470012,188032,,348.9608471393585,2045,0.577694296836853,9.514018893241882e-05,0.0
0.0022968286648392677,0.005112251732498407,,0.0001868663530331105,588.0,-0.011004254221916199,0.43074047565460205,1763260439.9580917,188672,,349.6719377040863,2051,0.594697117805481,0.0008165622130036354,0.0
-0.0016389591619372368,0.0004102821694687009,,0.00018678954802453518,588.0,-0.0103045254945755,-0.38200175762176514,1763260440.090249,188800,,349.80409502983093,2052,0.5977333784103394,0.0007148580625653267,0.0
0.0008336352184414864,328.4253234863281,,0.00018571429245639592,588.0,-0.0018607638776302338,8.118152618408203e-05,1763260443.077723,190592,,352.7915689945221,2070,0.5524701476097107,8.090492337942123e-05,0.0
-0.00021079648286104202,0.00027752851019613445,,0.00018533026741351932,588.0,0.00014962628483772278,-0.11509156227111816,1763260444.1256769,191232,,353.83952283859253,2076,0.5545114278793335,0.0005491198971867561,0.0
,,500.0,,,,,1763260447.1426437,192973,500.0,356.8564896583557,2093,,,
0.0015807868912816048,345.9912109375,,0.00018425499729346484,588.0,0.0014118477702140808,0.00016123056411743164,1763260447.3467205,193024,,357.0605664253235,2094,0.5624639987945557,3.025587648153305e-05,0.0
0.005301997065544128,0.0001418123720213771,,0.00018279570213053375,588.0,-0.008064154535531998,-0.29403841495513916,1763260451.7057853,195456,,361.4196312427521,2117,0.4923076629638672,0.0006895847618579865,0.0
-0.0030433321371674538,0.00014537989045493305,,0.00018133640696760267,587.0,-0.0018250830471515656,-0.17125177383422852,1763260456.135541,197888,,365.8493869304657,2141,0.5023972988128662,9.65828076004982e-05,0.0
0.005664552561938763,0.0001919032511068508,,0.0001810291869333014,587.0,-0.0012287944555282593,0.03426414728164673,1763260457.1145632,198400,,366.8284091949463,2146,0.5081000328063965,0.0003364281728863716,0.0
,,500.0,,,,,1763260457.1628666,198473,500.0,366.8767125606537,2147,,,
-0.0016790693625807762,698.7177734375,,0.00018095238192472607,587.0,0.0010387394577264786,2.0384788513183594e-05,1763260457.3948267,198528,,367.10867261886597,2148,0.49475473165512085,8.119363337755203e-05,0.0
0.0008186548948287964,0.00014290488616097718,,0.00018049155187327415,587.0,-0.002298261970281601,-0.028854846954345703,1763260458.6964774,199296,,368.41032338142395,2155,0.545817494392395,6.698817014694214e-05,0.0
,,500.0,,,,,1763260460.7295673,200973,500.0,370.4434132575989,2172,,,
-0.004616226069629192,5.6854565627872944e-05,,0.00017864823166746646,590.0,-0.004943860694766045,-0.056009531021118164,1763260462.3060455,202368,,372.019891500473,2185,0.6232358813285828,0.0007039504125714302,0.0
-0.0016003651544451714,554.9910888671875,,0.00017826420662458986,590.0,0.002009037882089615,4.315376281738281e-05,1763260463.01744,203008,,372.73128604888916,2192,0.5871797204017639,0.0003575300797820091,0.0
0.0002183765172958374,0.003069545142352581,,0.00017788018158171326,591.0,0.002303648740053177,-0.1222834587097168,1763260463.7321134,203648,,373.4459593296051,2198,0.5953710079193115,6.241537630558014e-05,0.0
0.002329043112695217,0.00040255740168504417,,0.00017780337657313794,591.0,0.0006641745567321777,0.04190868139266968,1763260463.865827,203776,,373.5796730518341,2199,0.5412052273750305,0.00010307412594556808,0.0
,,500.0,,,,,1763260465.203662,204973,500.0,374.9175078868866,2211,,,
-0.000985618680715561,0.000445124926045537,,0.0001768817164702341,593.0,-0.00048663653433322906,-0.10251057147979736,1763260465.603363,205312,,375.31720900535583,2214,0.5694490075111389,0.00013042427599430084,0.0
-0.005356236360967159,230.17440795898438,,0.00017657449643593282,593.0,0.008642423897981644,0.00016301870346069336,1763260466.194292,205824,,375.9081380367279,2220,0.5544581413269043,0.0006111813709139824,0.0
0.003697127103805542,0.0003388056647963822,,0.00017634408141020685,593.0,0.00277574360370636,-0.07481777667999268,1763260466.597534,206208,,376.3113799095154,2223,0.5811426639556885,0.00020818598568439484,0.0
-0.0018059443682432175,514.9413452148438,,0.00017626727640163153,594.0,-0.0009378939867019653,9.590387344360352e-05,1763260466.75152,206336,,376.46536588668823,2225,0.5915747284889221,4.678219556808472e-05,0.0
0.010101783089339733,0.003751191310584545,,0.00017619047139305621,594.0,0.0018374277278780937,-0.39658915996551514,1763260466.895391,206464,,376.6092369556427,2226,0.5797013640403748,0.0008701672777533531,0.0
-0.001060708425939083,0.00036782262031920254,,0.0001761136663844809,594.0,-0.005245983600616455,0.01463550329208374,1763260467.0301259,206592,,376.743971824646,2227,0.6330764889717102,0.0004852497950196266,0.0
