_timestamp,losses/old_approx_kl,global_step,losses/entropy,charts/learning_rate,losses/clipfrac,charts/SPS,_runtime,losses/approx_kl,losses/policy_loss,charts/episodic_length,charts/episodic_return,_step,losses/value_loss,losses/explained_variance
1763260566.5535407,-0.0036410754546523094,396928,0.5582384467124939,6.190476415213197e-05,0.0,875.0,488.0233187675476,0.00018517207354307175,0.0008264407515525818,,,4278,1649.7425537109375,-8.559226989746094e-05
1763260567.7073712,0.007855542004108429,398208,0.5103296041488647,6.113671406637877e-05,0.0,875.0,489.1771492958069,0.00020604580640792847,-0.0003689303994178772,,,4290,0.0012558572925627232,0.005134701728820801
1763260567.8362076,,398368,,,,,489.3059856891632,,,500.0,500.0,4292,,
1763260569.911702,0.0023818304762244225,400640,0.597240686416626,5.967741890344769e-05,0.0,876.0,491.3814799785614,0.00015387963503599167,-0.0017028246074914932,,,4314,0.0017841957742348313,-0.07178902626037598
1763260570.2509778,0.003837757743895054,401024,0.5515508651733398,5.944700387772173e-05,0.0,876.0,491.720755815506,0.00032747257500886917,-0.003961391746997833,,,4318,0.003673899918794632,-0.06367135047912598
1763260572.7865572,,403757,,,,,494.2563352584839,,,445.0,445.0,4346,,
1763260574.4986777,-0.0002772826701402664,405632,0.5641729235649109,5.6682027206989005e-05,0.0,878.0,495.9684557914734,3.7383288145065308e-06,0.00035075098276138306,,,4366,261.8567810058594,0.00045239925384521484
1763260575.0958476,0.0009589251130819321,406272,0.5732770562171936,5.6298002164112404e-05,0.0,879.0,496.565625667572,1.8827617168426514e-05,-0.00019986554980278015,,,4372,0.0037589240819215775,-0.020034074783325195
1763260575.443521,0.0005210740491747856,406656,0.534290611743927,5.606758713838644e-05,0.0,879.0,496.9132990837097,9.105540812015533e-06,-0.0012631900608539581,,,4377,538.1123046875,-4.017353057861328e-05
1763260575.5552382,-0.003674866631627083,406784,0.5206598043441772,5.599078212981112e-05,0.0,879.0,497.0250163078308,0.00012053363025188446,-0.0019132792949676514,,,4378,0.008933805860579014,-0.033332109451293945
1763260576.371175,-0.000285884365439415,407680,0.5739028453826904,5.545315070776269e-05,0.0,879.0,497.84095311164856,3.188103437423706e-05,-0.00035984814167022705,,,4387,0.005950255785137415,0.13207119703292847
1763260577.187987,0.000980433076620102,408576,0.5128801465034485,5.491551564773545e-05,0.0,880.0,498.6577651500702,2.8075650334358215e-05,-0.0004987418651580811,,,4396,1956.6812744140625,-1.3470649719238281e-05
1763260578.9343512,,410539,,,,,500.4041292667389,,,500.0,500.0,4415,,
1763260582.6738818,,414652,,,,,504.1436598300934,,,500.0,500.0,4456,,
1763260584.0410862,-0.0004403460770845413,416128,0.5846714377403259,5.038402377977036e-05,0.0,883.0,505.5108642578125,3.8255006074905396e-05,0.0015541091561317444,,,4470,0.0006872274680063128,-0.001616835594177246
1763260584.7521398,0.001860060729086399,416896,0.5452594757080078,4.992319372831844e-05,0.0,883.0,506.2219178676605,0.00017791520804166794,-0.002403944730758667,,,4478,0.002875462407246232,-0.12157559394836426
1763260584.9760647,0.004079650156199932,417152,0.5732171535491943,4.97695837111678e-05,0.0,883.0,506.4458427429199,0.00030181650072336197,0.0077134184539318085,500.0,500.0,4480,1366.7855224609375,2.5033950805664062e-05
1763260586.130236,-0.0025874795392155647,418432,0.5891757011413574,4.90015372633934e-05,0.0,884.0,507.60001397132874,0.00042217131704092026,-0.003116939216852188,,,4492,0.0013450233964249492,-0.06591427326202393
1763260586.7175424,-0.0013480708003044128,419072,0.5916338562965393,4.86175122205168e-05,0.0,884.0,508.18732047080994,4.416145384311676e-05,0.0008692443370819092,,,4498,0.0008648949442431331,0.04137766361236572
1763260588.68857,8.372589945793152e-05,421248,0.5477865934371948,4.731182707473636e-05,0.0,885.0,510.1583480834961,3.786012530326843e-05,-0.002840215340256691,,,4520,769.0732421875,-3.6716461181640625e-05
1763260588.9111807,0.00031608622521162033,421504,0.5514528751373291,4.7158217057585716e-05,0.0,885.0,510.3809587955475,9.94047150015831e-05,-0.0023892708122730255,,,4522,0.0013741583097726107,0.03065645694732666
1763260589.0328355,,421652,,,,,510.5026135444641,,,500.0,500.0,4524,,
1763260589.1365104,-0.004408692941069603,421760,0.5324648022651672,4.7004607040435076e-05,0.0,885.0,510.60628843307495,5.6782737374305725e-05,-0.002160407602787018,,,4525,774.9969482421875,-5.555152893066406e-05
1763260589.394449,-0.00043288059532642365,422016,0.5643632411956787,4.6850997023284435e-05,0.0,885.0,510.8642270565033,1.383759081363678e-05,-0.000979296863079071,,,4527,0.0013735579559579492,0.01979351043701172
1763260589.7351227,-6.245449185371399e-05,422400,0.5422713756561279,4.6620581997558475e-05,0.0,885.0,511.20490074157715,0.0005706138908863068,-0.00023272819817066193,,,4531,0.002690977416932583,-0.07310044765472412
1763260589.8936791,,422652,,,,,511.3634572029114,,,500.0,500.0,4533,,
1763260589.966027,-0.0006920378655195236,422656,0.5674679279327393,4.646697561838664e-05,0.0,886.0,511.43580508232117,3.5297125577926636e-06,0.00011314079165458679,,,4534,1757.9083251953125,-5.340576171875e-05
1763260591.953916,-0.005307456478476524,424832,0.593469500541687,4.51612904726062e-05,0.0,886.0,513.4236941337585,0.000601867213845253,-0.000960509292781353,,,4555,0.003990560304373503,-0.34183013439178467
1763260592.6587691,0.00017566978931427002,425600,0.5816361904144287,4.4700460421154276e-05,0.0,887.0,514.1285471916199,3.781169652938843e-05,-4.7013163566589355e-05,,,4562,0.0009623544756323099,0.022821128368377686
1763260593.9228945,0.000525645911693573,427008,0.59767085313797,4.385560532682575e-05,0.0,887.0,515.3926725387573,3.0996277928352356e-05,-0.00020220130681991577,,,4576,0.0013231394113972783,0.01599431037902832
1763260597.2808754,0.0012783696874976158,430720,0.5721348524093628,4.162826371612027e-05,0.0,889.0,518.7506535053253,1.112278550863266e-05,-0.0006216093897819519,,,4613,1145.1719970703125,-2.6106834411621094e-05
1763260598.5449111,0.0036080218851566315,432128,0.5887482166290283,4.078340862179175e-05,0.0,889.0,520.014689207077,9.205937385559082e-05,0.0003715492784976959,,,4626,0.0007933946326375008,-0.00021886825561523438
1763260599.3733118,-0.0007337732240557671,433024,0.5914267301559448,4.0245777199743316e-05,0.0,890.0,520.8430898189545,4.3781474232673645e-06,0.00020457059144973755,,,4635,0.001265022554434836,0.0034423470497131348
1763260599.9975164,-0.0008719665929675102,433664,0.6143105030059814,3.9861752156866714e-05,0.0,890.0,521.4672944545746,2.599414438009262e-05,-0.0010908842086791992,,,4641,0.002497880719602108,-0.0032546520233154297
1763260600.2275379,-0.0015388624742627144,433920,0.5801615715026855,3.9708142139716074e-05,0.0,890.0,521.6973159313202,0.0001732921227812767,-0.000761859118938446,,,4644,0.00184838124550879,-0.013252496719360352
1763260601.611785,-0.0008166320621967316,435456,0.5754663348197937,3.878648203681223e-05,0.0,891.0,523.0815629959106,0.00010547414422035217,-0.004231147468090057,,,4661,0.007434358820319176,-0.01680612564086914
1763260602.8034527,,436826,,,,,524.2732307910919,,,11.0,11.0,4675,,
1763260604.3062003,-0.00027844030410051346,438400,0.5465525388717651,3.701997047755867e-05,0.0,892.0,525.7759783267975,2.6067718863487244e-06,0.0005847960710525513,,,4691,992.56494140625,-7.402896881103516e-05
1763260605.908339,-0.0010477295145392418,440192,0.5559847950935364,3.594470035750419e-05,0.0,892.0,527.3781170845032,7.475726306438446e-06,-0.0008674599230289459,,,4709,0.004650112707167864,-0.18990063667297363
1763260606.285486,-0.005937041714787483,440576,0.5788661241531372,3.571428533177823e-05,0.0,893.0,527.755264043808,9.072758257389069e-05,0.004007585346698761,,,4713,1526.822998046875,-0.0002161264419555664
1763260608.5153542,0.002202298492193222,443008,0.5329698920249939,3.425499380682595e-05,0.0,893.0,529.9851322174072,0.0001127980649471283,-0.0007721781730651855,,,4738,0.0020638564601540565,-0.017441868782043457
1763260608.6257436,-0.008382607251405716,443136,0.5451061725616455,3.417818879825063e-05,0.0,893.0,530.0955216884613,0.00026839785277843475,0.0031173862516880035,,,4739,0.0017078497912734747,0.010792732238769531
1763260608.7386456,0.0014526313170790672,443264,0.5390474200248718,3.410138378967531e-05,0.0,894.0,530.208423614502,3.698375076055527e-05,-0.0001083221286535263,,,4741,1188.341796875,-0.0001093149185180664
1763260608.961771,0.0013836929574608803,443520,0.5555169582366943,3.394777377252467e-05,0.0,894.0,530.4315490722656,3.549549728631973e-05,-0.0023212730884552,,,4743,0.0020898685324937105,-0.04557514190673828
1763260610.0086973,0.0014893747866153717,444672,0.5971004366874695,3.325652869534679e-05,0.0,894.0,531.4784753322601,5.303323268890381e-05,0.000677201896905899,,,4754,0.0012806577142328024,-0.011576294898986816
1763260611.5544162,-0.0017164861783385277,446336,0.5642026662826538,3.2258063583867624e-05,0.0,895.0,533.0241942405701,2.038571983575821e-05,-0.0009195748716592789,,,4772,1789.1142578125,-0.0003298521041870117
1763260612.8469744,,447824,,,,,534.3167524337769,,,500.0,500.0,4786,,
1763260612.9336793,0.00015298835933208466,447872,0.5493823289871216,3.133640711894259e-05,0.0,895.0,534.403457403183,5.0475820899009705e-05,-0.0009956508874893188,,,4787,1485.967041015625,-6.115436553955078e-05
1763260613.0459278,0.001618918962776661,448000,0.579479992389679,3.125960211036727e-05,0.0,895.0,534.5157058238983,9.507592767477036e-05,-0.005942634306848049,,,4788,0.002368516055867076,0.03106069564819336
1763260613.7802923,,448824,,,,,535.2500703334808,,,500.0,500.0,4796,,
1763260613.987112,0.00820151250809431,449024,0.5794489979743958,3.0645162041764706e-05,0.0,896.0,535.4568901062012,0.00016319099813699722,-0.001355089247226715,,,4799,0.0027166097424924374,0.06224942207336426
1763260614.6955721,0.0012498749420046806,449792,0.5585864186286926,3.0184331990312785e-05,0.0,896.0,536.1653501987457,0.00015544425696134567,-0.002976438030600548,,,4806,0.0013036067830398679,-0.03523075580596924
1763260614.919327,0.00023456383496522903,450048,0.5565574765205383,3.0030721973162144e-05,0.0,896.0,536.3891050815582,2.5023706257343292e-05,-0.00073222815990448,,,4809,0.0024141466710716486,0.20287823677062988
1763260615.256841,-0.00018783286213874817,450432,0.5670249462127686,2.9800306947436184e-05,0.0,896.0,536.7266190052032,8.121132850646973e-07,0.00021523796021938324,,,4813,1221.059814453125,-8.547306060791016e-05
1763260618.6522298,5.250796675682068e-05,454144,0.5843383073806763,2.7572965336730704e-05,0.0,898.0,540.1220078468323,1.993216574192047e-05,-0.0003419741988182068,,,4851,0.004158621188253164,0.12230795621871948
1763260618.8032458,-0.003452804870903492,454272,0.6104328632354736,2.7496160328155383e-05,0.0,898.0,540.2730238437653,0.0003180084750056267,-0.002041175961494446,,,4852,0.0026423996314406395,-0.12750327587127686
1763260620.1952834,0.0010625720024108887,455808,0.6188768744468689,2.657450022525154e-05,0.0,898.0,541.6650614738464,0.00010684505105018616,0.0003776566591113806,,,4868,0.002393196802586317,-0.07004070281982422
1763260620.7541122,0.0006256420165300369,456448,0.6127320528030396,2.6190477001364343e-05,0.0,898.0,542.2238903045654,2.345256507396698e-05,-0.0023279935121536255,,,4874,0.001992881065234542,-0.0303574800491333
1763260621.125147,0.00045813340693712234,456832,0.6031701564788818,2.5960061975638382e-05,0.0,898.0,542.5949251651764,5.557481199502945e-05,-0.0008972659707069397,,,4878,0.0027247644029557705,-0.026675820350646973
1763260621.4614148,0.003084678202867508,457216,0.567852258682251,2.572964694991242e-05,0.0,899.0,542.9311928749084,0.00012230128049850464,-0.0015730615705251694,,,4882,0.002814485924318433,-0.02694082260131836
1763260624.611153,,460725,,,,,546.0809309482574,,,17.0,17.0,4920,,
1763260625.7343748,-0.002078603021800518,461952,0.548818826675415,2.288786527060438e-05,0.0,900.0,547.2041528224945,8.006114512681961e-05,0.0004985630512237549,,,4932,0.003776589408516884,0.0213891863822937
1763260625.8440468,-0.001165594905614853,462080,0.5575335025787354,2.281106026202906e-05,0.0,900.0,547.3138248920441,3.4786760807037354e-05,-0.0014682859182357788,,,4933,0.0025266562588512897,-0.031970977783203125
1763260626.433209,0.00010069739073514938,462720,0.5092335939407349,2.2427035219152458e-05,0.0,901.0,547.9029870033264,8.697621524333954e-06,-0.0004279613494873047,,,4939,0.0019684091676026583,-0.0030469894409179688
1763260627.0141149,0.0014631738886237144,463360,0.5557088851928711,2.2043010176275857e-05,0.0,901.0,548.483892917633,6.136484444141388e-06,0.0003964453935623169,,,4946,0.0024029093328863382,-0.1004716157913208
1763260627.6901417,-0.000499233603477478,464128,0.5633400082588196,2.158218194381334e-05,0.0,901.0,549.1599197387695,1.2978911399841309e-05,0.0003766566514968872,,,4953,0.0015674381284043193,0.012696802616119385
1763260628.1724002,-4.034116864204407e-05,464640,0.5616481304168701,2.1274961909512058e-05,0.0,901.0,549.6421782970428,5.427747964859009e-06,-0.0002466067671775818,,,4958,0.0018198315519839525,-0.04141032695770264
1763260628.5100605,-0.0009105019271373749,465024,0.5248568654060364,2.1044546883786097e-05,0.0,901.0,549.9798386096954,1.9272789359092712e-05,4.851352423429489e-05,,,4963,0.0015295306220650673,-0.14034950733184814
1763260629.2173538,-0.002721092663705349,465792,0.573219358921051,2.0583716832334176e-05,0.0,902.0,550.6871318817139,2.1276064217090607e-05,-0.0011389227584004402,,,4971,2056.125732421875,-5.030632019042969e-05
1763260629.247748,,465876,,,,,550.7175259590149,,,132.0,132.0,4972,,
1763260629.7751484,-0.001865745522081852,466432,0.5499494075775146,2.0199693608446978e-05,0.0,902.0,551.2449264526367,1.3786368072032928e-05,0.0012253522872924805,,,4978,1191.0155029296875,-2.47955322265625e-05
1763260630.0003467,6.467290222644806e-05,466688,0.5605579018592834,2.0046083591296338e-05,0.0,902.0,551.4701247215271,4.805624485015869e-07,-1.9669532775878906e-06,,,4981,0.0060043735429644585,0.0024878978729248047
1763260630.7304647,,467497,,,,,552.2002427577972,,,500.0,500.0,4989,,
1763260631.1844108,,467997,,,,,552.6541888713837,,,500.0,500.0,4994,,
1763260632.501149,,469497,,,,,553.9709270000458,,,500.0,500.0,5008,,
1763260632.943418,,469997,,,,,554.4131960868835,,,500.0,500.0,5013,,
1763260633.132357,-0.0015910342335700989,470144,0.5753687024116516,1.7972350178752095e-05,0.0,903.0,554.6021349430084,1.1155381798744202e-05,0.0005413293838500977,,,5015,0.0029605282470583916,0.07861649990081787
1763260635.0190048,,472196,,,,,556.4887828826904,,,11.0,11.0,5039,,
1763260637.9522488,-0.00033646170049905777,475392,0.597378134727478,1.4823348465142772e-05,0.0,905.0,559.4220268726349,4.905276000499725e-06,-0.00011396780610084534,,,5071,1565.51513671875,-4.982948303222656e-05
1763260642.15841,0.0006621172651648521,480000,0.5584702491760254,1.205837179441005e-05,0.0,906.0,563.6281881332397,1.4442019164562225e-05,0.0004726238548755646,,,5117,0.0034299646504223347,0.07984775304794312
1763260642.505124,0.0004191119223833084,480384,0.5811087489128113,1.182795676868409e-05,0.0,907.0,563.9749021530151,1.8637627363204956e-05,-0.00011217594146728516,,,5122,417.52508544921875,0.0007485151290893555
1763260642.8927455,,480804,,,,,564.3625235557556,,,34.0,34.0,5127,,
1763260642.9926786,-0.0003261985257267952,480896,0.5430701971054077,1.152073764387751e-05,0.0,907.0,564.462456703186,1.584179699420929e-06,0.00020452216267585754,,,5128,1432.78271484375,-0.00012254714965820312
1763260644.1581511,-9.501911699771881e-05,482176,0.5791648626327515,1.075268846761901e-05,0.0,907.0,565.6279292106628,4.494562745094299e-06,0.00015604496002197266,,,5140,0.0030373642221093178,0.02614283561706543
1763260644.6128094,8.297618478536606e-05,482688,0.5434802770614624,1.0445468433317728e-05,0.0,907.0,566.082587480545,5.3085386753082275e-08,-2.8192996978759766e-05,,,5146,1298.2972412109375,0.0010762810707092285
1763260644.9901385,,483092,,,,,566.4599165916443,,,500.0,500.0,5150,,
1763260644.9971707,,483108,,,,,566.4669487476349,,,16.0,16.0,5151,,
1763260645.946744,,484147,,,,,567.416522026062,,,21.0,21.0,5163,,
1763260646.1550543,-0.0004744725301861763,484352,0.5710555911064148,9.447004231333267e-06,0.0,908.0,567.6248323917389,1.714564859867096e-06,-0.0005937814712524414,,,5165,0.004030903335660696,0.21439826488494873
1763260648.9285877,-0.0005204929038882256,487424,0.6145169734954834,7.603686754009686e-06,0.0,909.0,570.3983657360077,3.271736204624176e-06,0.00011536478996276855,,,5196,0.004248595330864191,-0.2780979871749878
1763260649.0785122,0.001445641741156578,487552,0.5491676330566406,7.526881745434366e-06,0.0,909.0,570.5482902526855,5.9604644775390625e-06,0.0006352439522743225,,,5197,0.0028996136970818043,0.051982581615448
1763260652.6688414,0.0001750243827700615,491520,0.5643892288208008,5.145929208083544e-06,0.0,910.0,574.1386194229126,1.3364478945732117e-06,-0.0001361370086669922,,,5238,652.4261474609375,2.5987625122070312e-05
1763260652.7793448,0.0007127672433853149,491648,0.5793387293815613,5.069124199508224e-06,0.0,910.0,574.2491228580475,5.9604644775390625e-06,-0.00017680227756500244,,,5239,0.003811776638031006,-0.14471840858459473
1763260653.2643554,0.0003347070887684822,492160,0.5687135457992554,4.761904619954294e-06,0.0,910.0,574.7341334819794,6.08246773481369e-06,-2.340506762266159e-05,,,5244,0.0029194089584052563,-0.19604921340942383
1763260653.8642368,,492908,,,,,575.3340148925781,,,500.0,500.0,5251,,
1763260654.2033644,0.00015749968588352203,493184,0.559593677520752,4.147465460846433e-06,0.0,911.0,575.6731424331665,5.122274160385132e-07,2.5287270545959473e-05,,,5255,1264.096435546875,0.0005542635917663574
1763260654.3421814,,493364,,,,,575.8119595050812,,,141.0,141.0,5258,,
1763260655.250358,-8.775759488344193e-05,494336,0.5744394063949585,3.456221293163253e-06,0.0,911.0,576.7201361656189,4.190951585769653e-08,-5.714595317840576e-05,,,5267,0.00384187838062644,0.21222776174545288
1763260656.4171088,0.00011472590267658234,495616,0.5459392070770264,2.6881721169047523e-06,0.0,911.0,577.8868868350983,3.3527612686157227e-08,-5.5555254220962524e-05,,,5281,0.0043000211007893085,-0.1171649694442749
1763260658.0338178,1.7494894564151764e-05,497408,0.5681818723678589,1.6129032474054839e-06,0.0,912.0,579.50359582901,4.190951585769653e-08,-4.7616660594940186e-05,,,5299,0.0036461148411035538,0.032006919384002686
1763260658.1501129,2.6455149054527283e-05,497536,0.5948426723480225,1.5360983525170013e-06,0.0,912.0,579.6198909282684,4.0978193283081055e-08,7.223524153232574e-05,500.0,500.0,5300,1737.07373046875,-1.823902130126953e-05
1763260660.2480388,1.7825514078140259e-06,499840,0.5925518870353699,1.536098324095292e-07,0.0,913.0,581.7178168296814,7.450580596923828e-09,-5.444511771202087e-06,,,5322,0.0028003365732729435,-0.1864943504333496
